-0.088492,0.0029297
-0.088499,0.0029297
-0.088499,0.0029297
-0.08848,0.0029297
-0.08848,0.0029297
-0.08848,0.0029297
-0.08848,0.0029297
-0.088476,0.0029297
-0.088476,0.0029297
-0.088478,0.0029297
-0.088478,0.0029297
-0.088483,0.0029297
-0.088483,0.0029297
-0.088474,0.0029297
-0.088474,0.0029297
-0.088481,0.0029297
-0.088481,0.0029297
-0.088468,0.0029297
-0.088468,0.0029297
-0.08847,0.0029297
-0.08847,0.0029297
-0.088479,0.0029297
-0.088479,0.0029297
-0.088459,0.0029297
-0.088459,0.0029297
-0.088459,0.0029297
-0.088459,0.0029297
-0.088462,0.0029297
-0.088462,0.00097656
-0.088466,0.00097656
-0.088466,0.00097656
-0.088449,0.0029297
-0.088449,0.0029297
-0.088436,0.0029297
-0.088436,0.0029297
-0.088443,0.0029297
-0.088443,0.0029297
-0.088442,0.0029297
-0.088442,0.0029297
-0.088439,0.0029297
-0.088439,0.0029297
-0.088444,0.0029297
-0.088444,0.0029297
-0.088449,0.0029297
-0.088449,0.0029297
-0.088445,0.0029297
-0.088445,0.0029297
-0.088457,0.0029297
-0.088457,0.0029297
-0.088464,0.0029297
-0.088464,0.0029297
-0.088465,0.0029297
-0.08847,0.0029297
-0.08847,0.0029297
-0.088463,0.0029297
-0.088463,0.0029297
-0.088463,0.0029297
-0.088463,0.0029297
-0.088467,0.0029297
-0.088467,0.0029297
-0.088474,0.0029297
-0.088474,0.0029297
-0.088465,0.0029297
-0.088465,0.0029297
-0.088478,0.0029297
-0.088478,0.0029297
-0.088479,0.0029297
-0.088479,0.0029297
-0.088485,0.0029297
-0.088485,0.0029297
-0.088472,0.0029297
-0.088472,0.0029297
-0.088477,0.0029297
-0.088477,0.0029297
-0.088479,0.0029297
-0.088479,0.0029297
-0.088471,0.0029297
-0.088471,0.0029297
-0.088476,0.00097656
-0.088476,0.00097656
-0.088475,0.0029297
-0.088475,0.0029297
-0.088479,0.0029297
-0.088479,0.00097656
-0.088481,0.00097656
-0.088481,0.0029297
-0.088474,0.0029297
-0.088474,0.0029297
-0.088477,0.00097656
-0.088477,0.00097656
-0.088464,0.00097656
-0.088464,0.0029297
-0.088471,0.0029297
-0.088471,0.0029297
-0.088471,0.0029297
-0.088471,0.00097656
-0.088475,0.00097656
-0.088475,0.00097656
-0.088476,0.0029297
-0.088476,0.0029297
-0.088463,0.0029297
-0.088463,0.0029297
-0.088471,0.0029297
-0.088471,0.0029297
-0.088489,0.0029297
-0.088489,0.0029297
-0.088485,0.0029297
-0.088485,0.0029297
-0.088485,0.0029297
-0.088485,0.0029297
-0.088483,0.0029297
-0.088483,0.0029297
-0.088488,0.0029297
-0.088488,0.0029297
-0.088482,0.0029297
-0.088482,0.0029297
-0.088482,0.0029297
-0.088482,0.0029297
-0.088483,0.0029297
-0.088483,0.0029297
-0.088486,0.0029297
-0.088486,0.0029297
-0.088483,0.0029297
-0.088483,0.0029297
-0.088479,0.0029297
-0.088479,0.0029297
-0.088486,0.0029297
-0.088486,0.0029297
-0.088457,0.0029297
-0.088457,0.0029297
-0.088466,0.0029297
-0.088466,0.0029297
-0.088466,0.00097656
-0.088466,0.00097656
-0.088466,0.00097656
-0.088466,0.0029297
-0.088474,0.0029297
-0.088474,0.0029297
-0.08847,0.0029297
-0.08847,0.0029297
-0.088466,0.0029297
-0.088466,0.0029297
-0.088468,0.00097656
-0.088468,0.00097656
-0.088459,0.00097656
-0.088459,0.0029297
-0.08846,0.0029297
-0.08846,0.0029297
-0.08847,0.0029297
-0.08847,0.0029297
-0.088482,0.0029297
-0.088482,0.0029297
-0.088489,0.0029297
-0.088489,0.0029297
-0.088485,0.0029297
-0.088485,0.0029297
-0.088475,0.00097656
-0.088475,0.00097656
-0.088461,0.00097656
-0.088461,0.00097656
-0.088469,0.00097656
-0.088469,0.0029297
-0.088473,0.0029297
-0.088473,0.0029297
-0.088466,0.0029297
-0.088466,0.0029297
-0.088459,0.0029297
-0.088459,0.0029297
-0.088465,0.0029297
-0.088465,0.0029297
-0.088465,0.0029297
-0.088465,0.0029297
-0.088478,0.0029297
-0.088478,0.0029297
-0.088478,0.0029297
-0.088478,0.0029297
-0.088484,0.0029297
-0.088484,0.0029297
-0.088488,0.0029297
-0.088488,0.0029297
-0.088484,0.0029297
-0.088484,0.00097656
-0.088487,0.00097656
-0.088487,0.00097656
-0.088474,0.0029297
-0.088474,0.0029297
-0.088464,0.0029297
-0.088464,0.0029297
-0.088469,0.0029297
-0.088469,0.0029297
-0.08848,0.0029297
-0.08848,0.0029297
-0.088485,0.0029297
-0.088485,0.0029297
-0.088483,0.0029297
-0.088483,0.0029297
-0.088476,0.0029297
-0.088476,0.00097656
-0.088473,0.00097656
-0.088473,0.0029297
-0.088477,0.0029297
-0.088477,0.0029297
-0.088473,0.0029297
-0.088473,0.0029297
-0.088481,0.0029297
-0.088481,0.0029297
-0.088475,0.0029297
-0.088475,0.0029297
-0.088481,0.0029297
-0.088481,0.0029297
-0.088477,0.0029297
-0.088477,0.0029297
-0.088473,0.0029297
-0.088473,0.0029297
-0.088474,0.0029297
-0.088474,0.0029297
-0.088477,0.0029297
-0.088477,0.0029297
-0.08847,0.0029297
-0.08847,0.0029297
-0.088475,0.0029297
-0.088475,0.0029297
-0.088485,0.0029297
-0.088485,0.0029297
-0.088473,0.0029297
-0.088473,0.0029297
-0.088478,0.0029297
-0.088478,0.0029297
-0.088488,0.00097656
-0.088488,0.00097656
-0.088489,0.0029297
-0.088489,0.0029297
-0.088489,0.0029297
-0.088489,0.0029297
-0.0885,0.0029297
-0.0885,0.0029297
-0.088486,0.0029297
-0.088486,0.0029297
-0.088492,0.0029297
-0.088492,0.0029297
-0.088484,0.0029297
-0.088484,0.0029297
-0.088483,0.0029297
-0.088483,0.0029297
-0.088477,0.0029297
-0.088477,0.0029297
-0.088474,0.0029297
-0.088474,0.0029297
-0.088471,0.0029297
-0.088471,0.0029297
-0.088477,0.0029297
-0.088477,0.00097656
-0.088459,0.00097656
-0.088459,0.00097656
-0.088465,0.0029297
-0.088465,0.0029297
-0.088477,0.00097656
-0.088477,0.00097656
-0.088473,0.00097656
-0.088473,0.0029297
-0.088469,0.0029297
-0.088469,0.0029297
-0.088477,0.0029297
-0.088477,0.0029297
-0.08847,0.00097656
-0.08847,0.00097656
-0.088472,0.00097656
-0.088472,0.0029297
-0.088472,0.0029297
-0.088472,0.0029297
-0.088467,0.0029297
-0.088467,0.0029297
-0.088472,0.0029297
-0.088472,0.0029297
-0.088476,0.0029297
-0.088476,0.0029297
-0.088467,0.0029297
-0.088467,0.0029297
-0.088473,0.0029297
-0.088473,0.0029297
-0.088478,0.0029297
-0.088478,0.0029297
-0.088482,0.0029297
-0.088482,0.0029297
-0.088491,0.0029297
-0.08849,0.0029297
-0.088473,0.0029297
-0.088484,0.0029297
-0.0885,0.0029297
-0.088514,0.0029297
-0.088514,0.0029297
-0.088502,0.0029297
-0.088483,0.00097656
-0.088488,0.00097656
-0.088475,0.00097656
-0.088483,0.0029297
-0.088489,0.0029297
-0.088495,0.00097656
-0.088496,0.00097656
-0.088489,0.00097656
-0.088498,0.0029297
-0.088484,0.0029297
-0.088475,0.0029297
-0.088485,0.0029297
-0.088477,0.0029297
-0.088492,0.0029297
-0.088492,0.0029297
-0.088494,0.0029297
-0.088485,0.0029297
-0.088473,0.0029297
-0.088471,0.0029297
-0.088489,0.0029297
-0.088489,0.0029297
-0.088488,0.0029297
-0.088489,0.0029297
-0.088492,0.0029297
-0.088485,0.0029297
-0.088485,0.0029297
-0.088496,0.0029297
-0.08849,0.0029297
-0.088486,0.0029297
-0.088471,0.0029297
-0.088479,0.0029297
-0.088471,0.0029297
-0.088481,0.0029297
-0.088474,0.0029297
-0.088478,0.0029297
-0.088476,0.0029297
-0.088462,0.0029297
-0.088459,0.0029297
-0.088461,0.0029297
-0.088453,0.0029297
