nobs,month,year,prec
1,1,1917,221.559997558594
2,2,1917,2.9300000667572004
3,3,1917,257.82000732421903
4,4,1917,23.780000686645497
5,5,1917,0.7599999904632572
6,6,1917,1.03999996185303
7,7,1917,10.4399995803833
8,8,1917,0.170000001788139
9,9,1917,0.200000002980232
10,10,1917,13.5799999237061
11,11,1917,0.540000021457672
12,12,1917,23.5499992370605
13,1,1918,103.08999633789101
14,2,1918,130.649993896484
15,3,1918,5.05999994277954
16,4,1918,3.33999991416931
17,5,1918,8.409999847412111
18,6,1918,0.389999985694885
19,7,1918,2.83999991416931
20,8,1918,0.959999978542328
21,9,1918,0.129999995231628
22,10,1918,0.0500000007450581
23,11,1918,2.32999992370605
24,12,1918,30.5200004577637
25,1,1919,29.9099998474121
26,2,1919,30.1700000762939
27,3,1919,6.51000022888184
28,4,1919,18.4599990844727
29,5,1919,0.239999994635582
30,6,1919,3.9800000190734894
31,7,1919,0.430000007152557
32,8,1919,33.6800003051758
33,9,1919,1.51999998092651
34,10,1919,0.270000010728836
35,11,1919,23.5499992370605
36,12,1919,78.1600036621094
37,1,1920,19.0499992370605
38,2,1920,32.6399993896484
39,3,1920,39.5900001525879
40,4,1920,99.48999786376949
41,5,1920,0.379999995231628
42,6,1920,18.75
43,7,1920,0.610000014305115
44,8,1920,0.389999985694885
45,9,1920,22.4300003051758
46,10,1920,0.159999996423721
47,11,1920,19.2800006866455
48,12,1920,35.47999954223629
49,1,1921,2.75999999046326
50,2,1921,130.770004272461
51,3,1921,82.4700012207031
52,4,1921,2.60999989509583
53,5,1921,116.150001525879
54,6,1921,19.770000457763697
55,7,1921,10.6300001144409
56,8,1921,16.479999542236303
57,9,1921,0.14000000059604598
58,10,1921,1.5900000333786002
59,11,1921,2.58999991416931
60,12,1921,10.6800003051758
61,1,1922,8.189999580383299
62,2,1922,33.3199996948242
63,3,1922,78.19000244140621
64,4,1922,2.0
65,5,1922,47.9300003051758
66,6,1922,1.53999996185303
67,7,1922,0.540000021457672
68,8,1922,0.170000001788139
69,9,1922,0.14000000059604598
70,10,1922,0.4600000083446501
71,11,1922,7.900000095367429
72,12,1922,21.5400009155273
73,1,1923,112.709999084473
74,2,1923,40.1300010681152
75,3,1923,42.779998779296896
76,4,1923,33.470001220703104
77,5,1923,18.4300003051758
78,6,1923,32.2299995422363
79,7,1923,49.3899993896484
80,8,1923,0.180000007152557
81,9,1923,0.14000000059604598
82,10,1923,0.0599999986588955
83,11,1923,5.67999982833862
84,12,1923,8.02999973297119
85,1,1924,11.109999656677198
86,2,1924,20.8799991607666
87,3,1924,3.13000011444092
88,4,1924,1.38999998569489
89,5,1924,7.199999809265139
90,6,1924,5.619999885559079
91,7,1924,0.550000011920929
92,8,1924,0.170000001788139
93,9,1924,0.479999989271164
94,10,1924,0.4699999988079071
95,11,1924,1.51999998092651
96,12,1924,4.51000022888184
97,1,1925,152.63000488281202
98,2,1925,110.720001220703
99,3,1925,36.529998779296896
100,4,1925,3.16000008583069
101,5,1925,0.9499999880790708
102,6,1925,0.23000000417232505
103,7,1925,0.569999992847443
104,8,1925,0.259999990463257
105,9,1925,0.200000002980232
106,10,1925,0.23000000417232505
107,11,1925,4.15999984741211
108,12,1925,39.3600006103516
109,1,1926,38.8800010681152
110,2,1926,46.8899993896484
111,3,1926,84.9899978637695
112,4,1926,14.720000267028801
113,5,1926,18.909999847412106
114,6,1926,0.400000005960464
115,7,1926,0.490000009536743
116,8,1926,0.280000001192093
117,9,1926,0.189999997615814
118,10,1926,0.0399999991059303
119,11,1926,10.3299999237061
120,12,1926,31.6399993896484
121,1,1927,45.2000007629395
122,2,1927,142.509994506836
123,3,1927,115.69000244140601
124,4,1927,0.879999995231628
125,5,1927,1.37999999523163
126,6,1927,27.1299991607666
127,7,1927,5.01000022888184
128,8,1927,0.509999990463257
129,9,1927,0.189999997615814
130,10,1927,0.180000007152557
131,11,1927,6.17999982833862
132,12,1927,18.6100006103516
133,1,1928,42.0099983215332
134,2,1928,99.7699966430664
135,3,1928,6.32999992370605
136,4,1928,6.28999996185303
137,5,1928,12.630000114440902
138,6,1928,38.310001373291
139,7,1928,1.23000001907349
140,8,1928,0.930000007152557
141,9,1928,0.10999999940395402
142,10,1928,0.0799999982118607
143,11,1928,7.0
144,12,1928,69.9199981689453
145,1,1929,13.5600004196167
146,2,1929,144.660003662109
147,3,1929,94.97000122070308
148,4,1929,1.30999994277954
149,5,1929,109.19000244140601
150,6,1929,11.4099998474121
151,7,1929,0.36000001430511497
152,8,1929,7.26999998092651
153,9,1929,0.10999999940395402
154,10,1929,0.100000001490116
155,11,1929,0.189999997615814
156,12,1929,1.9800000190734897
157,1,1930,11.720000267028801
158,2,1930,43.6599998474121
159,3,1930,55.0499992370605
160,4,1930,37.6399993896484
161,5,1930,6.139999866485598
162,6,1930,19.9200000762939
163,7,1930,8.13000011444092
164,8,1930,28.3600006103516
165,9,1930,0.10999999940395402
166,10,1930,4.53000020980835
167,11,1930,0.419999986886978
168,12,1930,112.19000244140601
169,1,1931,45.9500007629395
170,2,1931,34.3699989318848
171,3,1931,153.88000488281202
172,4,1931,54.970001220703104
173,5,1931,58.720001220703104
174,6,1931,50.560001373290994
175,7,1931,3.08999991416931
176,8,1931,0.839999973773956
177,9,1931,0.5899999737739561
178,10,1931,30.4200000762939
179,11,1931,16.4599990844727
180,12,1931,14.619999885559098
181,1,1932,46.08000183105471
182,2,1932,8.38000011444092
183,3,1932,11.4099998474121
184,4,1932,7.75
185,5,1932,52.0200004577637
186,6,1932,0.439999997615814
187,7,1932,0.959999978542328
188,8,1932,9.64999961853027
189,9,1932,0.10999999940395402
190,10,1932,0.159999996423721
191,11,1932,2.03999996185303
192,12,1932,31.3600006103516
193,1,1933,15.0500001907349
194,2,1933,23.1599998474121
195,3,1933,76.3399963378906
196,4,1933,49.9099998474121
197,5,1933,33.169998168945305
198,6,1933,0.519999980926514
199,7,1933,24.2299995422363
200,8,1933,17.1100006103516
201,9,1933,0.129999995231628
202,10,1933,0.189999997615814
203,11,1933,0.540000021457672
204,12,1933,58.2400016784668
205,1,1934,75.629997253418
206,2,1934,70.0699996948242
207,3,1934,298.779998779297
208,4,1934,60.9300003051758
209,5,1934,1.96000003814697
210,6,1934,1.02999997138977
211,7,1934,0.4099999964237209
212,8,1934,0.379999995231628
213,9,1934,0.10999999940395402
214,10,1934,0.170000001788139
215,11,1934,19.9300003051758
216,12,1934,3.66000008583069
217,1,1935,26.219999313354503
218,2,1935,70.27999877929689
219,3,1935,34.7900009155273
220,4,1935,3.4800000190734903
221,5,1935,0.30000001192092896
222,6,1935,0.44999998807907104
223,7,1935,1.62000000476837
224,8,1935,0.34000000357627896
225,9,1935,0.10999999940395402
226,10,1935,0.170000001788139
227,11,1935,9.1899995803833
228,12,1935,6.23000001907349
229,1,1936,60.0099983215332
230,2,1936,20.6100006103516
231,3,1936,2.63000011444092
232,4,1936,0.9900000095367428
233,5,1936,0.4099999964237209
234,6,1936,0.370000004768372
235,7,1936,0.439999997615814
236,8,1936,4.32999992370605
237,9,1936,1.7200000286102302
238,10,1936,0.610000014305115
239,11,1936,1.05999994277954
240,12,1936,30.8700008392334
241,1,1937,135.979995727539
242,2,1937,49.13000106811521
243,3,1937,23.3400001525879
244,4,1937,61.4000015258789
245,5,1937,18.1100006103516
246,6,1937,1.35000002384186
247,7,1937,0.430000007152557
248,8,1937,0.349999994039536
249,9,1937,31.280000686645497
250,10,1937,1.86000001430511
251,11,1937,10.3999996185303
252,12,1937,21.020000457763697
253,1,1938,86.23999786376949
254,2,1938,143.88000488281202
255,3,1938,7.869999885559079
256,4,1938,0.9900000095367428
257,5,1938,3.2100000381469704
258,6,1938,30.8600006103516
259,7,1938,4.730000019073491
260,8,1938,0.28999999165535
261,9,1938,0.100000001490116
262,10,1938,0.159999996423721
263,11,1938,8.81999969482422
264,12,1938,28.3299999237061
265,1,1939,151.190002441406
266,2,1939,49.6100006103516
267,3,1939,17.6399993896484
268,4,1939,16.129999160766598
269,5,1939,10.6999998092651
270,6,1939,70.9000015258789
271,7,1939,1.10000002384186
272,8,1939,3.14000010490417
273,9,1939,0.0900000035762787
274,10,1939,0.419999986886978
275,11,1939,7.84000015258789
276,12,1939,6.050000190734861
277,1,1940,151.160003662109
278,2,1940,4.57000017166138
279,3,1940,18.2099990844727
280,4,1940,2.14000010490417
281,5,1940,0.4099999964237209
282,6,1940,0.4699999988079071
283,7,1940,0.8000000119209291
284,8,1940,4.73999977111816
285,9,1940,0.189999997615814
286,10,1940,0.159999996423721
287,11,1940,2.4600000381469704
288,12,1940,40.779998779296896
289,1,1941,4.61999988555908
290,2,1941,44.220001220703104
291,3,1941,116.98000335693399
292,4,1941,8.56999969482422
293,5,1941,13.609999656677198
294,6,1941,2.70000004768372
295,7,1941,32.4799995422363
296,8,1941,3.64000010490417
297,9,1941,0.180000007152557
298,10,1941,0.180000007152557
299,11,1941,16.25
300,12,1941,37.0999984741211
301,1,1942,273.329986572266
302,2,1942,17.979999542236303
303,3,1942,163.860000610352
304,4,1942,0.970000028610229
305,5,1942,80.4499969482422
