nobs,month,year,prec
1,1,1917,2.82999992370605
2,2,1917,5.09000015258789
3,3,1917,92.91000366210942
4,4,1917,34.240001678466804
5,5,1917,47.6800003051758
6,6,1917,75.2600021362305
7,7,1917,64.1100006103516
8,8,1917,60.7599983215332
9,9,1917,46.6100006103516
10,10,1917,14.1599998474121
11,11,1917,12.3999996185303
12,12,1917,16.9400005340576
13,1,1918,8.25
14,2,1918,68.8000030517578
15,3,1918,23.850000381469695
16,4,1918,53.95999908447271
17,5,1918,34.1599998474121
18,6,1918,59.1800003051758
19,7,1918,40.709999084472706
20,8,1918,24.8199996948242
21,9,1918,21.809999465942397
22,10,1918,18.1100006103516
23,11,1918,9.47999954223633
24,12,1918,3.3199999332428
25,1,1919,3.9600000381469695
26,2,1919,7.900000095367429
27,3,1919,10.890000343322802
28,4,1919,57.6500015258789
29,5,1919,15.109999656677198
30,6,1919,40.0999984741211
31,7,1919,48.290000915527294
32,8,1919,39.430000305175795
33,9,1919,31.3600006103516
34,10,1919,23.8899993896484
35,11,1919,18.6100006103516
36,12,1919,8.72999954223633
37,1,1920,11.8299999237061
38,2,1920,8.38000011444092
39,3,1920,41.4199981689453
40,4,1920,11.630000114440902
41,5,1920,31.530000686645497
42,6,1920,48.779998779296896
43,7,1920,29.0400009155273
44,8,1920,45.4500007629395
45,9,1920,20.2399997711182
46,10,1920,6.76999998092651
47,11,1920,8.80000019073486
48,12,1920,0.5799999833106989
49,1,1921,6.76999998092651
50,2,1921,14.9300003051758
51,3,1921,5.07000017166138
52,4,1921,4.480000019073491
53,5,1921,107.680000305176
54,6,1921,42.439998626709
55,7,1921,28.6100006103516
56,8,1921,31.8899993896484
57,9,1921,20.6399993896484
58,10,1921,20.2000007629395
59,11,1921,3.1500000953674303
60,12,1921,27.690000534057607
61,1,1922,2.32999992370605
62,2,1922,23.190000534057607
63,3,1922,18.2600002288818
64,4,1922,25.719999313354503
65,5,1922,32.560001373291
66,6,1922,18.4200000762939
67,7,1922,51.2299995422363
68,8,1922,26.2099990844727
69,9,1922,17.1700000762939
70,10,1922,3.32999992370605
71,11,1922,3.1900000572204603
72,12,1922,10.6899995803833
73,1,1923,14.520000457763699
74,2,1923,13.0699996948242
75,3,1923,8.98999977111816
76,4,1923,32.1500015258789
77,5,1923,25.190000534057607
78,6,1923,93.0
79,7,1923,31.3799991607666
80,8,1923,19.0
81,9,1923,28.850000381469695
82,10,1923,4.86999988555908
83,11,1923,1.11000001430511
84,12,1923,26.2999992370605
85,1,1924,3.4400000572204603
86,2,1924,9.38000011444092
87,3,1924,14.020000457763699
88,4,1924,7.71000003814697
89,5,1924,47.3600006103516
90,6,1924,35.1399993896484
91,7,1924,24.3600006103516
92,8,1924,38.6199989318848
93,9,1924,21.3099994659424
94,10,1924,31.5400009155273
95,11,1924,7.05999994277954
96,12,1924,2.08999991416931
97,1,1925,55.560001373290994
98,2,1925,33.9500007629395
99,3,1925,20.6399993896484
100,4,1925,6.94000005722046
101,5,1925,26.260000228881804
102,6,1925,37.8300018310547
103,7,1925,30.2099990844727
104,8,1925,13.8199996948242
105,9,1925,24.469999313354503
106,10,1925,14.6000003814697
107,11,1925,10.3199996948242
108,12,1925,21.0599994659424
109,1,1926,8.23999977111816
110,2,1926,14.029999732971199
111,3,1926,68.5100021362305
112,4,1926,31.6599998474121
113,5,1926,35.27000045776371
114,6,1926,33.6800003051758
115,7,1926,70.9499969482422
116,8,1926,21.25
117,9,1926,21.159999847412106
118,10,1926,22.9500007629395
119,11,1926,13.75
120,12,1926,9.47000026702881
121,1,1927,6.619999885559079
122,2,1927,6.80999994277954
123,3,1927,115.569999694824
124,4,1927,11.6000003814697
125,5,1927,17.9500007629395
126,6,1927,48.0999984741211
127,7,1927,44.5200004577637
128,8,1927,24.989999771118196
129,9,1927,53.9099998474121
130,10,1927,16.0300006866455
131,11,1927,4.71000003814697
132,12,1927,5.269999980926509
133,1,1928,21.690000534057607
134,2,1928,3.8199999332428
135,3,1928,14.4499998092651
136,4,1928,13.6800003051758
137,5,1928,29.760000228881804
138,6,1928,18.7800006866455
139,7,1928,58.2599983215332
140,8,1928,33.9099998474121
141,9,1928,18.1000003814697
142,10,1928,7.44000005722046
143,11,1928,1.03999996185303
144,12,1928,19.2099990844727
145,1,1929,7.57999992370605
146,2,1929,32.169998168945305
147,3,1929,19.7600002288818
148,4,1929,1.32000005245209
