nobs,month,year,prec
1,1,1917,15.359999656677198
2,2,1917,4.980000019073491
3,3,1917,153.660003662109
4,4,1917,13.1599998474121
5,5,1917,18.270000457763697
6,6,1917,29.3199996948242
7,7,1917,19.8500003814697
8,8,1917,6.17000007629395
9,9,1917,10.970000267028801
10,10,1917,12.4899997711182
11,11,1917,12.710000038147
12,12,1917,28.1800003051758
13,1,1918,9.4399995803833
14,2,1918,79.2300033569336
15,3,1918,36.790000915527294
16,4,1918,95.72000122070308
17,5,1918,11.880000114440902
18,6,1918,25.7900009155273
19,7,1918,15.3000001907349
20,8,1918,17.120000839233402
21,9,1918,2.67000007629395
22,10,1918,1.16999995708466
23,11,1918,1.70000004768372
24,12,1918,4.59000015258789
25,1,1919,9.64000034332275
26,2,1919,37.8499984741211
27,3,1919,2.85999989509583
28,4,1919,35.0400009155273
29,5,1919,18.3999996185303
30,6,1919,15.029999732971199
31,7,1919,6.5
32,8,1919,47.7299995422363
33,9,1919,14.0699996948242
34,10,1919,25.2000007629395
35,11,1919,80.55999755859379
36,12,1919,55.20999908447271
37,1,1920,6.139999866485598
38,2,1920,8.72999954223633
39,3,1920,65.0500030517578
40,4,1920,48.560001373290994
41,5,1920,12.3100004196167
42,6,1920,29.4099998474121
43,7,1920,9.21000003814697
44,8,1920,19.8999996185303
45,9,1920,11.5
46,10,1920,1.8400000333786
47,11,1920,21.2600002288818
48,12,1920,1.00999999046326
49,1,1921,5.69000005722046
50,2,1921,10.1099996566772
51,3,1921,2.2899999618530296
52,4,1921,1.86000001430511
53,5,1921,162.429992675781
54,6,1921,28.0499992370605
55,7,1921,3.64000010490417
56,8,1921,17.7600002288818
57,9,1921,3.58999991416931
58,10,1921,12.75
59,11,1921,4.17000007629395
60,12,1921,28.0699996948242
61,1,1922,5.92999982833862
62,2,1922,13.9499998092651
63,3,1922,60.1800003051758
64,4,1922,24.239999771118196
65,5,1922,23.010000228881804
66,6,1922,30.739999771118196
67,7,1922,13.960000038147
68,8,1922,27.0200004577637
69,9,1922,3.7100000381469695
70,10,1922,0.6299999952316279
71,11,1922,3.0699999332428
72,12,1922,18.9899997711182
73,1,1923,13.8000001907349
74,2,1923,9.77000045776367
75,3,1923,6.69000005722046
76,4,1923,55.0200004577637
77,5,1923,5.449999809265139
78,6,1923,35.5800018310547
79,7,1923,27.4300003051758
80,8,1923,1.7400000095367398
81,9,1923,1.82000005245209
82,10,1923,0.5
83,11,1923,6.300000190734861
84,12,1923,33.6399993896484
85,1,1924,2.33999991416931
86,2,1924,24.190000534057607
87,3,1924,25.6599998474121
88,4,1924,6.94000005722046
89,5,1924,19.5
90,6,1924,7.0
91,7,1924,10.5299997329712
92,8,1924,8.050000190734862
93,9,1924,13.479999542236301
94,10,1924,4.51000022888184
95,11,1924,2.55999994277954
96,12,1924,1.61000001430511
97,1,1925,23.2299995422363
98,2,1925,138.889999389648
99,3,1925,28.4799995422363
100,4,1925,16.8600006103516
101,5,1925,37.27000045776371
102,6,1925,6.630000114440921
103,7,1925,7.5
104,8,1925,7.98999977111816
105,9,1925,10.539999961853
106,10,1925,5.92000007629395
107,11,1925,11.539999961853
108,12,1925,22.059999465942397
109,1,1926,6.650000095367429
110,2,1926,6.92999982833862
