0.088143,0.18153,0.2382,0.3064,0.41868,0.51207,0.62539,0.62434,0.47324,0.3788,0.22875,0.10073
0.18153,0.2382,0.3064,0.41868,0.51207,0.62539,0.62434,0.47324,0.3788,0.22875,0.10073,0.058762
0.2382,0.3064,0.41868,0.51207,0.62539,0.62434,0.47324,0.3788,0.22875,0.10073,0.058762,0.17314
0.3064,0.41868,0.51207,0.62539,0.62434,0.47324,0.3788,0.22875,0.10073,0.058762,0.17314,0.21721
0.41868,0.51207,0.62539,0.62434,0.47324,0.3788,0.22875,0.10073,0.058762,0.17314,0.21721,0.34208
0.51207,0.62539,0.62434,0.47324,0.3788,0.22875,0.10073,0.058762,0.17314,0.21721,0.34208,0.41553
0.62539,0.62434,0.47324,0.3788,0.22875,0.10073,0.058762,0.17314,0.21721,0.34208,0.41553,0.54565
0.62434,0.47324,0.3788,0.22875,0.10073,0.058762,0.17314,0.21721,0.34208,0.41553,0.54565,0.58867
0.47324,0.3788,0.22875,0.10073,0.058762,0.17314,0.21721,0.34208,0.41553,0.54565,0.58867,0.58447
0.3788,0.22875,0.10073,0.058762,0.17314,0.21721,0.34208,0.41553,0.54565,0.58867,0.58447,0.49423
0.22875,0.10073,0.058762,0.17314,0.21721,0.34208,0.41553,0.54565,0.58867,0.58447,0.49423,0.32844
0.10073,0.058762,0.17314,0.21721,0.34208,0.41553,0.54565,0.58867,0.58447,0.49423,0.32844,0.18153
0.058762,0.17314,0.21721,0.34208,0.41553,0.54565,0.58867,0.58447,0.49423,0.32844,0.18153,0.10808
0.17314,0.21721,0.34208,0.41553,0.54565,0.58867,0.58447,0.49423,0.32844,0.18153,0.10808,0.09234
0.21721,0.34208,0.41553,0.54565,0.58867,0.58447,0.49423,0.32844,0.18153,0.10808,0.09234,0.13326
0.34208,0.41553,0.54565,0.58867,0.58447,0.49423,0.32844,0.18153,0.10808,0.09234,0.13326,0.25184
0.41553,0.54565,0.58867,0.58447,0.49423,0.32844,0.18153,0.10808,0.09234,0.13326,0.25184,0.34942
0.54565,0.58867,0.58447,0.49423,0.32844,0.18153,0.10808,0.09234,0.13326,0.25184,0.34942,0.45121
0.58867,0.58447,0.49423,0.32844,0.18153,0.10808,0.09234,0.13326,0.25184,0.34942,0.45121,0.56034
