nobs,month,year,prec
1,1,1917,25.399999618530305
2,2,1917,9.4399995803833
3,3,1917,77.55999755859379
4,4,1917,20.6399993896484
5,5,1917,33.0900001525879
6,6,1917,34.3499984741211
7,7,1917,13.640000343322802
8,8,1917,10.8299999237061
9,9,1917,7.369999885559079
10,10,1917,13.210000038147
11,11,1917,13.1700000762939
12,12,1917,71.629997253418
13,1,1918,3.72000002861023
14,2,1918,48.5699996948242
15,3,1918,16.9699993133545
16,4,1918,11.5799999237061
17,5,1918,25.780000686645497
18,6,1918,14.960000038147
19,7,1918,14.520000457763699
20,8,1918,23.7999992370605
21,9,1918,1.33000004291534
22,10,1918,8.22000026702881
23,11,1918,20.6200008392334
24,12,1918,4.150000095367431
25,1,1919,7.46000003814697
26,2,1919,18.1800003051758
27,3,1919,4.44000005722046
28,4,1919,18.520000457763697
29,5,1919,18.159999847412106
30,6,1919,1.27999997138977
31,7,1919,2.60999989509583
32,8,1919,24.600000381469695
33,9,1919,10.3599996566772
34,10,1919,12.609999656677198
35,11,1919,54.4300003051758
36,12,1919,25.649999618530305
37,1,1920,5.09000015258789
38,2,1920,6.03000020980835
39,3,1920,16.4400005340576
40,4,1920,13.8000001907349
41,5,1920,10.010000228881802
42,6,1920,32.7700004577637
43,7,1920,9.93000030517578
44,8,1920,14.5500001907349
45,9,1920,23.75
46,10,1920,27.0200004577637
47,11,1920,15.210000038147
48,12,1920,10.1300001144409
49,1,1921,2.29999995231628
50,2,1921,1.62000000476837
51,3,1921,6.48000001907349
52,4,1921,0.319999992847443
53,5,1921,91.05999755859379
54,6,1921,27.5900001525879
55,7,1921,0.569999992847443
56,8,1921,24.600000381469695
57,9,1921,8.61999988555908
58,10,1921,10.1000003814697
59,11,1921,6.639999866485598
60,12,1921,31.5900001525879
61,1,1922,1.62999999523163
62,2,1922,0.980000019073486
63,3,1922,4.3899998664856
64,4,1922,38.9900016784668
65,5,1922,16.979999542236303
66,6,1922,40.310001373291
67,7,1922,12.1000003814697
68,8,1922,15.9300003051758
69,9,1922,7.57000017166138
70,10,1922,2.6900000572204603
71,11,1922,11.0600004196167
72,12,1922,19.1399993896484
73,1,1923,16.5799999237061
74,2,1923,3.00999999046326
75,3,1923,10.75
76,4,1923,13.9099998474121
77,5,1923,5.380000114440921
78,6,1923,28.6100006103516
79,7,1923,16.8600006103516
80,8,1923,6.57000017166138
81,9,1923,4.78000020980835
82,10,1923,5.1999998092651385
83,11,1923,0.709999978542328
84,12,1923,34.5400009155273
