0.4384,0.36534
0.43729,0.36592
0.43644,0.36658
0.42819,0.35807
0.42188,0.35872
0.41706,0.35935
0.43567,0.36456
0.4499,0.36521
0.46076,0.36589
0.44577,0.36657
0.4343,0.36727
0.4377,0.3998
0.4403,0.40053
0.44431,0.40123
0.44738,0.40199
0.43744,0.4027
0.42984,0.38527
0.44885,0.38601
0.46339,0.38682
0.45195,0.38757
0.44321,0.38837
0.4269,0.39369
0.41444,0.3945
0.39618,0.39075
0.38222,0.39159
0.38384,0.3924
0.38508,0.39325
0.39172,0.39863
0.3968,0.39949
0.41385,0.40035
0.42689,0.40123
0.43862,0.40209
0.44759,0.38479
0.42784,0.38566
0.41275,0.38658
0.39679,0.38747
0.38459,0.38839
0.37526,0.3893
0.36814,0.39026
0.37713,0.39116
0.384,0.39211
0.41623,0.40668
0.44086,0.40765
0.46121,0.37675
0.47676,0.37772
0.47433,0.39687
0.47247,0.39785
0.47029,0.36699
0.46862,0.36797
0.45507,0.36893
0.4447,0.31081
0.43134,0.31178
0.42112,0.25821
0.41332,0.25919
0.41115,0.20562
0.4095,0.2066
0.40848,0.20768
0.38694,0.22229
0.37047,0.2233
0.33003,0.22428
0.29911,0.22531
0.27549,0.2263
0.27377,0.20004
0.26879,0.17829
0.26498,0.17932
0.27714,0.18486
0.28643,0.18588
0.28695,0.18686
0.28735,0.16059
0.28765,0.16157
0.27167,0.18987
0.26718,0.19086
0.26375,0.19186
0.26113,0.19283
0.25887,0.19385
0.27285,0.20388
0.28354,0.20489
0.28132,0.22855
0.27962,0.22952
0.26085,0.23045
0.2465,0.2314
0.25339,0.26871
0.25866,0.26965
0.26268,0.27055
0.27678,0.27146
0.28704,0.27234
0.29489,0.27325
0.30089,0.27409
0.30547,0.27495
0.31518,0.2758
0.3226,0.28118
0.33726,0.28199
0.34846,0.28282
0.34221,0.27904
0.33743,0.27983
0.34847,0.28057
0.3569,0.2813
0.36335,0.28202
0.37398,0.28274
0.37134,0.28341
0.36931,0.28409
0.37081,0.28472
0.37195,0.28536
0.36383,0.32688
0.35763,0.32748
0.35327,0.30073
0.34993,0.30128
0.3541,0.30178
0.35728,0.30227
0.36237,0.30273
0.36626,0.30317
0.37747,0.28538
0.38604,0.28577
0.37726,0.28612
0.37055,0.28645
0.34731,0.28674
0.32955,0.28701
0.33218,0.28725
0.3342,0.28745
0.33574,0.28763
0.36668,0.25138
0.37665,0.25149
0.38427,0.26977
0.39009,0.26981
0.39454,0.26982
0.38224,0.26979
0.37283,0.26973
0.36729,0.26963
0.36306,0.26949
0.34538,0.26478
0.33188,0.26456
0.32611,0.26432
0.32171,0.23674
0.30998,0.22732
0.30102,0.22695
0.30633,0.21745
0.31039,0.217
0.32388,0.21652
0.33418,0.17049
0.34206,0.16994
0.32756,0.11927
0.30179,0.11863
0.2821,0.11793
0.26565,0.099001
0.25308,0.098212
0.24348,0.097398
0.24779,0.096493
0.24893,0.095614
0.2498,0.094642
0.25047,0.093659
0.25263,0.092577
0.23464,0.091526
0.2209,0.15405
0.21039,0.10285
0.18995,0.10162
0.20372,0.10035
0.21424,0.099031
0.21708,0.084049
0.21926,0.082633
0.21484,0.081211
0.21146,0.07972
0.20686,0.078201
0.20334,0.076612
0.20014,0.079576
0.1977,0.077895
0.19583,0.076215
0.18883,0.074471
0.18563,0.068166
0.18319,0.066297
0.18132,0.064459
0.17787,0.06255
0.16966,0.065179
0.16338,0.063208
0.17657,0.065765
0.18665,0.063681
0.1827,0.061653
0.17968,0.059511
0.16952,0.057393
0.16176,0.055182
0.15038,0.053011
0.14168,0.05072
0.14656,0.048507
0.15029,0.046186
0.15314,0.043888
0.14531,0.041517
0.15731,0.048283
0.16649,0.045861
0.1735,0.043426
0.16011,0.054604
0.15241,0.052209
0.14653,0.049738
0.14368,0.047278
0.1415,0.085706
0.13768,0.083218
0.13477,0.12615
0.13254,0.12366
0.13374,0.20753
0.14037,0.20502
0.14543,0.20244
0.1555,0.17268
0.1632,0.17009
0.18593,0.1585
0.2033,0.15593
0.19492,0.15344
0.18852,0.15089
0.18337,0.14844
0.17943,0.14588
0.18364,0.14342
0.18686,0.14098
0.19996,0.1386
0.20997,0.14526
0.21762,0.1429
0.21777,0.11777
0.227,0.11547
0.23406,0.11316
0.23945,0.11089
0.23584,0.12222
0.2189,0.12923
0.20596,0.12706
0.19708,0.25235
0.19029,0.25025
0.17814,0.24827
0.16885,0.30996
0.18087,0.33537
0.19006,0.3335
0.21672,0.33167
0.23709,0.40725
0.25393,0.51934
0.26679,0.51773
0.27663,0.51618
0.28389,0.53743
0.31515,0.53604
0.33904,0.53469
0.35236,0.53344
0.36254,0.53221
0.38501,0.53114
0.40218,0.5301
0.44216,0.52917
0.47271,0.56013
0.49606,0.55936
0.5139,0.55867
0.53793,0.73546
0.55628,0.73494
0.55258,0.73452
0.54976,0.76603
0.55646,0.75215
0.56158,0.75201
0.59045,0.75197
0.61251,0.75202
0.62988,0.75217
0.64315,0.75242
0.66026,0.75277
0.67334,0.75323
0.73805,0.75376
0.7875,0.75442
0.78793,0.74607
0.78826,0.74693
0.74038,0.74787
0.70379,0.73074
0.68862,0.7228
0.67702,0.72406
0.6826,0.72543
0.68686,0.72688
0.69012,0.72843
0.68628,0.70735
0.68815,0.70908
0.68959,0.67457
0.6879,0.68103
0.68661,0.68309
0.68562,0.68519
0.68461,0.68744
0.66243,0.68517
0.64549,0.68758
0.64279,0.69001
0.64074,0.69262
0.63916,0.69521
0.64113,0.65703
0.63617,0.65977
0.63238,0.64447
0.61771,0.64742
0.60649,0.61404
0.58931,0.55332
0.57617,0.55647
0.56614,0.5596
0.55327,0.49917
0.5684,0.50239
0.57995,0.49664
0.58878,0.49995
0.57159,0.50344
0.5544,0.50676
0.54127,0.51026
0.53249,0.51366
0.52579,0.45807
0.51231,0.46152
0.502,0.46507
0.49755,0.46398
0.49414,0.46756
0.508,0.47104
0.5186,0.47446
0.5063,0.48251
0.49691,0.48605
0.49416,0.48485
0.49206,0.48828
0.49274,0.49163
0.49325,0.49497
0.48237,0.49821
0.47406,0.50149
0.44668,0.5046
0.42576,0.50778
0.41433,0.51076
0.40559,0.51377
0.43704,0.48477
0.46107,0.48767
0.47551,0.44028
0.48655,0.44295
0.47674,0.44548
0.46925,0.44792
0.45086,0.45022
0.4368,0.45251
0.43151,0.45457
0.42746,0.42016
0.42436,0.42201
0.41541,0.42376
0.41402,0.42536
0.41296,0.42684
0.41873,0.37359
0.42314,0.37478
0.42195,0.3258
0.42104,0.32671
0.40236,0.332
0.38809,0.33261
0.36692,0.33306
0.35074,0.33335
0.33711,0.33804
0.32669,0.33801
0.34698,0.2787
0.36248,0.27835
0.35697,0.27785
0.35276,0.25897
0.34638,0.25816
0.34151,0.22987
0.31979,0.22874
0.3032,0.22739
0.2928,0.19412
0.28485,0.19245
0.27789,0.1907
0.27256,0.18873
0.28129,0.18668
0.28796,0.18439
0.29306,0.18204
0.29024,0.17945
0.27681,0.17683
0.26655,0.17401
0.25212,0.17111
0.2411,0.16799
0.23622,0.16484
0.23249,0.16152
0.22305,0.15807
0.21584,0.15454
0.21147,0.15099
0.20813,0.14722
0.21419,0.14348
0.21882,0.13951
0.20868,0.13565
0.20093,0.13156
0.18576,0.12754
0.17417,0.12337
0.16176,0.11923
0.15228,0.11499
0.14503,0.11074
0.15672,0.10647
0.15983,0.10226
0.1622,0.097959
0.16161,0.09374
0.16116,0.089442
0.15169,0.085257
0.14446,0.080967
0.12183,0.076916
0.10454,0.072655
0.09829,0.11428
0.093514,0.11026
0.10228,0.10641
0.10897,0.10251
0.11016,0.053399
0.11107,0.049764
0.10506,0.046304
0.10046,0.042879
0.085292,0.039608
0.073701,0.0365
0.064843,0.033551
0.058073,0.030748
0.050746,0.028073
0.045146,0.030099
0.025921,0.027796
0.011229,0.025585
0,0.023664
0.00079114,0.021898
0.0088685,0.020341
0.015042,0.018952
0.026219,0.01778
0.034761,0.016807
0.025837,0.016062
0.019017,0.015517
0.0084853,0.0152
0.00043654,0.024196
0.012904,0.042513
0.022432,0.042857
0.030853,0.061606
0.03729,0.062411
0.042208,0.063411
0.043941,0.1238
0.034626,0.12522
0.027507,0.12693
0.034859,0.12879
0.040477,0.13102
0.055537,0.18778
0.067046,0.19034
0.075842,0.19301
0.098903,0.21871
0.11361,0.22175
0.12486,0.22509
0.13383,0.22394
0.14069,0.22759
0.15859,0.29509
0.17228,0.29898
0.18273,0.30304
0.19972,0.39372
0.22689,0.41163
0.24765,0.41608
0.28492,0.4388
0.3134,0.44345
0.34315,0.44813
0.36589,0.45318
0.3706,0.5169
0.3742,0.52177
0.40215,0.65851
0.42352,0.66347
0.4653,0.66836
0.49724,0.70518
0.52164,0.70999
0.54029,0.7148
0.55455,0.71962
0.61243,0.73806
0.67795,0.74265
0.72802,0.80188
0.74348,0.81535
0.7553,0.81978
0.76434,0.82393
0.77124,0.82801
0.77652,0.83192
0.8036,0.83588
0.81772,0.83931
0.8285,0.83829
0.84346,0.84589
0.85489,0.84892
0.85172,0.85166
0.84929,0.85425
0.83427,0.85653
0.82279,0.82677
0.8154,0.82859
0.80976,0.83014
0.81052,0.79048
0.81109,0.7915
0.80584,0.78315
0.80182,0.78362
0.7933,0.7838
0.78679,0.7837
0.78181,0.78332
0.79777,0.77353
0.78223,0.77261
0.77035,0.72585
0.74215,0.72436
0.72059,0.72255
0.68537,0.55221
0.65846,0.54984
0.64068,0.46086
0.62708,0.45796
0.59238,0.45487
0.56586,0.45149
0.52494,0.32059
0.49367,0.31673
0.44901,0.31275
0.41487,0.24934
0.38435,0.24047
0.36102,0.2358
0.33597,0.23115
0.31683,0.22625
0.3022,0.22123
0.2819,0.20235
0.26994,0.19721
0.26079,0.2008
0.24595,0.20015
0.2346,0.19461
