nobs,month,year,prec
1,1,1917,190.570007324219
2,2,1917,107.709999084473
3,3,1917,54.5999984741211
4,4,1917,7.300000190734861
5,5,1917,1.17999994754791
6,6,1917,2.7899999618530296
7,7,1917,0.170000001788139
8,8,1917,3.74000000953674
9,9,1917,9.65999984741211
10,10,1917,36.560001373291
11,11,1917,89.16000366210942
12,12,1917,90.8300018310547
13,1,1918,257.17999267578097
14,2,1918,189.330001831055
15,3,1918,85.1800003051758
16,4,1918,0.5799999833106989
17,5,1918,0.939999997615814
18,6,1918,0.239999994635582
19,7,1918,0.170000001788139
20,8,1918,0.219999998807907
21,9,1918,0.170000001788139
22,10,1918,12.8999996185303
23,11,1918,48.7000007629395
24,12,1918,57.6100006103516
25,1,1919,114.889999389648
26,2,1919,258.529998779297
27,3,1919,33.8600006103516
28,4,1919,24.9200000762939
29,5,1919,2.9600000381469704
30,6,1919,0.239999994635582
31,7,1919,0.150000005960464
32,8,1919,0.0799999982118607
33,9,1919,0.23000000417232505
34,10,1919,3.41000008583069
35,11,1919,64.1800003051758
36,12,1919,47.33000183105471
37,1,1920,255.929992675781
38,2,1920,65.08999633789061
39,3,1920,71.7799987792969
40,4,1920,1.20000004768372
41,5,1920,1.04999995231628
42,6,1920,0.3100000023841861
43,7,1920,7.15999984741211
44,8,1920,0.14000000059604598
45,9,1920,4.3600001335144
46,10,1920,11.8299999237061
47,11,1920,113.0
48,12,1920,167.979995727539
49,1,1921,150.199996948242
50,2,1921,269.67999267578097
51,3,1921,242.86999511718798
52,4,1921,0.479999989271164
53,5,1921,1.82000005245209
54,6,1921,0.680000007152557
55,7,1921,0.280000001192093
56,8,1921,0.129999995231628
57,9,1921,2.04999995231628
58,10,1921,37.1199989318848
59,11,1921,72.30999755859379
60,12,1921,82.5500030517578
61,1,1922,146.75
62,2,1922,150.889999389648
63,3,1922,249.100006103516
64,4,1922,3.3499999046325697
65,5,1922,24.989999771118196
66,6,1922,0.349999994039536
67,7,1922,0.280000001192093
68,8,1922,0.129999995231628
69,9,1922,3.7699999809265097
70,10,1922,45.0900001525879
71,11,1922,34.25
72,12,1922,179.149993896484
73,1,1923,95.5
74,2,1923,107.73999786377001
75,3,1923,131.710006713867
76,4,1923,153.61999511718798
77,5,1923,6.380000114440921
78,6,1923,18.0599994659424
79,7,1923,0.5
80,8,1923,0.129999995231628
81,9,1923,0.28999999165535
82,10,1923,21.8600006103516
83,11,1923,8.02000045776367
84,12,1923,215.089996337891
85,1,1924,104.900001525879
86,2,1924,162.089996337891
87,3,1924,95.62000274658199
88,4,1924,0.6200000047683721
89,5,1924,0.930000007152557
90,6,1924,0.239999994635582
91,7,1924,0.270000010728836
92,8,1924,1.48000001907349
93,9,1924,1.10000002384186
94,10,1924,2.30999994277954
95,11,1924,49.91999816894529
96,12,1924,114.73000335693399
97,1,1925,187.449996948242
98,2,1925,260.239990234375
99,3,1925,129.570007324219
100,4,1925,46.3199996948242
101,5,1925,0.819999992847443
102,6,1925,0.239999994635582
103,7,1925,0.28999999165535
104,8,1925,0.0799999982118607
105,9,1925,0.419999986886978
106,10,1925,1.20000004768372
107,11,1925,22.5900001525879
108,12,1925,73.88999938964841
109,1,1926,244.470001220703
110,2,1926,44.279998779296896
111,3,1926,68.65000152587889
112,4,1926,10.5
113,5,1926,21.940000534057607
114,6,1926,0.25
115,7,1926,0.270000010728836
116,8,1926,0.0799999982118607
117,9,1926,2.24000000953674
118,10,1926,14.3199996948242
119,11,1926,34.919998168945305
120,12,1926,241.179992675781
121,1,1927,166.350006103516
122,2,1927,134.800003051758
123,3,1927,74.36000061035159
124,4,1927,5.17999982833862
125,5,1927,1.0900000333786
126,6,1927,0.25
127,7,1927,0.270000010728836
128,8,1927,1.7200000286102302
129,9,1927,0.319999992847443
130,10,1927,21.5400009155273
131,11,1927,36.0499992370605
132,12,1927,65.08999633789061
133,1,1928,68.629997253418
134,2,1928,120.62999725341801
135,3,1928,226.74000549316398
136,4,1928,0.8000000119209291
137,5,1928,0.839999973773956
138,6,1928,0.25
139,7,1928,0.270000010728836
140,8,1928,0.0799999982118607
141,9,1928,0.3100000023841861
142,10,1928,2.85999989509583
143,11,1928,29.7299995422363
144,12,1928,109.949996948242
145,1,1929,196.809997558594
146,2,1929,157.559997558594
147,3,1929,89.2099990844727
148,4,1929,30.5900001525879
149,5,1929,0.839999973773956
150,6,1929,0.25
151,7,1929,0.270000010728836
152,8,1929,0.0799999982118607
153,9,1929,0.34000000357627896
154,10,1929,3.45000004768372
155,11,1929,31.6200008392334
156,12,1929,125.25
157,1,1930,175.970001220703
158,2,1930,356.97000122070295
159,3,1930,122.73000335693399
160,4,1930,0.720000028610229
161,5,1930,0.839999973773956
162,6,1930,0.25
163,7,1930,0.28999999165535
164,8,1930,0.0799999982118607
165,9,1930,1.24000000953674
166,10,1930,38.7400016784668
167,11,1930,38.6599998474121
168,12,1930,121.610000610352
169,1,1931,225.149993896484
170,2,1931,48.13000106811521
171,3,1931,176.389999389648
172,4,1931,9.86999988555908
173,5,1931,0.8500000238418579
174,6,1931,0.25
175,7,1931,0.270000010728836
176,8,1931,0.0799999982118607
177,9,1931,14.0100002288818
178,10,1931,1.38999998569489
179,11,1931,39.31999969482421
180,12,1931,61.9099998474121
181,1,1932,122.099998474121
182,2,1932,70.5999984741211
