nobs,month,year,prec
1,1,1917,516.510009765625
2,2,1917,395.739990234375
3,3,1917,606.159973144531
4,4,1917,313.970001220703
5,5,1917,424.23001098632795
6,6,1917,367.339996337891
7,7,1917,297.489990234375
8,8,1917,352.570007324219
9,9,1917,230.77000427246102
10,10,1917,475.059997558594
11,11,1917,422.179992675781
12,12,1917,484.089996337891
13,1,1918,271.920013427734
14,2,1918,507.51998901367205
15,3,1918,459.239990234375
16,4,1918,273.839996337891
17,5,1918,284.769989013672
18,6,1918,425.350006103516
19,7,1918,125.23999786377001
20,8,1918,109.08000183105499
21,9,1918,126.889999389648
22,10,1918,103.51000213622999
23,11,1918,213.75999450683602
24,12,1918,331.510009765625
25,1,1919,266.660003662109
26,2,1919,287.5
27,3,1919,196.919998168945
28,4,1919,145.419998168945
29,5,1919,428.910003662109
30,6,1919,281.17999267578097
31,7,1919,218.74000549316398
32,8,1919,6.51000022888184
33,9,1919,325.890014648438
34,10,1919,339.260009765625
35,11,1919,250.570007324219
36,12,1919,347.570007324219
37,1,1920,546.22998046875
38,2,1920,250.75999450683602
39,3,1920,282.17999267578097
40,4,1920,268.730010986328
41,5,1920,140.740005493164
42,6,1920,323.269989013672
43,7,1920,248.919998168945
44,8,1920,255.940002441406
45,9,1920,250.75999450683602
46,10,1920,379.549987792969
47,11,1920,403.690002441406
48,12,1920,396.899993896484
49,1,1921,442.97000122070295
50,2,1921,260.95001220703097
51,3,1921,369.760009765625
52,4,1921,231.75999450683602
53,5,1921,398.089996337891
54,6,1921,253.50999450683602
55,7,1921,319.82000732421903
56,8,1921,284.75
57,9,1921,211.539993286133
58,10,1921,349.690002441406
59,11,1921,263.140014648438
60,12,1921,353.98001098632795
61,1,1922,562.190002441406
62,2,1922,266.20001220703097
63,3,1922,473.170013427734
64,4,1922,494.429992675781
65,5,1922,155.160003662109
66,6,1922,376.119995117188
67,7,1922,190.039993286133
68,8,1922,245.210006713867
69,9,1922,138.309997558594
70,10,1922,214.809997558594
71,11,1922,297.600006103516
72,12,1922,471.589996337891
73,1,1923,612.4000244140619
74,2,1923,186.910003662109
75,3,1923,180.320007324219
76,4,1923,363.950012207031
77,5,1923,177.199996948242
78,6,1923,126.959999084473
79,7,1923,404.079986572266
80,8,1923,62.540000915527294
81,9,1923,84.30999755859379
82,10,1923,79.1800003051758
83,11,1923,200.72999572753898
84,12,1923,341.619995117188
85,1,1924,244.600006103516
86,2,1924,182.22999572753898
87,3,1924,298.260009765625
88,4,1924,185.300003051758
89,5,1924,426.880004882812
90,6,1924,303.769989013672
91,7,1924,253.839996337891
92,8,1924,268.839996337891
93,9,1924,239.830001831055
94,10,1924,236.449996948242
95,11,1924,428.320007324219
96,12,1924,331.829986572266
97,1,1925,486.399993896484
98,2,1925,463.950012207031
99,3,1925,713.489990234375
100,4,1925,155.669998168945
101,5,1925,436.589996337891
102,6,1925,357.059997558594
103,7,1925,309.380004882812
104,8,1925,161.690002441406
105,9,1925,157.669998168945
106,10,1925,166.009994506836
107,11,1925,318.420013427734
108,12,1925,459.059997558594
109,1,1926,401.179992675781
110,2,1926,277.029998779297
111,3,1926,72.6999969482422
112,4,1926,79.7399978637695
113,5,1926,300.92999267578097
114,6,1926,340.05999755859403
115,7,1926,377.359985351562
116,8,1926,336.730010986328
117,9,1926,368.0
118,10,1926,165.419998168945
119,11,1926,405.95999145507795
120,12,1926,360.820007324219
121,1,1927,500.079986572266
122,2,1927,220.570007324219
123,3,1927,631.590026855469
124,4,1927,167.389999389648
125,5,1927,308.019989013672
126,6,1927,320.709991455078
127,7,1927,435.119995117188
128,8,1927,195.669998168945
129,9,1927,243.72999572753898
130,10,1927,279.709991455078
131,11,1927,232.389999389648
132,12,1927,470.77999877929705
133,1,1928,463.679992675781
134,2,1928,371.410003662109
135,3,1928,361.48001098632795
136,4,1928,326.130004882812
137,5,1928,354.299987792969
138,6,1928,214.72999572753898
139,7,1928,227.779998779297
140,8,1928,235.149993896484
141,9,1928,100.83999633789101
142,10,1928,400.52999877929705
143,11,1928,273.630004882812
144,12,1928,453.109985351562
145,1,1929,343.30999755859403
146,2,1929,223.88000488281202
147,3,1929,370.04000854492205
148,4,1929,221.699996948242
149,5,1929,377.809997558594
150,6,1929,312.529998779297
151,7,1929,401.22000122070295
152,8,1929,203.25
153,9,1929,157.330001831055
154,10,1929,263.94000244140597
155,11,1929,288.589996337891
156,12,1929,250.190002441406
157,1,1930,313.269989013672
158,2,1930,300.040008544922
159,3,1930,171.11999511718798
160,4,1930,183.919998168945
161,5,1930,256.399993896484
162,6,1930,277.970001220703
163,7,1930,119.050003051758
164,8,1930,45.9000015258789
165,9,1930,244.839996337891
166,10,1930,69.3899993896484
167,11,1930,285.089996337891
168,12,1930,297.589996337891
169,1,1931,230.419998168945
170,2,1931,104.790000915527
171,3,1931,78.61000061035159
172,4,1931,180.449996948242
173,5,1931,304.279998779297
174,6,1931,288.470001220703
175,7,1931,224.61999511718798
176,8,1931,196.559997558594
177,9,1931,294.119995117188
178,10,1931,383.079986572266
179,11,1931,397.130004882812
180,12,1931,349.510009765625
181,1,1932,274.57000732421903
182,2,1932,279.609985351562
183,3,1932,335.600006103516
184,4,1932,272.20001220703097
185,5,1932,385.320007324219
186,6,1932,255.559997558594
187,7,1932,403.869995117188
188,8,1932,220.919998168945
189,9,1932,311.459991455078
190,10,1932,224.49000549316398
191,11,1932,277.459991455078
192,12,1932,466.160003662109
193,1,1933,321.44000244140597
194,2,1933,98.76000213623051
195,3,1933,311.149993896484
196,4,1933,335.140014648438
197,5,1933,240.5
198,6,1933,399.820007324219
199,7,1933,312.540008544922
200,8,1933,149.559997558594
201,9,1933,210.690002441406
202,10,1933,226.63000488281202
203,11,1933,241.199996948242
204,12,1933,403.910003662109
205,1,1934,530.8800048828119
206,2,1934,557.1300048828119
207,3,1934,429.410003662109
208,4,1934,302.95001220703097
209,5,1934,235.679992675781
210,6,1934,388.679992675781
211,7,1934,275.55999755859403
212,8,1934,431.350006103516
213,9,1934,152.649993896484
214,10,1934,227.679992675781
215,11,1934,375.45999145507795
216,12,1934,295.5
217,1,1935,308.899993896484
218,2,1935,129.88000488281202
219,3,1935,369.390014648438
220,4,1935,230.149993896484
221,5,1935,238.179992675781
222,6,1935,419.350006103516
223,7,1935,372.929992675781
224,8,1935,154.830001831055
225,9,1935,215.820007324219
226,10,1935,288.07000732421903
227,11,1935,547.429992675781
228,12,1935,377.47000122070295
229,1,1936,781.780029296875
230,2,1936,75.7099990844727
231,3,1936,401.700012207031
232,4,1936,313.57000732421903
233,5,1936,311.5
234,6,1936,334.149993896484
235,7,1936,256.920013427734
236,8,1936,299.899993896484
237,9,1936,186.75999450683602
238,10,1936,267.20001220703097
239,11,1936,216.77000427246102
240,12,1936,340.489990234375
241,1,1937,444.04000854492205
242,2,1937,228.470001220703
243,3,1937,163.940002441406
244,4,1937,523.989990234375
245,5,1937,379.869995117188
246,6,1937,322.119995117188
247,7,1937,401.299987792969
248,8,1937,308.839996337891
249,9,1937,254.779998779297
250,10,1937,343.76998901367205
251,11,1937,270.079986572266
252,12,1937,232.210006713867
253,1,1938,447.950012207031
254,2,1938,137.639999389648
255,3,1938,362.440002441406
256,4,1938,230.220001220703
257,5,1938,283.230010986328
258,6,1938,249.449996948242
259,7,1938,482.570007324219
260,8,1938,130.910003662109
261,9,1938,280.209991455078
262,10,1938,254.75999450683602
263,11,1938,358.100006103516
264,12,1938,246.86999511718798
265,1,1939,389.27999877929705
266,2,1939,326.149993896484
267,3,1939,204.47999572753898
268,4,1939,277.109985351562
269,5,1939,339.920013427734
270,6,1939,200.22999572753898
271,7,1939,157.419998168945
272,8,1939,327.459991455078
273,9,1939,219.320007324219
274,10,1939,121.040000915527
275,11,1939,397.890014648438
276,12,1939,108.73000335693399
277,1,1940,578.75
278,2,1940,310.589996337891
279,3,1940,86.8199996948242
280,4,1940,117.449996948242
281,5,1940,383.339996337891
282,6,1940,377.97000122070295
283,7,1940,124.779998779297
284,8,1940,242.779998779297
285,9,1940,35.4199981689453
286,10,1940,81.4300003051758
287,11,1940,205.179992675781
288,12,1940,155.639999389648
289,1,1941,97.5500030517578
290,2,1941,105.16999816894501
291,3,1941,203.169998168945
292,4,1941,119.83000183105499
293,5,1941,320.220001220703
294,6,1941,331.82000732421903
295,7,1941,137.660003662109
296,8,1941,63.20999908447271
297,9,1941,119.01999664306601
298,10,1941,236.449996948242
299,11,1941,280.920013427734
300,12,1941,310.75
301,1,1942,357.200012207031
302,2,1942,243.22999572753898
303,3,1942,255.089996337891
304,4,1942,232.699996948242
305,5,1942,286.329986572266
306,6,1942,298.269989013672
307,7,1942,267.089996337891
308,8,1942,216.639999389648
309,9,1942,193.160003662109
310,10,1942,234.410003662109
311,11,1942,303.359985351562
312,12,1942,310.75
313,1,1943,357.200012207031
314,2,1943,243.22999572753898
315,3,1943,255.089996337891
316,4,1943,232.699996948242
317,5,1943,286.329986572266
318,6,1943,298.269989013672
319,7,1943,267.089996337891
320,8,1943,216.639999389648
321,9,1943,193.160003662109
