nobs,month,year,prec
1,1,1917,493.72000122070295
2,2,1917,556.559997558594
3,3,1917,293.730010986328
4,4,1917,275.25
5,5,1917,337.44000244140597
6,6,1917,108.48000335693399
7,7,1917,226.220001220703
8,8,1917,387.059997558594
9,9,1917,237.789993286133
10,10,1917,286.140014648438
11,11,1917,383.5
12,12,1917,305.920013427734
13,1,1918,713.6699829101559
14,2,1918,39.56999969482421
15,3,1918,108.930000305176
16,4,1918,59.529998779296896
17,5,1918,206.449996948242
18,6,1918,901.1900024414059
19,7,1918,62.720001220703104
20,8,1918,107.26000213622999
21,9,1918,233.669998168945
22,10,1918,260.82000732421903
23,11,1918,664.969970703125
24,12,1918,360.25
25,1,1919,415.97000122070295
26,2,1919,354.339996337891
27,3,1919,16.9300003051758
28,4,1919,114.80999755859399
29,5,1919,241.179992675781
30,6,1919,110.360000610352
31,7,1919,313.019989013672
32,8,1919,10.0600004196167
33,9,1919,389.559997558594
34,10,1919,259.19000244140597
35,11,1919,412.77999877929705
36,12,1919,279.600006103516
37,1,1920,431.100006103516
38,2,1920,35.0400009155273
39,3,1920,224.179992675781
40,4,1920,292.920013427734
41,5,1920,149.5
42,6,1920,226.220001220703
43,7,1920,14.9499998092651
44,8,1920,203.679992675781
45,9,1920,202.100006103516
46,10,1920,187.860000610352
47,11,1920,515.299987792969
48,12,1920,269.609985351562
49,1,1921,312.19000244140597
50,2,1921,570.6500244140619
51,3,1921,272.369995117188
52,4,1921,263.220001220703
53,5,1921,323.980010986328
54,6,1921,112.98000335693399
55,7,1921,218.889999389648
56,8,1921,118.699996948242
57,9,1921,365.559997558594
58,10,1921,243.669998168945
59,11,1921,420.859985351562
60,12,1921,238.919998168945
61,1,1922,373.589996337891
62,2,1922,100.55999755859399
63,3,1922,202.49000549316398
64,4,1922,247.320007324219
65,5,1922,297.07000732421903
66,6,1922,89.08999633789058
67,7,1922,160.740005493164
68,8,1922,210.039993286133
69,9,1922,218.449996948242
70,10,1922,378.679992675781
71,11,1922,322.420013427734
72,12,1922,553.809997558594
73,1,1923,390.329986572266
74,2,1923,128.22000122070298
75,3,1923,127.650001525879
76,4,1923,309.92999267578097
77,5,1923,99.2300033569336
78,6,1923,143.690002441406
79,7,1923,227.5
80,8,1923,122.01000213622999
81,9,1923,204.210006713867
82,10,1923,402.440002441406
83,11,1923,345.420013427734
84,12,1923,586.570007324219
85,1,1924,312.130004882812
86,2,1924,273.279998779297
87,3,1924,261.390014648438
88,4,1924,158.11999511718798
