8934.1	1436.1	-461.52
8980.5	1436	-463.89
9070.7	1436	-468.53
9130.6	1435.9	-471.59
8938.1	1435.8	-461.62
9027.6	1435.7	-466.22
8927.9	1435.6	-461.04
8962.3	1435.6	-462.8
8860.9	1435.5	-457.54
8855.6	1435.4	-457.24
9025.5	1435.3	-465.98
9069	1435.2	-468.2
9055.3	1435.2	-467.47
9227.7	1435.1	-476.35
9037.6	1435	-466.5
8912.7	1434.9	-460.03
8994.7	1434.8	-464.24
9109.4	1434.8	-470.13
8906.4	1434.7	-459.63
9084.1	1434.6	-468.78
9091.1	1434.5	-469.11
9211.5	1434.4	-475.3
9036.8	1434.4	-466.25
9078.2	1434.3	-468.37
9151.2	1434.2	-472.11
8990.4	1434.1	-463.79
8786.8	1434	-453.26
8853.3	1434	-456.66
8858.1	1433.9	-456.88
9078.1	1433.8	-468.2
9174.3	1433.7	-473.14
9236.1	1433.7	-476.3
9005.5	1433.6	-464.38
8871.1	1433.5	-457.43
9008.2	1433.4	-464.47
8959.1	1433.3	-461.92
8885.4	1433.2	-458.08
9049.9	1433.2	-466.54
9122	1433.1	-470.24
9087.8	1433	-468.44
9046.2	1432.9	-466.28
9082	1432.8	-468.09
9126.3	1432.8	-470.35
9115.5	1432.7	-469.77
9030.9	1432.6	-465.38
8992.7	1432.5	-463.39
8858.8	1432.4	-456.46
9110.1	1432.4	-469.39
9141.2	1432.3	-470.96
9145.4	1432.2	-471.15
8930.6	1432.1	-460.06
9030.5	1432	-465.18
9042.7	1432	-465.79
8945.9	1431.9	-460.77
8902.2	1431.8	-458.5
9066.8	1431.7	-466.95
9069	1431.7	-467.03
9047	1431.6	-465.87
9094.3	1431.5	-468.28
8989	1431.4	-462.83
9005.7	1431.3	-463.67
9054.1	1431.3	-466.14
9073.9	1431.2	-467.13
9035.7	1431.1	-465.14
8989.4	1431	-462.73
9007.9	1430.9	-463.66
9094.6	1430.8	-468.09
8885.8	1430.8	-457.32
9017.6	1430.7	-464.07
9207.4	1430.6	-473.82
9108.2	1430.5	-468.69
8983.4	1430.5	-462.24
8968.9	1430.4	-461.46
9174.2	1430.3	-472
8948.9	1430.2	-460.38
9036	1430.1	-464.84
9039.8	1430.1	-465.01
8924.6	1430	-459.06
9081.3	1429.9	-467.09
9040.6	1429.8	-464.98
9228.1	1429.7	-474.59
8957.3	1429.7	-460.64
9024	1429.6	-464.04
8946.9	1429.5	-460.05
8903.7	1429.4	-457.8
9079.2	1429.3	-466.8
9124.2	1429.3	-469.09
9216.3	1429.2	-473.8
8991.3	1429.1	-462.2
8877.3	1429	-456.32
9104.1	1428.9	-467.95
9108.6	1428.9	-468.16
9114.7	1428.8	-468.44
9016.3	1428.7	-463.37
9024.7	1428.6	-463.77
9000.1	1428.5	-462.48
8997.9	1428.5	-462.34
8964.5	1428.4	-460.6
8806.7	1428.3	-452.46
9086.9	1428.2	-466.83
9136	1428.1	-469.33
9158.3	1428.1	-470.44
9086.2	1428	-466.72
8981.2	1427.9	-461.3
9024.2	1427.8	-463.48
8967.1	1427.7	-460.53
9131.9	1427.7	-468.96
9106.6	1427.6	-467.64
9170.9	1427.5	-470.91
9008	1427.4	-462.52
9019.3	1427.3	-463.08
8971.2	1427.3	-460.58
8999	1427.2	-461.98
9112.6	1427.1	-467.78
9130.6	1427	-468.69
9171.4	1426.9	-470.75
8894.5	1426.8	-456.51
8818	1426.8	-452.56
8974.5	1426.7	-460.57
9031.8	1426.6	-463.49
9059.1	1426.5	-464.86
9117.9	1426.5	-467.85
9032.3	1426.4	-463.43
8992.4	1426.3	-461.36
8934.6	1426.2	-458.37
8871.5	1426.1	-455.1
9051	1426.1	-464.29
9041.8	1426	-463.79
9125.6	1425.9	-468.06
9070.4	1425.8	-465.2
9001.3	1425.7	-461.63
8926.9	1425.7	-457.8
9149	1425.6	-469.15
9014.6	1425.5	-462.24
8828.2	1425.4	-452.65
8962.1	1425.3	-459.5
9173.4	1425.3	-470.3
9045.9	1425.2	-463.74
9077.5	1425.1	-465.33
9175.3	1425	-470.32
9103.1	1424.9	-466.59
8893.6	1424.9	-455.83
8926.3	1424.8	-457.48
8848.8	1424.7	-453.48
8995	1424.6	-460.95
9153.7	1424.5	-469.05
9199.3	1424.5	-471.36
9133.7	1424.4	-467.98
9080.4	1424.3	-465.22
8999.4	1424.2	-461.04
9072.3	1424.1	-464.75
8897	1424.1	-455.75
9039.3	1424	-463.01
9117.3	1423.9	-466.98
9164.4	1423.8	-469.37
9040.6	1423.7	-463
9085.8	1423.7	-465.29
8998.6	1423.6	-460.79
8915.5	1423.5	-456.51
9023.5	1423.4	-462.02
9051.9	1423.3	-463.45
8857.7	1423.3	-453.48
9023.3	1423.2	-461.93
9075.5	1423.1	-464.57
9161	1423	-468.92
9078.7	1422.9	-464.69
8895.5	1422.9	-455.29
9064	1422.8	-463.88
9152.6	1422.7	-468.39
8797.9	1422.6	-450.22
9051.5	1422.5	-463.16
9051.5	1422.5	-463.14
8907.1	1422.4	-455.72
8884.2	1422.3	-454.53
9093.3	1422.2	-465.2
8927.2	1422.1	-456.67
9015.2	1422.1	-461.15
8898.9	1422	-455.17
9008	1421.9	-460.74
9036.9	1422	-462.24
9051.4	1422.1	-463
9052	1422	-463.03
9049.1	1422	-462.88
9106.5	1422	-465.79
9202.3	1421.9	-470.66
9024.6	1421.8	-461.54
8874.7	1421.7	-453.85
8985.2	1421.6	-459.48
8908.2	1421.5	-455.51
8805.5	1421.5	-450.24
9147.4	1421.4	-467.69
9190.2	1421.3	-469.86
9156.6	1421.2	-468.11
8978.5	1421.1	-458.98
8983.8	1421.1	-459.22
9218.7	1421	-471.2
9033.7	1420.9	-461.72
8976.5	1420.8	-458.77
8877.6	1420.7	-453.69
9022.6	1420.6	-461.08
9055.3	1420.6	-462.72
8865	1420.5	-452.97
8947.9	1420.4	-457.18
8828.7	1420.3	-451.07
9077.9	1420.2	-463.77
9157.6	1420.2	-467.82
9061.2	1420.1	-462.87
8954.7	1420	-457.4
8938.3	1419.9	-456.54
8972.2	1419.8	-458.24
8899.7	1419.8	-454.51
9068.8	1419.7	-463.12
9175.9	1419.6	-468.57
8933.8	1419.5	-456.17
8961.4	1419.4	-457.56
9082.7	1419.4	-463.73
9141.9	1419.3	-466.72
8956.6	1419.2	-457.24
9029.7	1419.1	-460.94
9095.4	1419	-462.4
8952.6	1419	-456.96
8853.5	1418.9	-451.87
9036.6	1418.8	-461.19
9165.9	1418.7	-467.76
9062.9	1418.7	-462.48
8945.9	1418.6	-456.48
9031.5	1418.5	-460.83
9038.8	1418.4	-461.17
8990	1418.3	-458.66
9051.5	1418.2	-461.77
9055.9	1418.2	-461.96
8877.1	1418.1	-452.82
9086.3	1418	-463.46
9103.8	1417.9	-464.33
8947.9	1417.8	-456.35
8996.6	1417.8	-458.81
9026.5	1417.7	-460.31
9196.4	1417.6	-468.94
9066.6	1417.5	-462.3
8877.7	1417.4	-452.64
8989.7	1417.3	-458.33
9164.8	1417.3	-467.23
8982.8	1417.2	-457.92
8882.7	1417.2	-452.8
9056.1	1417	-461.61
9105	1417	-464.07
9129.3	1416.9	-465.29
9100.8	1416.8	-463.81
9066	1416.7	-462.01
8971	1416.6	-457.14
8876.9	1416.6	-452.32
9018.3	1416.5	-459.5
9004.4	1416.4	-458.76
9091.3	1416.3	-463.16
9131.3	1416.2	-465.18
9092.1	1416.2	-463.16
9057.8	1416.1	-461.38
9135.1	1416	-465.29
8988.9	1415.9	-457.82
8992.2	1415.8	-457.96
8902.5	1415.7	-453.37
9080.7	1415.7	-462.41
9181.6	1415.6	-467.53
9030	1415.5	-459.78
9090	1415.4	-462.81
9186.5	1415.3	-467.7
8893.2	1415.3	-452.74
9023.9	1415.2	-459.37
8965.2	1415.1	-456.35
9053.8	1415	-460.83
8987.6	1414.9	-457.44
9083.1	1414.9	-462.28
9114.6	1414.8	-463.85
9066.6	1414.7	-461.38
9123	1414.6	-464.22
9101.1	1414.5	-463.08
8852.8	1414.5	-450.43
8908.6	1414.4	-453.24
8969.7	1414.3	-456.32
9162.6	1414.2	-466.11
9032.3	1414.1	-459.45
9053.3	1414.1	-460.5
8996.9	1414	-457.6
9097.8	1413.9	-462.7
8939.8	1413.8	-454.64
9062.5	1413.7	-460.86
9232.9	1413.6	-469.49
9083.5	1413.6	-461.87
9060.3	1413.5	-460.67
9028.3	1413.4	-459.01
9040	1413.3	-459.58
8968.3	1413.2	-455.91
8923.4	1413.2	-453.6
9106.5	1413.1	-462.88
9102.9	1413	-462.67
9051.7	1412.9	-460.04
9081	1412.8	-461.51
9126.2	1412.8	-463.78
8994.1	1412.7	-457.04
9048.5	1412.6	-459.78
9129.8	1412.5	-463.88
9054.1	1412.4	-460.01
9009.6	1412.4	-457.72
9089.4	1412.3	-461.75
9050.5	1412.2	-459.75
8896.2	1412.1	-451.88
9006.6	1412	-457.46
9189	1411.9	-466.7
9101.8	1411.9	-462.25
9015.1	1411.8	-457.82
9135.1	1411.7	-463.89
8993.9	1411.6	-456.69
8997.6	1411.6	-456.85
8994.9	1411.5	-456.69
9036.4	1411.4	-458.77
9076.6	1411.3	-460.79
9101.6	1411.2	-462.03
8856.9	1411.2	-449.58
8972.8	1411.1	-455.44
9043.8	1411	-459.01
9140.5	1410.9	-463.9
8980.5	1410.8	-455.75
8975.4	1410.7	-455.46
8878.4	1410.7	-450.51
9014.6	1410.6	-457.4
9131.6	1410.5	-463.31
9014.8	1410.4	-457.36
9102.1	1410.3	-461.76
9140.7	1410.3	-463.69
9015.2	1410.2	-457.3
9081.8	1410.1	-460.65
9131.8	1410	-463.16
9094.4	1409.9	-461.24
9096.2	1409.9	-461.3
9024.8	1409.8	-457.66
9067.4	1409.7	-459.79
8929.2	1409.6	-452.76
9082.8	1409.5	-460.51
9044.1	1409.5	-458.53
8968	1409.4	-454.64
9088.7	1409.3	-460.74
9043.9	1409.2	-458.44
9107.1	1409.1	-461.62
9006.8	1409.1	-456.51
9034.7	1409	-457.89
9073.8	1408.9	-459.85
8962.3	1408.8	-454.17
8994.7	1408.7	-455.79
9115.3	1408.6	-461.87
9211.3	1408.6	-466.71
9016.9	1408.5	-456.83
8992	1408.4	-455.55
9067.6	1408.3	-459.35
9046.3	1408.3	-458.25
8916.1	1408.1	-451.63
9038.9	1408.1	-457.82
9160.4	1408	-463.95
8989.9	1407.9	-455.29
9001.7	1407.8	-455.85
8934.8	1407.7	-452.44
9066.1	1407.7	-459.06
8979.6	1407.6	-454.66
9034.4	1407.5	-457.4
9133.4	1407.4	-462.39
8922.1	1407.4	-451.67
9118.5	1407.3	-461.58
9169.4	1407.2	-464.13
9146.8	1407.1	-462.96
8984.2	1407	-454.71
9109	1406.9	-461
9165.3	1406.8	-463.82
8900.3	1406.8	-450.38
9118.5	1406.7	-461.4
9097.3	1406.6	-460.3
9093.1	1406.5	-460.06
9027.6	1406.4	-456.72
8925.4	1406.4	-451.52
9148.3	1406.3	-462.77
9022.5	1406.2	-456.38
9127	1406.1	-461.64
9150.4	1406	-462.8
8880.3	1406	-449.11
8989	1405.9	-454.59
9036.3	1405.8	-456.95
9088.5	1405.7	-459.56
9082.3	1405.6	-459.22
9144.3	1405.6	-462.33
9314.4	1405.5	-470.9
9097.1	1405.4	-459.89
9045.2	1405.3	-457.24
9173.3	1405.2	-463.69
9051.4	1405.1	-457.5
8936	1405.1	-451.64
8986.7	1405	-454.17
8963.2	1404.9	-452.96
8921.3	1404.8	-450.82
8859.3	1404.7	-447.66
8998.4	1404.7	-454.67
9005.7	1404.6	-455.01
9189.2	1404.5	-464.25
8944.9	1404.4	-451.88
9195.8	1404.3	-464.53
9131.5	1404.3	-461.25
8994.5	1404.2	-454.31
9044.1	1404.1	-456.79
9116	1404	-460.39
9036.5	1403.9	-456.35
9049.2	1403.8	-456.96
8970.5	1403.8	-452.96
9068.4	1403.7	-457.88
9021.1	1403.6	-455.46
8997.7	1403.5	-454.26
9155.6	1403.4	-462.2
8982.6	1403.4	-453.45
9007.5	1403.3	-454.67
9185.8	1403.2	-463.65
9054	1403.1	-455.54
9056.6	1403	-456.92
9049.5	1403	-456.69
8984.9	1402.9	-453.4
8911.5	1402.8	-449.68
8904.9	1402.7	-449.31
8920.2	1402.6	-450.06
9018.9	1402.6	-455.01
8933.1	1402.5	-450.66
9006.3	1402.4	-454.33
9153.1	1402.3	-461.7
9068.6	1402.2	-457.42
8969.2	1402.1	-452.38
9174.9	1402.1	-462.72
9041.5	1402	-455.97
8942.5	1401.9	-450.95
8968.9	1401.8	-452.26
8858.6	1401.7	-446.67
9001.6	1401.7	-453.85
8874.5	1401.6	-447.42
9166.6	1401.5	-462.12
9058.8	1401.4	-456.65
9074.5	1401.4	-457.44
9112.3	1401.5	-459.37
9004.2	1401.4	-453.92
9000.3	1401.5	-453.72
8940.9	1401.5	-450.75
9016.8	1401.5	-454.58
9145.3	1401.6	-461.07
8977.6	1401.6	-452.63
9247.1	1401.6	-466.22
9141.5	1401.7	-460.92
9092.1	1401.7	-458.43
8993.6	1401.7	-453.45
9047.3	1401.6	-456.15
8880.9	1401.6	-447.76
8843.7	1401.5	-445.85
9020.2	1401.5	-454.72
9077.8	1401.4	-457.6
9148.5	1401.3	-461.14
8987.1	1401.2	-452.97
9217.5	1401.1	-464.56
8828.4	1401	-444.92
8946.1	1401	-450.83
8959.9	1400.9	-451.5
9130.4	1400.8	-460.06
8996.7	1400.7	-453.3
9055.9	1400.6	-456.26
9227.7	1400.6	-464.88
9030	1400.5	-454.9
8975.4	1400.4	-452.12
9047.1	1400.3	-455.71
8954.2	1400.2	-451
8907.6	1400.2	-448.63
9005.2	1400.1	-453.51
9054.8	1400	-455.99
9055.4	1399.9	-456
8861.3	1399.8	-446.19
9119.7	1399.8	-459.17
9097.5	1399.6	-458.03
8923.4	1399.6	-449.24
9045.3	1399.5	-455.35
8880.9	1399.4	-447.05
8970	1399.3	-451.51
8982.2	1399.3	-452.09
9059.8	1399.2	-455.97
9251.3	1399.1	-465.58
9162	1399	-461.07
9046.6	1398.9	-455.23
9146.6	1398.8	-460.24
9079.5	1398.8	-456.83
9068.9	1398.7	-456.27
9062.1	1398.6	-455.91
9112.7	1398.5	-458.42
8966.5	1398.4	-451.05
8997.6	1398.4	-452.58
9122.8	1398.3	-458.85
9076.4	1398.2	-456.5
9033.3	1398.1	-454.3
9032.3	1398	-454.22
8907.9	1397.9	-447.93
9041.1	1397.9	-454.61
8733.2	1397.8	-439.1
9080.7	1397.7	-456.55
8945	1397.6	-449.7
9114.8	1397.5	-458.21
8931.4	1397.5	-448.97
8965	1397.4	-450.63
9037.4	1397.3	-454.24
9024	1397.2	-453.54
9012.3	1397.1	-452.93
8806.3	1397.1	-442.54
8917	1397	-448.08
9000.5	1396.9	-452.25
9165	1396.8	-460.49
9230.6	1396.7	-463.76
8947.1	1396.6	-449.49
8898.6	1396.6	-447.03
9097.7	1396.5	-457
8959.5	1396.4	-450.03
9127.7	1396.3	-458.46
9110.5	1396.2	-457.56
9009.8	1396.1	-452.48
8960	1396.1	-449.95
8984.4	1396	-451.15
9126.2	1395.9	-458.25
9048.1	1395.8	-454.3
9057	1395.7	-454.72
9044.5	1395.7	-454.06
9048.8	1395.6	-454.26
8935.5	1395.5	-448.54
9167.2	1395.4	-460.14
8882.5	1395.3	-445.83
8843.4	1395.2	-443.84
8963.8	1395.2	-449.85
9056.3	1395.1	-454.46
8954.5	1395	-449.34
8929.9	1394.9	-448.07
9104.4	1394.8	-456.8
9119.5	1394.8	-457.53
9042.1	1394.7	-453.63
9061.8	1394.6	-454.59
9027.2	1394.5	-452.82
9172.8	1394.5	-460.1
9086.1	1394.3	-455.72
9040.3	1394.3	-453.4
9057.6	1394.2	-454.24
8986.8	1394.1	-450.67
8995.9	1394	-451.09
9241	1393.9	-463.36
9050.2	1393.9	-453.76
8995.9	1393.8	-451.01
9063.6	1393.7	-454.38
9054.4	1393.6	-453.89
8906.1	1393.5	-446.43
8904.3	1393.5	-446.32
9079.3	1393.4	-455.06
9053.4	1393.3	-453.74
9011.4	1393.2	-451.62
9067.1	1393.3	-454.42
8915.4	1393.3	-446.82
8833.7	1393.3	-442.74
8981.9	1393.3	-450.18
9055.9	1393.3	-453.88
9014.8	1393.4	-451.84
8964.6	1393.4	-449.33
9151.7	1393.5	-458.73
9175.2	1393.5	-459.91
9078.7	1393.5	-455.08
9116	1393.4	-456.92
9052.6	1393.5	-453.76
9135.9	1393.5	-457.93
9005.6	1393.6	-451.43
8951.2	1393.6	-448.71
9101.6	1393.6	-456.26
8972.5	1393.6	-449.78
8966	1393.6	-449.45
9110.9	1393.5	-456.68
9034.3	1393.4	-452.82
8994.4	1393.3	-450.79
9114.6	1393.2	-456.79
9073.2	1393.2	-454.68
9079.7	1393.1	-454.98
9105.4	1393	-456.25
9069.2	1392.9	-454.4
8967.3	1392.8	-449.27
8810.8	1392.7	-441.4
8951.9	1392.7	-448.45
9211.8	1392.6	-461.44
9125.2	1392.5	-457.08
9044	1392.4	-452.98
9010.7	1392.3	-451.29
8868.1	1392.3	-444.12
8877.9	1392.2	-444.58
9074	1392.1	-454.38
9213.8	1392	-461.35
9068.5	1391.9	-454.05
9077.2	1391.8	-454.46
9065.7	1391.8	-453.85
9167.6	1391.7	-458.93
9039.7	1391.6	-452.5
9029.3	1391.5	-451.95
9075.9	1391.4	-454.26
8987	1391.3	-449.78
9041.8	1391.3	-452.5
9187.4	1391.2	-459.75
9070.9	1391.1	-453.9
8850.4	1391	-442.84
9062.9	1390.9	-453.45
9021.7	1390.8	-451.36
8878.7	1390.8	-444.18
8847.2	1390.7	-442.58
9216	1390.6	-461
8973.7	1390.5	-448.85
9079.5	1390.4	-454.12
8965.1	1390.3	-448.37
9027.6	1390.3	-451.46
9043.9	1390.2	-452.26
9051.8	1390.1	-452.63
9111.2	1390	-455.57
9162.6	1389.9	-458.11
8990.4	1389.9	-449.47
8931.4	1389.8	-446.5
9200.9	1389.7	-459.94
9077.6	1389.6	-453.76
8940.2	1389.5	-446.86
9076.8	1389.5	-453.66
9084.3	1389.4	-454.01
9009	1389.3	-450.22
9035.1	1389.2	-451.5
9121.4	1389.1	-455.79
9014.8	1389.2	-450.47
9066.7	1389.1	-453.04
9150.5	1389.1	-457.25
9091.2	1389.2	-454.29
9102.3	1389.2	-454.85
9118.6	1389.2	-455.67
9029.4	1389.2	-451.2
9001.2	1389.1	-449.78
8938.9	1389.1	-446.66
9132.8	1389	-456.32
9144	1389	-456.85
9120.7	1388.9	-455.66
8872.7	1388.8	-443.24
8949.6	1388.7	-447.06
9008.7	1388.6	-449.98
8890.4	1388.5	-444.05
9127.9	1388.4	-455.88
9126.1	1388.4	-455.76
9073.4	1388.3	-453.1
8912.8	1388.2	-445.06
9150.4	1388.1	-456.9
9035.7	1388	-451.14
9018.9	1388	-450.28
9015.9	1387.9	-450.1
8976.9	1387.8	-448.13
8894	1387.7	-443.97
8898.4	1387.6	-444.16
9050.9	1387.6	-451.74
9111.5	1387.5	-454.74
9052.2	1387.4	-451.76
9144.6	1387.3	-456.33
9079	1387.2	-453.04
9019	1387.1	-450.01
9131.1	1387.1	-455.58
9105	1387	-454.26
8852.6	1386.9	-441.64
8978.1	1386.8	-447.87
8958.3	1386.7	-446.85
9056.7	1386.6	-451.74
9099.3	1386.6	-453.84
9084.8	1386.5	-453.09
9101.6	1386.4	-453.9
9144.1	1386.3	-455.99
8877	1386.2	-442.64
8941	1386.1	-445.81
9044.7	1386.1	-450.95
9000.1	1386	-448.7
8960.8	1385.9	-446.72
9016.9	1385.8	-449.48
8934.2	1385.7	-445.34
8986.5	1385.7	-447.92
9190.6	1385.6	-458.06
9082.4	1385.5	-452.64
8887.9	1385.4	-442.92
8993.9	1385.3	-448.18
9206	1385.2	-458.72
9146.9	1385.2	-455.75
8984.4	1385.1	-447.63
9145.7	1385	-455.63
9042	1384.9	-450.44
9089.7	1384.8	-452.79
9035.3	1384.8	-450.08
9107.2	1384.8	-453.64
8989.2	1384.7	-447.76
8929.4	1384.8	-444.81
9070.8	1384.8	-451.85
9018.3	1384.8	-449.24
9179.6	1384.9	-457.29
8945.3	1384.8	-445.59
9012.3	1384.8	-448.93
9111.3	1384.9	-453.88
8971.7	1384.9	-446.93
9118.5	1385	-454.27
9097	1385	-453.2
9080.3	1384.9	-452.35
8997.2	1384.9	-448.21
9055.5	1384.9	-451.11
9173.1	1384.9	-456.98
8964.3	1384.9	-446.58
9002	1384.9	-448.44
9098.3	1384.9	-453.24
9004.8	1385	-448.61
9023.6	1385.1	-449.58
8939	1385	-445.35
9111.4	1385	-453.93
8871.7	1385	-441.98
8897.5	1384.9	-443.24
9190.3	1384.8	-457.8
8947.8	1384.7	-445.69
8898.5	1384.7	-443.21
8994.4	1384.6	-447.96
8853.4	1384.5	-440.91
8982.9	1384.4	-447.34
9078.7	1384.3	-452.08
9202.6	1384.2	-458.22
9030.6	1384.2	-449.63
9021.2	1384.1	-449.13
9234.1	1384	-459.7
8999.8	1383.9	-448.01
9026.2	1383.8	-449.3
8907.3	1383.7	-443.35
9047.7	1383.7	-450.32
8927.1	1383.6	-444.29
9010.4	1383.5	-448.41
9100.5	1383.4	-452.87
9112.1	1383.3	-453.42
8971.8	1383.2	-446.41
8891.7	1383.2	-442.39
9038.1	1383.1	-449.66
8894.8	1383	-442.5
9048.7	1382.9	-450.13
9033.8	1382.8	-449.37
9174.5	1382.9	-456.39
8982.6	1382.9	-446.85
9005.6	1383	-448.01
9065.2	1383	-450.98
9076.8	1383	-451.56
9005.7	1383	-448.03
9197.1	1383.1	-457.58
9099.2	1383.1	-452.68
8946	1383.1	-445.06
8998.8	1383	-447.68
9113	1382.9	-453.34
8927.1	1383	-444.1
9009.4	1382.9	-448.17
8990.1	1382.9	-447.22
8919.7	1382.8	-443.69
8814.9	1382.9	-438.48
9031.8	1382.8	-449.26
9162.3	1382.8	-455.75
8974.1	1382.8	-446.39
9063	1382.9	-450.83
9117	1383	-453.55
9145.6	1383	-454.98
8924.4	1382.9	-443.95
9025.2	1382.8	-448.93
9174.5	1382.8	-456.33
9013	1382.7	-448.27
8994.1	1382.6	-447.31
9085.4	1382.5	-451.82
9071.7	1382.4	-451.11
9056.6	1382.3	-450.34
8952.1	1382.3	-445.11
9160.4	1382.2	-455.44
8966.2	1382.1	-445.76
8873	1382	-441.1
9104.6	1381.9	-452.59
8938.5	1381.8	-444.3
9045.4	1381.8	-449.59
9177.9	1381.7	-456.14
9115	1381.6	-453
8995	1381.5	-447
9053.2	1381.4	-449.87
9200.5	1381.4	-457.16
9031.3	1381.3	-448.72
8947.7	1381.2	-444.55
9019.4	1381.1	-448.08
9049.4	1381	-449.55
8968.7	1381	-445.51
9013.8	1380.9	-447.72
9015.4	1380.8	-447.77
9044.1	1380.7	-449.18
8971	1380.6	-445.51
8973.5	1380.5	-445.61
9111.5	1380.5	-452.44
9035.8	1380.4	-448.65
9022.4	1380.3	-447.97
9048.4	1380.2	-449.22
9195	1380.1	-456.47
9131.6	1380	-453.3
9104.4	1380	-451.93
9299	1379.9	-461.56
8931.9	1379.8	-443.31
8961.6	1379.7	-444.76
9154	1379.6	-454.28
9083	1379.5	-450.73
9003.5	1379.5	-446.76
9064.6	1379.4	-449.76
9054.3	1379.3	-449.22
9034.8	1379.2	-448.22
8948.8	1379.1	-443.94
8798.7	1379	-436.46
9023.1	1378.9	-447.56
8852.3	1378.9	-439.07
8916.7	1378.8	-442.23
9180.6	1378.7	-455.3
9131.4	1378.6	-452.83
9104.6	1378.5	-451.47
9125.2	1378.5	-452.46
9133.5	1378.4	-452.85
9094	1378.3	-450.87
8990.5	1378.2	-445.71
8970.5	1378.1	-444.69
9095.7	1378	-450.87
9004.2	1378	-446.31
9047.3	1377.9	-448.42
8965.7	1377.8	-444.35
9034.7	1377.7	-447.74
8977.2	1377.6	-444.86
8975.6	1377.5	-444.76
9222.5	1377.5	-456.96
9080.5	1377.4	-449.9
8935.6	1377.3	-442.69
9070.2	1377.2	-449.34
8886.6	1377.1	-440.22
9174.5	1377.1	-454.45
9040.2	1377	-447.77
9092	1376.9	-450.3
9090.8	1376.8	-450.22
8925.2	1376.7	-441.99
9068.4	1376.6	-449.06
9010.1	1376.6	-446.14
8973	1376.5	-444.28
9089.9	1376.4	-450.04
9061.1	1376.3	-448.59
8924.5	1376.2	-441.8
9067.6	1376.1	-448.85
9141.7	1376.1	-452.5
9071.1	1376	-448.97
9066.8	1375.9	-448.73
9279	1375.8	-459.21
9033.5	1375.7	-447.03
8951.9	1375.6	-442.97
9116.1	1375.6	-451.07
9111.3	1375.5	-450.8
8907	1375.4	-440.67
8966.2	1375.3	-443.57
9084.6	1375.2	-449.4
9214.3	1375.1	-455.79
9074.6	1375.1	-448.85
9015.9	1375	-445.92
9097.8	1374.9	-449.94
8866	1374.8	-438.45
8992.1	1374.7	-444.66
9139.3	1374.6	-451.92
9028.6	1374.6	-446.41
8948	1374.5	-442.4
8961.6	1374.4	-443.05
9051.2	1374.3	-447.45
9011.6	1374.2	-445.47
9012.9	1374.1	-445.5
9054	1374.1	-447.51
