5.386585933861383069e-01 4.848625989753330146e-01 3.791336748952005564e-01
5.277130880298201987e-01 5.386585933861383069e-01 4.848625989753330146e-01
4.275733581742002798e-01 5.277130880298201987e-01 5.386585933861383069e-01
3.346530041918924780e-01 4.275733581742002798e-01 5.277130880298201987e-01
3.870517000465838464e-01 3.346530041918924780e-01 4.275733581742002798e-01
5.039590125756987504e-01 3.870517000465838464e-01 3.346530041918924780e-01
4.627387051700040388e-01 5.039590125756987504e-01 3.870517000465838464e-01
4.031206334420076587e-01 4.627387051700040388e-01 5.039590125756987504e-01
3.963670237540739549e-01 4.031206334420076587e-01 4.627387051700040388e-01
4.611085235211902500e-01 3.963670237540739549e-01 4.031206334420076587e-01
5.540288775035051572e-01 4.611085235211902500e-01 3.963670237540739549e-01
6.648812296227362140e-01 5.540288775035051572e-01 4.611085235211902500e-01
6.893339543549146242e-01 6.648812296227362140e-01 5.540288775035051572e-01
6.001397298556128135e-01 6.893339543549146242e-01 6.648812296227362140e-01
4.955752212389299416e-01 6.001397298556128135e-01 6.893339543549146242e-01
4.259431765253722801e-01 4.955752212389299416e-01 6.001397298556128135e-01
4.699580810433161560e-01 4.259431765253722801e-01 4.955752212389299416e-01
4.885887284583247947e-01 4.699580810433161560e-01 4.259431765253722801e-01
4.673963670237384349e-01 4.885887284583247947e-01 4.699580810433161560e-01
4.368886818817045992e-01 4.673963670237384349e-01 4.885887284583247947e-01
4.112715416860766027e-01 4.368886818817045992e-01 4.673963670237384349e-01
3.961341406613954064e-01 4.112715416860766027e-01 4.368886818817045992e-01
4.273404750815004149e-01 3.961341406613954064e-01 4.112715416860766027e-01
4.476013041453157371e-01 4.273404750815004149e-01 3.961341406613954064e-01
5.316721006054905274e-01 4.476013041453157371e-01 4.273404750815004149e-01
5.889613414066161567e-01 5.316721006054905274e-01 4.476013041453157371e-01
6.050302748020541799e-01 5.889613414066161567e-01 5.316721006054905274e-01
5.775500698649196352e-01 6.050302748020541799e-01 5.889613414066161567e-01
5.267815556590704773e-01 5.775500698649196352e-01 6.050302748020541799e-01
5.172333488588733985e-01 5.267815556590704773e-01 5.775500698649196352e-01
