nobs,month,year,prec
1,1,1917,360.399993896484
2,2,1917,277.660003662109
3,3,1917,332.94000244140597
4,4,1917,261.160003662109
5,5,1917,350.559997558594
6,6,1917,296.79998779296903
7,7,1917,260.640014648438
8,8,1917,212.809997558594
9,9,1917,114.0
10,10,1917,274.119995117188
11,11,1917,259.480010986328
12,12,1917,225.710006713867
13,1,1918,257.239990234375
14,2,1918,251.86999511718798
15,3,1918,319.739990234375
16,4,1918,402.820007324219
17,5,1918,412.809997558594
18,6,1918,127.699996948242
19,7,1918,30.7099990844727
20,8,1918,32.509998321533196
21,9,1918,34.439998626709
22,10,1918,92.2699966430664
23,11,1918,30.899999618530305
24,12,1918,203.220001220703
25,1,1919,227.779998779297
26,2,1919,307.510009765625
27,3,1919,319.44000244140597
28,4,1919,322.70001220703097
29,5,1919,420.899993896484
30,6,1919,337.119995117188
31,7,1919,219.02000427246102
32,8,1919,25.3299999237061
33,9,1919,86.1699981689453
34,10,1919,19.6399993896484
35,11,1919,177.110000610352
36,12,1919,140.100006103516
37,1,1920,181.949996948242
38,2,1920,325.79998779296903
39,3,1920,317.230010986328
40,4,1920,427.0
41,5,1920,403.859985351562
42,6,1920,38.6699981689453
43,7,1920,45.58000183105471
44,8,1920,18.1100006103516
45,9,1920,111.80999755859399
46,10,1920,258.480010986328
47,11,1920,70.1699981689453
48,12,1920,507.73001098632795
49,1,1921,302.640014648438
50,2,1921,290.970001220703
51,3,1921,374.70999145507795
52,4,1921,98.5500030517578
53,5,1921,299.290008544922
54,6,1921,231.309997558594
55,7,1921,105.55999755859399
56,8,1921,125.76999664306601
57,9,1921,390.339996337891
58,10,1921,355.549987792969
59,11,1921,308.230010986328
60,12,1921,229.699996948242
61,1,1922,219.639999389648
62,2,1922,222.539993286133
63,3,1922,419.97000122070295
64,4,1922,401.95999145507795
65,5,1922,329.95001220703097
66,6,1922,260.29998779296903
67,7,1922,398.989990234375
68,8,1922,24.809999465942397
69,9,1922,46.91999816894529
70,10,1922,148.539993286133
71,11,1922,198.279998779297
72,12,1922,233.970001220703
73,1,1923,269.149993896484
74,2,1923,337.25
75,3,1923,444.920013427734
76,4,1923,179.169998168945
77,5,1923,371.510009765625
78,6,1923,79.0699996948242
79,7,1923,154.039993286133
80,8,1923,19.4400005340576
81,9,1923,17.3600006103516
82,10,1923,159.990005493164
83,11,1923,81.5400009155273
84,12,1923,172.36999511718795
85,1,1924,187.559997558594
86,2,1924,405.339996337891
87,3,1924,483.25
88,4,1924,460.25
89,5,1924,372.559997558594
90,6,1924,297.019989013672
91,7,1924,156.919998168945
92,8,1924,166.839996337891
93,9,1924,114.41000366210899
94,10,1924,210.080001831055
95,11,1924,201.320007324219
96,12,1924,270.279998779297
97,1,1925,207.00999450683602
98,2,1925,408.72000122070295
99,3,1925,335.17999267578097
100,4,1925,459.829986572266
101,5,1925,186.610000610352
102,6,1925,331.30999755859403
103,7,1925,49.66999816894529
104,8,1925,190.860000610352
105,9,1925,196.889999389648
106,10,1925,14.2399997711182
107,11,1925,177.339996337891
108,12,1925,285.80999755859403
109,1,1926,222.75999450683602
110,2,1926,317.17999267578097
111,3,1926,355.559997558594
112,4,1926,196.089996337891
113,5,1926,186.800003051758
114,6,1926,132.330001831055
115,7,1926,351.119995117188
116,8,1926,199.25
117,9,1926,209.470001220703
118,10,1926,150.850006103516
119,11,1926,376.660003662109
120,12,1926,193.899993896484
121,1,1927,363.45999145507795
122,2,1927,151.389999389648
123,3,1927,348.609985351562
124,4,1927,246.589996337891
125,5,1927,583.940002441406
126,6,1927,296.089996337891
127,7,1927,325.839996337891
128,8,1927,230.49000549316398
129,9,1927,102.360000610352
130,10,1927,70.2600021362305
131,11,1927,73.8000030517578
132,12,1927,200.02000427246102
133,1,1928,209.11999511718798
134,2,1928,239.320007324219
135,3,1928,377.48001098632795
136,4,1928,349.02999877929705
137,5,1928,445.420013427734
138,6,1928,245.449996948242
139,7,1928,27.0900001525879
140,8,1928,238.52000427246102
141,9,1928,142.490005493164
142,10,1928,133.389999389648
143,11,1928,242.389999389648
144,12,1928,221.059997558594
145,1,1929,306.769989013672
146,2,1929,301.5
147,3,1929,325.07000732421903
148,4,1929,301.540008544922
149,5,1929,346.049987792969
150,6,1929,295.959991455078
151,7,1929,274.67999267578097
152,8,1929,128.570007324219
153,9,1929,164.0
154,10,1929,67.2099990844727
155,11,1929,87.01000213623051
156,12,1929,236.570007324219
157,1,1930,141.570007324219
158,2,1930,499.170013427734
159,3,1930,449.079986572266
160,4,1930,386.489990234375
