nobs,month,year,prec
1,1,1917,527.179992675781
2,2,1917,123.80999755859399
3,3,1917,148.419998168945
4,4,1917,61.9799995422363
5,5,1917,11.020000457763699
6,6,1917,7.900000095367429
7,7,1917,1.11000001430511
8,8,1917,0.180000007152557
9,9,1917,1.41999995708466
10,10,1917,21.1000003814697
11,11,1917,31.9500007629395
12,12,1917,238.139999389648
13,1,1918,202.149993896484
14,2,1918,290.70001220703097
15,3,1918,55.869998931884794
16,4,1918,6.40999984741211
17,5,1918,8.67000007629395
18,6,1918,3.69000005722046
19,7,1918,30.719999313354503
20,8,1918,3.5199999809265097
21,9,1918,1.30999994277954
22,10,1918,4.80999994277954
23,11,1918,12.529999732971199
24,12,1918,132.710006713867
25,1,1919,167.789993286133
26,2,1919,286.79998779296903
27,3,1919,105.540000915527
28,4,1919,50.9799995422363
29,5,1919,13.619999885559098
30,6,1919,3.69000005722046
31,7,1919,0.9200000166893008
32,8,1919,12.6899995803833
33,9,1919,0.44999998807907104
34,10,1919,1.5900000333786002
35,11,1919,55.7000007629395
36,12,1919,265.489990234375
37,1,1920,243.320007324219
38,2,1920,73.5199966430664
39,3,1920,156.729995727539
40,4,1920,177.639999389648
41,5,1920,7.92999982833862
42,6,1920,3.75
43,7,1920,4.1100001335144
44,8,1920,1.17999994754791
45,9,1920,9.72000026702881
46,10,1920,5.25
47,11,1920,77.9199981689453
48,12,1920,291.79998779296903
49,1,1921,91.41000366210942
50,2,1921,299.209991455078
51,3,1921,306.260009765625
52,4,1921,4.71999979019165
53,5,1921,41.9099998474121
54,6,1921,3.91000008583069
55,7,1921,0.910000026226044
56,8,1921,0.170000001788139
57,9,1921,0.44999998807907104
58,10,1921,1.60000002384186
59,11,1921,33.560001373291
60,12,1921,63.3400001525879
61,1,1922,151.559997558594
62,2,1922,341.760009765625
63,3,1922,86.8300018310547
64,4,1922,13.5699996948242
65,5,1922,9.8100004196167
66,6,1922,6.57000017166138
67,7,1922,1.05999994277954
68,8,1922,0.389999985694885
69,9,1922,0.910000026226044
70,10,1922,9.97000026702881
71,11,1922,31.149999618530305
72,12,1922,177.029998779297
73,1,1923,273.359985351562
74,2,1923,153.639999389648
75,3,1923,216.49000549316398
76,4,1923,41.5
77,5,1923,23.0
78,6,1923,24.6299991607666
79,7,1923,0.910000026226044
80,8,1923,0.389999985694885
81,9,1923,0.75
82,10,1923,8.14999961853027
83,11,1923,27.899999618530305
84,12,1923,56.220001220703104
85,1,1924,152.139999389648
86,2,1924,88.6100006103516
87,3,1924,35.6199989318848
88,4,1924,22.3199996948242
89,5,1924,8.96000003814697
90,6,1924,1.4900000095367398
91,7,1924,1.05999994277954
92,8,1924,0.389999985694885
93,9,1924,2.15000009536743
94,10,1924,6.610000133514402
95,11,1924,12.0600004196167
96,12,1924,57.5099983215332
97,1,1925,274.510009765625
98,2,1925,200.649993896484
99,3,1925,150.300003051758
100,4,1925,12.220000267028801
101,5,1925,8.39000034332275
102,6,1925,1.45000004768372
103,7,1925,23.2900009155273
104,8,1925,0.330000013113022
105,9,1925,0.330000013113022
106,10,1925,1.5099999904632602
107,11,1925,17.1000003814697
108,12,1925,83.4000015258789
109,1,1926,443.76998901367205
110,2,1926,129.919998168945
111,3,1926,127.349998474121
112,4,1926,149.639999389648
113,5,1926,22.2700004577637
114,6,1926,3.86999988555908
115,7,1926,0.6000000238418579
116,8,1926,0.10999999940395402
117,9,1926,0.159999996423721
118,10,1926,8.75
119,11,1926,46.4000015258789
120,12,1926,345.859985351562
121,1,1927,363.549987792969
122,2,1927,131.460006713867
123,3,1927,217.660003662109
124,4,1927,7.03000020980835
125,5,1927,4.82000017166138
126,6,1927,7.139999866485598
127,7,1927,0.6200000047683721
128,8,1927,0.10999999940395402
129,9,1927,0.379999995231628
130,10,1927,3.02999997138977
131,11,1927,37.4500007629395
132,12,1927,56.0499992370605
133,1,1928,179.389999389648
134,2,1928,104.01000213622999
135,3,1928,141.770004272461
136,4,1928,17.2800006866455
137,5,1928,6.57000017166138
138,6,1928,6.26000022888184
139,7,1928,0.8899999856948849
140,8,1928,0.569999992847443
141,9,1928,0.319999992847443
142,10,1928,0.8500000238418579
143,11,1928,10.970000267028801
144,12,1928,149.559997558594
145,1,1929,136.990005493164
146,2,1929,230.199996948242
147,3,1929,255.779998779297
148,4,1929,4.0
149,5,1929,7.099999904632571
150,6,1929,4.63000011444092
151,7,1929,0.8899999856948849
152,8,1929,0.319999992847443
153,9,1929,0.419999986886978
154,10,1929,1.19000005722046
155,11,1929,1.44000005722046
156,12,1929,13.859999656677198
157,1,1930,126.680000305176
158,2,1930,431.26998901367205
159,3,1930,94.6399993896484
160,4,1930,14.4200000762939
161,5,1930,6.610000133514402
162,6,1930,1.55999994277954
163,7,1930,0.930000007152557
164,8,1930,0.370000004768372
165,9,1930,1.0900000333786
166,10,1930,1.67999994754791
167,11,1930,42.1100006103516
168,12,1930,313.029998779297
169,1,1931,402.390014648438
170,2,1931,63.2299995422363
171,3,1931,123.220001220703
172,4,1931,52.529998779296896
173,5,1931,145.47000122070298
174,6,1931,5.53000020980835
175,7,1931,0.8999999761581421
176,8,1931,0.319999992847443
177,9,1931,0.639999985694885
178,10,1931,12.520000457763699
179,11,1931,4.05999994277954
180,12,1931,29.6299991607666
181,1,1932,300.769989013672
182,2,1932,257.79998779296903
183,3,1932,140.960006713867
184,4,1932,6.78000020980835
185,5,1932,41.3800010681152
186,6,1932,17.1399993896484
187,7,1932,0.8999999761581421
188,8,1932,0.319999992847443
189,9,1932,0.330000013113022
190,10,1932,0.8899999856948849
191,11,1932,2.92000007629395
192,12,1932,134.830001831055
193,1,1933,98.01000213623051
194,2,1933,122.970001220703
195,3,1933,262.220001220703
