nobs,month,year,prec
1,1,1917,255.0
2,2,1917,226.74000549316398
3,3,1917,134.86999511718798
4,4,1917,446.890014648438
5,5,1917,258.839996337891
6,6,1917,232.61999511718798
7,7,1917,195.300003051758
8,8,1917,202.809997558594
9,9,1917,128.679992675781
10,10,1917,305.890014648438
11,11,1917,157.320007324219
12,12,1917,176.919998168945
13,1,1918,129.020004272461
14,2,1918,36.560001373291
15,3,1918,189.589996337891
16,4,1918,254.410003662109
17,5,1918,385.350006103516
18,6,1918,126.319999694824
19,7,1918,101.220001220703
20,8,1918,81.25
21,9,1918,16.0699996948242
22,10,1918,53.0900001525879
23,11,1918,136.490005493164
24,12,1918,168.690002441406
25,1,1919,259.30999755859403
26,2,1919,185.52000427246102
27,3,1919,304.779998779297
28,4,1919,304.30999755859403
29,5,1919,415.52999877929705
30,6,1919,277.359985351562
31,7,1919,327.589996337891
32,8,1919,161.949996948242
33,9,1919,95.2099990844727
34,10,1919,36.290000915527294
35,11,1919,110.55999755859399
36,12,1919,300.970001220703
37,1,1920,156.910003662109
38,2,1920,101.449996948242
39,3,1920,274.100006103516
40,4,1920,232.99000549316398
41,5,1920,352.98001098632795
42,6,1920,366.299987792969
43,7,1920,231.440002441406
44,8,1920,257.489990234375
45,9,1920,157.190002441406
46,10,1920,153.27999877929702
47,11,1920,166.710006713867
48,12,1920,106.26999664306601
49,1,1921,161.389999389648
50,2,1921,247.149993896484
51,3,1921,299.119995117188
52,4,1921,215.350006103516
53,5,1921,261.79998779296903
54,6,1921,254.470001220703
55,7,1921,235.710006713867
56,8,1921,165.710006713867
57,9,1921,143.449996948242
58,10,1921,152.63000488281202
59,11,1921,260.769989013672
60,12,1921,149.050003051758
61,1,1922,113.139999389648
62,2,1922,126.389999389648
63,3,1922,273.390014648438
64,4,1922,277.670013427734
65,5,1922,308.459991455078
66,6,1922,292.04998779296903
67,7,1922,263.75
68,8,1922,181.669998168945
69,9,1922,44.029998779296896
70,10,1922,184.25
71,11,1922,164.910003662109
72,12,1922,106.069999694824
73,1,1923,169.949996948242
74,2,1923,163.88000488281202
75,3,1923,132.330001831055
76,4,1923,219.36999511718798
77,5,1923,226.88000488281202
78,6,1923,217.139999389648
79,7,1923,234.77000427246102
80,8,1923,83.5999984741211
81,9,1923,32.8499984741211
82,10,1923,94.3199996948242
83,11,1923,64.7600021362305
84,12,1923,263.5
85,1,1924,181.72999572753898
86,2,1924,178.919998168945
87,3,1924,354.869995117188
88,4,1924,440.45999145507795
89,5,1924,293.350006103516
90,6,1924,291.029998779297
91,7,1924,203.289993286133
92,8,1924,182.899993896484
93,9,1924,120.099998474121
94,10,1924,151.160003662109
95,11,1924,328.45001220703097
96,12,1924,163.72000122070298
97,1,1925,171.61999511718798
98,2,1925,103.639999389648
99,3,1925,248.929992675781
100,4,1925,148.86999511718798
101,5,1925,240.99000549316398
102,6,1925,282.579986572266
103,7,1925,205.419998168945
104,8,1925,211.13000488281202
105,9,1925,91.16000366210942
106,10,1925,124.849998474121
107,11,1925,37.3300018310547
108,12,1925,221.860000610352
109,1,1926,251.179992675781
110,2,1926,218.929992675781
111,3,1926,240.149993896484
112,4,1926,229.99000549316398
113,5,1926,277.17999267578097
114,6,1926,292.69000244140597
115,7,1926,275.510009765625
116,8,1926,195.580001831055
117,9,1926,175.960006713867
118,10,1926,110.41000366210899
119,11,1926,87.5500030517578
120,12,1926,199.399993896484
121,1,1927,172.429992675781
122,2,1927,150.38000488281202
123,3,1927,269.829986572266
124,4,1927,210.690002441406
125,5,1927,336.859985351562
126,6,1927,176.25
127,7,1927,275.230010986328
128,8,1927,116.099998474121
129,9,1927,151.610000610352
130,10,1927,55.6599998474121
131,11,1927,185.860000610352
132,12,1927,321.269989013672
133,1,1928,233.22999572753898
134,2,1928,283.339996337891
135,3,1928,253.25999450683602
136,4,1928,269.660003662109
137,5,1928,261.100006103516
138,6,1928,242.36999511718798
139,7,1928,200.940002441406
140,8,1928,179.600006103516
141,9,1928,52.8899993896484
142,10,1928,72.75
143,11,1928,199.580001831055
144,12,1928,188.309997558594
145,1,1929,149.940002441406
146,2,1929,210.110000610352
147,3,1929,383.820007324219
148,4,1929,286.339996337891
149,5,1929,247.929992675781
150,6,1929,294.529998779297
151,7,1929,223.160003662109
152,8,1929,162.729995727539
153,9,1929,125.12000274658199
154,10,1929,112.08000183105499
155,11,1929,164.449996948242
156,12,1929,245.309997558594
157,1,1930,115.680000305176
158,2,1930,181.72999572753898
159,3,1930,295.04998779296903
160,4,1930,341.519989013672
161,5,1930,196.210006713867
162,6,1930,194.639999389648
163,7,1930,128.399993896484
164,8,1930,82.0100021362305
165,9,1930,69.7600021362305
166,10,1930,99.2300033569336
167,11,1930,125.290000915527
168,12,1930,175.399993896484
169,1,1931,164.240005493164
170,2,1931,244.139999389648
171,3,1931,224.779998779297
172,4,1931,317.25
173,5,1931,339.209991455078
174,6,1931,282.989990234375
175,7,1931,229.97999572753898
176,8,1931,148.580001831055
177,9,1931,147.199996948242
178,10,1931,107.87999725341801
179,11,1931,243.169998168945
180,12,1931,126.33999633789101
181,1,1932,131.169998168945
182,2,1932,285.359985351562
183,3,1932,230.24000549316398
184,4,1932,379.549987792969
185,5,1932,252.419998168945
186,6,1932,280.339996337891
187,7,1932,321.920013427734
188,8,1932,178.600006103516
189,9,1932,114.639999389648
190,10,1932,167.0
191,11,1932,133.22000122070298
192,12,1932,190.550003051758
193,1,1933,255.839996337891
194,2,1933,189.850006103516
195,3,1933,241.63000488281202
196,4,1933,245.449996948242
197,5,1933,273.519989013672
198,6,1933,279.720001220703
199,7,1933,206.25999450683602
200,8,1933,201.220001220703
201,9,1933,155.899993896484
202,10,1933,251.690002441406
203,11,1933,155.839996337891
204,12,1933,194.720001220703
205,1,1934,216.830001831055
206,2,1934,240.039993286133
207,3,1934,243.649993896484
208,4,1934,254.589996337891
209,5,1934,231.75
210,6,1934,289.459991455078
211,7,1934,296.630004882812
212,8,1934,217.460006713867
213,9,1934,117.610000610352
214,10,1934,237.75
215,11,1934,214.350006103516
216,12,1934,180.600006103516
217,1,1935,173.11999511718795
218,2,1935,161.0
219,3,1935,194.949996948242
220,4,1935,377.630004882812
221,5,1935,361.679992675781
222,6,1935,307.589996337891
223,7,1935,263.040008544922
224,8,1935,153.97000122070298
225,9,1935,139.229995727539
226,10,1935,183.100006103516
227,11,1935,208.38000488281202
228,12,1935,178.089996337891
