nobs,month,year,prec
1,1,1917,2.39000010490417
2,2,1917,10.6499996185303
3,3,1917,61.1399993896484
4,4,1917,31.4799995422363
5,5,1917,84.6999969482422
6,6,1917,182.179992675781
7,7,1917,158.600006103516
8,8,1917,103.430000305176
9,9,1917,126.779998779297
10,10,1917,24.190000534057607
11,11,1917,6.130000114440921
12,12,1917,25.1399993896484
13,1,1918,10.6599998474121
14,2,1918,45.9799995422363
15,3,1918,37.5900001525879
16,4,1918,38.4199981689453
17,5,1918,81.129997253418
18,6,1918,157.710006713867
19,7,1918,47.0099983215332
20,8,1918,85.7699966430664
21,9,1918,61.1399993896484
22,10,1918,45.0999984741211
23,11,1918,11.8100004196167
24,12,1918,1.46000003814697
25,1,1919,4.57999992370605
26,2,1919,4.53000020980835
27,3,1919,4.82999992370605
28,4,1919,57.279998779296896
29,5,1919,19.9899997711182
30,6,1919,62.310001373290994
31,7,1919,97.76000213623051
32,8,1919,92.7699966430664
33,9,1919,34.0200004577637
34,10,1919,27.899999618530305
35,11,1919,20.5400009155273
36,12,1919,10.1599998474121
37,1,1920,4.19000005722046
38,2,1920,1.12999999523163
39,3,1920,39.439998626709
40,4,1920,7.17999982833862
41,5,1920,93.5199966430664
42,6,1920,132.740005493164
43,7,1920,83.8499984741211
44,8,1920,138.320007324219
45,9,1920,37.529998779296896
46,10,1920,11.0500001907349
47,11,1920,12.3500003814697
48,12,1920,0.8500000238418579
49,1,1921,7.17000007629395
50,2,1921,17.3299999237061
51,3,1921,16.620000839233402
52,4,1921,14.720000267028801
53,5,1921,149.75
54,6,1921,85.30999755859379
55,7,1921,86.05999755859379
56,8,1921,61.6100006103516
57,9,1921,64.80999755859379
58,10,1921,46.3600006103516
59,11,1921,11.0100002288818
60,12,1921,11.1800003051758
61,1,1922,1.7799999713897698
62,2,1922,23.3600006103516
63,3,1922,5.71999979019165
64,4,1922,34.580001831054695
65,5,1922,69.77999877929689
66,6,1922,43.560001373290994
67,7,1922,123.790000915527
68,8,1922,50.810001373290994
69,9,1922,38.0800018310547
70,10,1922,14.210000038147
71,11,1922,8.52000045776367
72,12,1922,13.289999961853
73,1,1923,20.590000152587894
74,2,1923,4.3600001335144
75,3,1923,17.4300003051758
76,4,1923,56.779998779296896
77,5,1923,80.3300018310547
78,6,1923,218.24000549316398
79,7,1923,58.3600006103516
80,8,1923,58.1599998474121
81,9,1923,87.72000122070308
82,10,1923,21.5799999237061
83,11,1923,0.879999995231628
