1.064058514588709925e-01 7.491801887108641422e-02
7.491801887108641422e-02 5.863217669646669100e-02
5.863217669646669100e-02 5.103055502218791645e-02
5.103055502218791645e-02 5.537398085452073515e-02
5.537398085452073515e-02 7.057590862091593642e-02
7.057590862091593642e-02 9.012000928425126234e-02
9.012000928425126234e-02 9.989202829253410187e-02
9.989202829253410187e-02 8.056474809890547262e-02
8.056474809890547262e-02 5.059697672954418385e-02
5.059697672954418385e-02 5.863217669646669100e-02
5.863217669646669100e-02 6.840419570474953748e-02
6.840419570474953748e-02 3.604801624305443292e-02
3.604801624305443292e-02 1.845755509078613257e-02
1.845755509078613257e-02 7.600306092116436256e-03
7.600306092116436256e-03 1.085229990386853095e-03
1.085229990386853095e-03 0.000000000000000000e+00
0.000000000000000000e+00 1.085229990386853095e-03
1.085229990386853095e-03 1.368061361257922118e-02
1.368061361257922118e-02 2.280098092311894434e-02
2.280098092311894434e-02 2.931611967161816198e-02
2.931611967161816198e-02 7.426636717334329785e-02
7.426636717334329785e-02 3.691642576373459911e-02
3.691642576373459911e-02 3.648153188892853255e-02
3.648153188892853255e-02 3.018452919229833165e-02
3.018452919229833165e-02 2.931611967161816198e-02
2.931611967161816198e-02 4.560196184623788868e-02
4.560196184623788868e-02 4.994532503180106747e-02
4.994532503180106747e-02 2.301773874605599415e-02
2.301773874605599415e-02 3.604801624305443292e-02
3.604801624305443292e-02 3.604801624305443292e-02
3.604801624305443292e-02 3.278975775433883716e-02
3.278975775433883716e-02 4.690520259495448846e-02
4.690520259495448846e-02 8.577658345191845057e-02
8.577658345191845057e-02 8.208480931732875518e-02
8.208480931732875518e-02 7.404960935040624803e-02
7.404960935040624803e-02 7.969633857822529255e-02
7.969633857822529255e-02 1.107492146444341574e-01
1.107492146444341574e-01 1.444087601483851346e-01
1.444087601483851346e-01 1.118344446348210203e-01
1.118344446348210203e-01 1.205212962994866438e-01
1.205212962994866438e-01 1.270363724012162354e-01
1.270363724012162354e-01 1.487521859807179603e-01
1.487521859807179603e-01 1.476656404081687635e-01
1.476656404081687635e-01 1.444087601483851346e-01
1.444087601483851346e-01 1.465804730645515475e-01
1.465804730645515475e-01 1.161778704671538320e-01
1.161778704671538320e-01 9.750224197126830528e-02
9.750224197126830528e-02 1.248646594850498226e-01
1.248646594850498226e-01 1.092291534260108748e-01
1.092291534260108748e-01 1.129209275606005702e-01
1.129209275606005702e-01 1.118344446348210203e-01
1.118344446348210203e-01 1.118344446348210203e-01
1.118344446348210203e-01 1.270363724012162354e-01
1.270363724012162354e-01 1.129209275606005702e-01
1.129209275606005702e-01 1.205212962994866438e-01
1.205212962994866438e-01 9.663376980381850612e-02
9.663376980381850612e-02 1.031489085523177307e-01
1.031489085523177307e-01 1.033656663752547805e-01
1.033656663752547805e-01 1.183495833833202310e-01
1.183495833833202310e-01 1.003255439384082015e-01
1.003255439384082015e-01 1.129209275606005702e-01
1.129209275606005702e-01 1.237781765592702587e-01
1.237781765592702587e-01 1.424538050551557855e-01
1.424538050551557855e-01 1.279048445686660207e-01
1.279048445686660207e-01 1.194360663090997809e-01
1.194360663090997809e-01 1.313797982335490333e-01
1.313797982335490333e-01 1.583060689371317831e-01
1.583060689371317831e-01 1.552659465002851902e-01
1.552659465002851902e-01 1.437571084506420183e-01
1.437571084506420183e-01 1.270363724012162354e-01
1.270363724012162354e-01 1.161778704671538320e-01
1.161778704671538320e-01 1.300764948380628006e-01
1.300764948380628006e-01 1.491857016265920599e-01
1.491857016265920599e-01 1.226930092156530427e-01
1.226930092156530427e-01 1.118344446348210203e-01
1.118344446348210203e-01 7.926144470341922599e-02
7.926144470341922599e-02 1.135725792583436866e-01
1.135725792583436866e-01 1.335501955675530983e-01
1.335501955675530983e-01 1.663412689040542902e-01
1.663412689040542902e-01 1.969606919711586746e-01
1.969606919711586746e-01 1.663412689040542902e-01
1.663412689040542902e-01 1.548324308544110905e-01
1.548324308544110905e-01 1.055373792914211795e-01
1.055373792914211795e-01 9.663376980381850612e-02
9.663376980381850612e-02 1.600442662074240685e-01
1.600442662074240685e-01 1.400653343160523367e-01
1.400653343160523367e-01 1.465804730645515475e-01
1.465804730645515475e-01 1.661245110811172265e-01
1.661245110811172265e-01 1.181327629136135482e-01
1.181327629136135482e-01 1.454939274920023506e-01
1.454939274920023506e-01 1.342018472652962147e-01
1.342018472652962147e-01 1.617810852487844286e-01
1.617810852487844286e-01 1.042341385427045797e-01
1.042341385427045797e-01 1.767649396100802461e-01
1.767649396100802461e-01 1.530942335841188051e-01
1.530942335841188051e-01 1.337682689726524821e-01
1.337682689726524821e-01 1.481005342829748439e-01
1.481005342829748439e-01 1.748100471636205300e-01
1.748100471636205300e-01 1.693813913409008554e-01
1.693813913409008554e-01 1.769817600797869150e-01
1.769817600797869150e-01 1.596093723326180158e-01
1.596093723326180158e-01 1.715531042570672682e-01
1.715531042570672682e-01 1.593926145096809521e-01
1.593926145096809521e-01 1.813251232653501077e-01
1.813251232653501077e-01 1.958741463986095055e-01
1.958741463986095055e-01 1.735080593502966173e-01
1.735080593502966173e-01 1.834968361815165205e-01
1.834968361815165205e-01 2.204132619452510988e-01
2.204132619452510988e-01 2.236702048518043606e-01
2.236702048518043606e-01 2.364836618790961131e-01
2.364836618790961131e-01 2.747020128093849989e-01
2.747020128093849989e-01 2.942460508259506780e-01
2.942460508259506780e-01 2.747020128093849989e-01
2.747020128093849989e-01 2.529875774588152271e-01
2.529875774588152271e-01 2.933776413052704979e-01
2.933776413052704979e-01 2.996760222308326727e-01
2.996760222308326727e-01 2.770918617774204007e-01
2.770918617774204007e-01 2.955493542214369107e-01
2.955493542214369107e-01 3.398493909011205405e-01
3.398493909011205405e-01 3.046697215319766339e-01
3.046697215319766339e-01 2.964177637421170908e-01
2.964177637421170908e-01 2.605878835509316538e-01
2.605878835509316538e-01 2.710115542569576097e-01
2.710115542569576097e-01 2.681882522898177412e-01
2.681882522898177412e-01 2.747020128093849989e-01
2.747020128093849989e-01 3.018477351469990855e-01
3.018477351469990855e-01 2.677533584150116885e-01
2.677533584150116885e-01 2.681882522898177412e-01
2.681882522898177412e-01 3.007611895744499164e-01
3.007611895744499164e-01 3.485361172722468703e-01
3.485361172722468703e-01 3.289920792556811913e-01
3.289920792556811913e-01 3.072763283229490994e-01
3.072763283229490994e-01 3.311637921718476041e-01
3.311637921718476041e-01 3.389808560869010945e-01
3.389808560869010945e-01 3.224769405071820083e-01
3.224769405071820083e-01 3.680802805823518153e-01
3.680802805823518153e-01 3.615651418338526324e-01
3.615651418338526324e-01 3.405009173053243909e-01
3.405009173053243909e-01 3.626515621128625355e-01
3.626515621128625355e-01 3.722055703628156520e-01
3.722055703628156520e-01 4.154203144053427721e-01
4.154203144053427721e-01 5.127057359069043807e-01
5.127057359069043807e-01 4.516850258245646010e-01
4.516850258245646010e-01 4.158538300512168440e-01
4.158538300512168440e-01 4.332275333805480910e-01
4.332275333805480910e-01 4.125969497914332429e-01
4.125969497914332429e-01 3.767657540180854858e-01
3.767657540180854858e-01 3.711204030191984082e-01
3.711204030191984082e-01 3.828459988917786716e-01
3.828459988917786716e-01 4.049966436993168162e-01
4.049966436993168162e-01 4.353978680677825785e-01
4.353978680677825785e-01 4.282324558504722045e-01
4.282324558504722045e-01 4.332275333805480910e-01
4.332275333805480910e-01 4.727492503530928425e-01
4.727492503530928425e-01 4.851277508588088816e-01
4.851277508588088816e-01 4.443014775553852380e-01
4.443014775553852380e-01 4.636287577490138534e-01
4.636287577490138534e-01 4.516850258245646010e-01
4.516850258245646010e-01 4.586338055124771773e-01
4.586338055124771773e-01 4.173738912696401404e-01
4.173738912696401404e-01 3.954413825139710403e-01
3.954413825139710403e-01 4.019565212624702233e-01
4.019565212624702233e-01 4.223689687997160824e-01
4.223689687997160824e-01 4.636287577490138534e-01
4.636287577490138534e-01 4.636287577490138534e-01
4.636287577490138534e-01 4.614570448328474406e-01
4.614570448328474406e-01 4.334442912034851547e-01
4.334442912034851547e-01 4.332275333805480910e-01
4.332275333805480910e-01 4.049966436993168162e-01
4.049966436993168162e-01 4.093400695316496418e-01
4.093400695316496418e-01 4.306209265895756255e-01
4.306209265895756255e-01 4.169403756237660685e-01
4.169403756237660685e-01 4.028249307831504034e-01
4.028249307831504034e-01 4.067334627406771208e-01
4.067334627406771208e-01 4.364844136403317476e-01
4.364844136403317476e-01 4.212838014560988942e-01
4.212838014560988942e-01 4.547251482614111939e-01
4.547251482614111939e-01 4.234555143722652515e-01
4.234555143722652515e-01 4.440847197324481743e-01
4.440847197324481743e-01 4.636287577490138534e-01
4.636287577490138534e-01 4.777442025896295186e-01
4.777442025896295186e-01 5.975047791654385376e-01
5.975047791654385376e-01 5.805436674609233405e-01
5.805436674609233405e-01 5.900950445465517058e-01
5.900950445465517058e-01 6.175665300862677176e-01
6.175665300862677176e-01 6.467065496884419895e-01
6.467065496884419895e-01 6.512523245866957966e-01
6.512523245866957966e-01 6.963944591438128162e-01
6.963944591438128162e-01 7.133555708483281244e-01
7.133555708483281244e-01 7.136051555785538625e-01
