nobs,month,year,prec
1,1,1917,64.08999633789061
2,2,1917,67.120002746582
3,3,1917,8.75
4,4,1917,2.22000002861023
5,5,1917,1.69000005722046
6,6,1917,8.32999992370605
7,7,1917,19.2000007629395
8,8,1917,8.31999969482422
9,9,1917,41.720001220703104
10,10,1917,6.67999982833862
11,11,1917,56.029998779296896
12,12,1917,42.180000305175795
13,1,1918,9.78999996185303
14,2,1918,76.0400009155273
15,3,1918,6.67000007629395
16,4,1918,2.22000002861023
17,5,1918,1.61000001430511
18,6,1918,2.67000007629395
19,7,1918,3.72000002861023
20,8,1918,9.30000019073486
21,9,1918,0.769999980926514
22,10,1918,4.07000017166138
23,11,1918,34.189998626709
24,12,1918,14.8999996185303
25,1,1919,81.4199981689453
26,2,1919,70.23000335693361
27,3,1919,6.67000007629395
28,4,1919,12.359999656677198
29,5,1919,3.49000000953674
30,6,1919,3.6800000667572
31,7,1919,2.39000010490417
32,8,1919,11.869999885559098
33,9,1919,0.7599999904632572
34,10,1919,4.07999992370605
35,11,1919,34.2999992370605
36,12,1919,51.5699996948242
37,1,1920,58.4900016784668
38,2,1920,21.3700008392334
39,3,1920,7.78999996185303
40,4,1920,14.779999732971199
41,5,1920,1.67999994754791
42,6,1920,6.630000114440921
43,7,1920,33.470001220703104
44,8,1920,36.939998626709
45,9,1920,25.899999618530305
46,10,1920,29.5400009155273
47,11,1920,160.11999511718798
48,12,1920,195.589996337891
49,1,1921,8.28999996185303
50,2,1921,115.69000244140601
51,3,1921,135.97000122070298
52,4,1921,2.22000002861023
53,5,1921,99.2300033569336
54,6,1921,61.2000007629395
55,7,1921,2.38000011444092
56,8,1921,0.879999995231628
57,9,1921,6.01999998092651
58,10,1921,9.39000034332275
59,11,1921,39.9900016784668
60,12,1921,41.7599983215332
61,1,1922,8.06999969482422
62,2,1922,67.8899993896484
63,3,1922,20.7800006866455
64,4,1922,63.2000007629395
65,5,1922,22.260000228881804
66,6,1922,26.7700004577637
67,7,1922,2.38000011444092
68,8,1922,0.5
69,9,1922,0.839999973773956
70,10,1922,12.729999542236301
71,11,1922,29.5400009155273
72,12,1922,102.720001220703
73,1,1923,8.39999961853027
74,2,1923,16.8600006103516
75,3,1923,38.9099998474121
76,4,1923,2.36999988555908
77,5,1923,22.7700004577637
78,6,1923,75.4000015258789
79,7,1923,2.39000010490417
80,8,1923,0.5
81,9,1923,0.769999980926514
82,10,1923,21.3600006103516
83,11,1923,13.8500003814697
84,12,1923,121.040000915527
85,1,1924,9.22999954223633
86,2,1924,28.7999992370605
87,3,1924,7.110000133514402
88,4,1924,7.78999996185303
89,5,1924,1.69000005722046
90,6,1924,2.66000008583069
91,7,1924,3.17000007629395
92,8,1924,0.75
93,9,1924,0.769999980926514
94,10,1924,49.0
95,11,1924,51.41999816894529
96,12,1924,17.4500007629395
97,1,1925,111.76000213622999
98,2,1925,34.25
99,3,1925,17.6800003051758
100,4,1925,7.610000133514402
101,5,1925,3.5699999332428
102,6,1925,2.66000008583069
103,7,1925,17.9699993133545
104,8,1925,0.7599999904632572
105,9,1925,0.769999980926514
106,10,1925,4.07000017166138
107,11,1925,22.309999465942397
108,12,1925,13.720000267028801
109,1,1926,10.1999998092651
110,2,1926,17.520000457763697
111,3,1926,63.3600006103516
112,4,1926,65.1399993896484
113,5,1926,22.600000381469695
114,6,1926,2.67000007629395
115,7,1926,2.39000010490417
116,8,1926,0.5
117,9,1926,9.85999965667725
118,10,1926,4.07999992370605
119,11,1926,39.3600006103516
120,12,1926,16.3600006103516
121,1,1927,17.4400005340576
122,2,1927,18.909999847412106
123,3,1927,20.6299991607666
124,4,1927,2.36999988555908
125,5,1927,1.91999995708466
126,6,1927,36.470001220703104
127,7,1927,2.38000011444092
128,8,1927,0.5
129,9,1927,30.0699996948242
130,10,1927,20.7600002288818
131,11,1927,24.8899993896484
132,12,1927,26.469999313354503
133,1,1928,21.9200000762939
134,2,1928,24.030000686645497
135,3,1928,9.13000011444092
136,4,1928,2.36999988555908
137,5,1928,1.7799999713897698
138,6,1928,9.02999973297119
139,7,1928,3.7100000381469695
140,8,1928,0.5
141,9,1928,0.910000026226044
142,10,1928,15.369999885559098
143,11,1928,12.6000003814697
144,12,1928,17.0400009155273
145,1,1929,7.32999992370605
146,2,1929,21.9500007629395
147,3,1929,32.1500015258789
148,4,1929,2.36999988555908
149,5,1929,1.70000004768372
150,6,1929,2.7100000381469704
151,7,1929,2.38000011444092
152,8,1929,8.76000022888184
153,9,1929,1.83000004291534
154,10,1929,9.10000038146973
155,11,1929,14.1899995803833
156,12,1929,45.7599983215332
157,1,1930,66.84999847412111
158,2,1930,41.6300010681152
159,3,1930,7.099999904632571
160,4,1930,2.4000000953674303
161,5,1930,10.8199996948242
162,6,1930,2.67000007629395
163,7,1930,2.49000000953674
164,8,1930,0.5799999833106989
165,9,1930,4.21000003814697
166,10,1930,68.6399993896484
167,11,1930,38.4199981689453
168,12,1930,115.83000183105499
169,1,1931,8.199999809265138
170,2,1931,16.729999542236303
171,3,1931,85.38999938964841
172,4,1931,7.23999977111816
173,5,1931,12.4899997711182
174,6,1931,23.7999992370605
175,7,1931,2.38000011444092
176,8,1931,0.5
177,9,1931,1.46000003814697
178,10,1931,14.970000267028801
179,11,1931,19.659999847412106
180,12,1931,16.0900001525879
181,1,1932,25.4599990844727
182,2,1932,46.529998779296896
183,3,1932,66.5699996948242
184,4,1932,4.349999904632569
185,5,1932,40.790000915527294
186,6,1932,2.80999994277954
187,7,1932,2.39000010490417
188,8,1932,0.980000019073486
189,9,1932,0.8299999833106991
190,10,1932,48.310001373290994
191,11,1932,34.7900009155273
192,12,1932,14.6700000762939
193,1,1933,9.01000022888184
194,2,1933,24.6399993896484
195,3,1933,23.0200004577637
196,4,1933,13.970000267028801
197,5,1933,21.0300006866455
198,6,1933,2.7899999618530296
199,7,1933,3.72000002861023
200,8,1933,36.4099998474121
201,9,1933,10.8299999237061
202,10,1933,6.550000190734861
203,11,1933,39.529998779296896
204,12,1933,28.760000228881804
205,1,1934,9.72999954223633
206,2,1934,30.690000534057607
207,3,1934,21.1399993896484
208,4,1934,2.39000010490417
209,5,1934,1.99000000953674
210,6,1934,2.6500000953674303
211,7,1934,6.150000095367429
212,8,1934,0.910000026226044
213,9,1934,0.879999995231628
214,10,1934,13.0900001525879
215,11,1934,107.08000183105499
216,12,1934,17.6499996185303
217,1,1935,21.8799991607666
218,2,1935,16.4699993133545
219,3,1935,70.4000015258789
220,4,1935,3.83999991416931
221,5,1935,1.71000003814697
222,6,1935,2.7899999618530296
223,7,1935,2.39000010490417
224,8,1935,14.1700000762939
225,9,1935,8.88000011444092
226,10,1935,7.630000114440921
227,11,1935,32.060001373291
228,12,1935,35.2400016784668
229,1,1936,27.8299999237061
230,2,1936,53.7700004577637
231,3,1936,60.3899993896484
232,4,1936,2.39000010490417
233,5,1936,9.90999984741211
234,6,1936,6.46999979019165
235,7,1936,12.0600004196167
236,8,1936,7.650000095367429
237,9,1936,0.7599999904632572
238,10,1936,24.7999992370605
239,11,1936,28.3400001525879
240,12,1936,18.1900005340576
241,1,1937,94.05999755859379
242,2,1937,17.770000457763697
243,3,1937,8.68000030517578
244,4,1937,3.72000002861023
245,5,1937,5.51000022888184
246,6,1937,12.630000114440902
247,7,1937,2.42000007629395
248,8,1937,10.5
249,9,1937,0.8500000238418579
250,10,1937,6.400000095367429
251,11,1937,28.5900001525879
252,12,1937,40.6399993896484
253,1,1938,10.289999961853
254,2,1938,110.87000274658199
255,3,1938,7.110000133514402
256,4,1938,2.41000008583069
257,5,1938,1.73000001907349
258,6,1938,30.6200008392334
259,7,1938,2.5199999809265097
260,8,1938,0.519999980926514
261,9,1938,0.7599999904632572
262,10,1938,20.9699993133545
263,11,1938,37.720001220703104
264,12,1938,11.8199996948242
265,1,1939,106.279998779297
266,2,1939,54.5
267,3,1939,13.289999961853
268,4,1939,13.8000001907349
269,5,1939,6.2399997711181605
270,6,1939,47.16999816894529
271,7,1939,15.140000343322802
272,8,1939,0.509999990463257
273,9,1939,0.779999971389771
274,10,1939,20.729999542236303
275,11,1939,21.530000686645497
276,12,1939,13.029999732971199
277,1,1940,41.75
278,2,1940,48.810001373290994
279,3,1940,6.75
280,4,1940,2.52999997138977
281,5,1940,0.970000028610229
282,6,1940,2.24000000953674
283,7,1940,2.22000002861023
284,8,1940,0.270000010728836
285,9,1940,0.6600000262260439
286,10,1940,9.13000011444092
287,11,1940,9.59000015258789
288,12,1940,52.7400016784668
289,1,1941,25.8899993896484
290,2,1941,8.9399995803833
291,3,1941,100.69000244140601
292,4,1941,33.919998168945305
293,5,1941,1.78999996185303
294,6,1941,39.680000305175795
295,7,1941,6.32000017166138
296,8,1941,1.9800000190734897
297,9,1941,1.0900000333786
298,10,1941,62.619998931884794
299,11,1941,107.150001525879
300,12,1941,23.5499992370605
301,1,1942,118.44000244140601
302,2,1942,14.460000038147
303,3,1942,15.640000343322802
304,4,1942,20.2000007629395
305,5,1942,69.0800018310547
306,6,1942,20.5100002288818
307,7,1942,4.32999992370605
308,8,1942,2.02999997138977
309,9,1942,5.619999885559079
310,10,1942,25.4500007629395
311,11,1942,30.059999465942397
312,12,1942,44.2599983215332
313,1,1943,17.1599998474121
314,2,1943,26.3600006103516
315,3,1943,16.9899997711182
316,4,1943,40.3300018310547
317,5,1943,14.529999732971199
318,6,1943,6.82999992370605
319,7,1943,31.5499992370605
320,8,1943,19.2600002288818
321,9,1943,7.599999904632571
322,10,1943,49.83000183105471
323,11,1943,26.0499992370605
324,12,1943,13.7600002288818
325,1,1944,62.0200004577637
326,2,1944,128.809997558594
327,3,1944,4.53999996185303
328,4,1944,6.32000017166138
