nobs,month,year,prec
1,1,1917,264.459991455078
2,2,1917,285.55999755859403
3,3,1917,312.290008544922
4,4,1917,204.089996337891
5,5,1917,378.510009765625
6,6,1917,238.25999450683602
7,7,1917,217.820007324219
8,8,1917,203.899993896484
9,9,1917,220.029998779297
10,10,1917,342.55999755859403
11,11,1917,270.220001220703
12,12,1917,289.079986572266
13,1,1918,310.029998779297
14,2,1918,209.389999389648
15,3,1918,256.989990234375
16,4,1918,358.329986572266
17,5,1918,304.329986572266
18,6,1918,167.589996337891
19,7,1918,164.199996948242
20,8,1918,159.860000610352
21,9,1918,104.930000305176
22,10,1918,119.150001525879
23,11,1918,202.61999511718798
24,12,1918,252.169998168945
25,1,1919,161.11999511718798
26,2,1919,191.77000427246102
27,3,1919,180.460006713867
28,4,1919,301.869995117188
29,5,1919,241.399993896484
30,6,1919,233.580001831055
31,7,1919,129.77999877929702
32,8,1919,100.5
33,9,1919,175.089996337891
34,10,1919,152.809997558594
35,11,1919,290.779998779297
36,12,1919,250.949996948242
37,1,1920,272.470001220703
38,2,1920,170.070007324219
39,3,1920,216.13000488281202
40,4,1920,335.910003662109
41,5,1920,297.170013427734
42,6,1920,268.519989013672
43,7,1920,251.50999450683602
44,8,1920,271.519989013672
45,9,1920,201.559997558594
46,10,1920,280.859985351562
47,11,1920,238.160003662109
48,12,1920,235.970001220703
49,1,1921,268.589996337891
50,2,1921,272.95001220703097
51,3,1921,269.339996337891
52,4,1921,464.609985351562
53,5,1921,334.269989013672
54,6,1921,204.449996948242
55,7,1921,252.38000488281202
56,8,1921,151.289993286133
57,9,1921,259.989990234375
58,10,1921,260.25
59,11,1921,261.850006103516
60,12,1921,346.910003662109
61,1,1922,312.109985351562
62,2,1922,187.039993286133
63,3,1922,420.130004882812
64,4,1922,324.600006103516
65,5,1922,370.22000122070295
66,6,1922,280.630004882812
67,7,1922,128.440002441406
68,8,1922,224.36999511718798
69,9,1922,153.660003662109
70,10,1922,224.22999572753898
71,11,1922,309.790008544922
72,12,1922,175.639999389648
73,1,1923,239.970001220703
74,2,1923,224.279998779297
75,3,1923,314.410003662109
76,4,1923,184.139999389648
77,5,1923,272.109985351562
78,6,1923,212.320007324219
79,7,1923,220.949996948242
80,8,1923,193.830001831055
81,9,1923,235.00999450683602
82,10,1923,115.62999725341801
83,11,1923,253.839996337891
84,12,1923,215.460006713867
85,1,1924,267.910003662109
86,2,1924,195.25
87,3,1924,309.30999755859403
88,4,1924,188.13000488281202
89,5,1924,298.30999755859403
90,6,1924,184.86999511718798
91,7,1924,141.11999511718798
92,8,1924,276.20001220703097
93,9,1924,147.61999511718798
94,10,1924,235.800003051758
95,11,1924,150.960006713867
96,12,1924,198.00999450683602
97,1,1925,222.88000488281202
98,2,1925,236.389999389648
99,3,1925,352.260009765625
100,4,1925,459.320007324219
101,5,1925,310.160003662109
102,6,1925,212.830001831055
103,7,1925,99.2300033569336
104,8,1925,108.150001525879
105,9,1925,179.279998779297
106,10,1925,151.429992675781
107,11,1925,211.339996337891
108,12,1925,287.899993896484
109,1,1926,271.0
110,2,1926,160.479995727539
111,3,1926,135.660003662109
112,4,1926,249.410003662109
113,5,1926,190.36999511718798
114,6,1926,321.970001220703
115,7,1926,280.089996337891
116,8,1926,221.710006713867
117,9,1926,193.100006103516
118,10,1926,292.79998779296903
119,11,1926,193.5
120,12,1926,225.470001220703
121,1,1927,241.300003051758
122,2,1927,211.820007324219
123,3,1927,313.55999755859403
124,4,1927,290.959991455078
125,5,1927,261.720001220703
126,6,1927,278.329986572266
127,7,1927,161.169998168945
128,8,1927,228.27000427246102
129,9,1927,207.47999572753898
130,10,1927,274.69000244140597
131,11,1927,298.720001220703
132,12,1927,295.07000732421903
133,1,1928,327.0
134,2,1928,314.899993896484
135,3,1928,232.449996948242
136,4,1928,306.040008544922
