nobs,month,year,prec
1,1,1917,601.320007324219
2,2,1917,576.340026855469
3,3,1917,323.30999755859403
4,4,1917,246.49000549316398
5,5,1917,284.79998779296903
6,6,1917,108.599998474121
7,7,1917,247.580001831055
8,8,1917,352.299987792969
9,9,1917,294.92999267578097
10,10,1917,303.329986572266
11,11,1917,338.980010986328
12,12,1917,317.529998779297
13,1,1918,808.599975585938
14,2,1918,101.470001220703
15,3,1918,188.940002441406
16,4,1918,128.889999389648
17,5,1918,267.44000244140597
18,6,1918,490.320007324219
19,7,1918,83.6999969482422
20,8,1918,148.649993896484
21,9,1918,239.86999511718798
22,10,1918,264.30999755859403
23,11,1918,514.539978027344
24,12,1918,338.30999755859403
25,1,1919,400.739990234375
26,2,1919,360.97000122070295
27,3,1919,132.77999877929702
28,4,1919,117.790000915527
29,5,1919,287.859985351562
30,6,1919,81.629997253418
31,7,1919,278.80999755859403
32,8,1919,22.9099998474121
33,9,1919,341.95001220703097
34,10,1919,288.140014648438
35,11,1919,395.25
36,12,1919,401.23001098632795
37,1,1920,480.119995117188
38,2,1920,166.559997558594
39,3,1920,346.640014648438
40,4,1920,311.579986572266
41,5,1920,156.199996948242
42,6,1920,230.309997558594
43,7,1920,33.279998779296896
44,8,1920,224.470001220703
45,9,1920,205.460006713867
46,10,1920,289.899993896484
47,11,1920,509.130004882812
48,12,1920,232.320007324219
49,1,1921,363.20999145507795
50,2,1921,516.669982910156
51,3,1921,343.760009765625
52,4,1921,266.69000244140597
53,5,1921,317.359985351562
54,6,1921,148.490005493164
55,7,1921,213.13000488281202
56,8,1921,153.320007324219
57,9,1921,374.75
58,10,1921,298.25
59,11,1921,438.170013427734
60,12,1921,325.519989013672
61,1,1922,427.25
62,2,1922,186.919998168945
63,3,1922,238.919998168945
64,4,1922,253.649993896484
65,5,1922,259.160003662109
66,6,1922,102.389999389648
67,7,1922,175.800003051758
68,8,1922,176.789993286133
69,9,1922,186.529998779297
70,10,1922,352.350006103516
71,11,1922,383.679992675781
72,12,1922,478.76998901367205
73,1,1923,418.27999877929705
74,2,1923,219.199996948242
75,3,1923,153.5
76,4,1923,341.92999267578097
77,5,1923,145.429992675781
78,6,1923,159.509994506836
79,7,1923,243.399993896484
80,8,1923,114.98999786377001
81,9,1923,163.020004272461
82,10,1923,427.739990234375
83,11,1923,390.910003662109
84,12,1923,459.73001098632795
85,1,1924,353.559997558594
86,2,1924,317.67999267578097
87,3,1924,273.329986572266
88,4,1924,204.919998168945
89,5,1924,373.809997558594
90,6,1924,199.190002441406
91,7,1924,166.559997558594
92,8,1924,212.72999572753898
93,9,1924,277.989990234375
94,10,1924,304.959991455078
95,11,1924,462.260009765625
96,12,1924,333.910003662109
97,1,1925,328.029998779297
98,2,1925,300.269989013672
99,3,1925,131.809997558594
100,4,1925,223.429992675781
101,5,1925,192.539993286133
102,6,1925,162.600006103516
103,7,1925,143.729995727539
104,8,1925,172.97999572753898
105,9,1925,221.00999450683602
106,10,1925,296.739990234375
107,11,1925,478.820007324219
108,12,1925,554.789978027344
109,1,1926,544.1500244140619
110,2,1926,272.19000244140597
111,3,1926,181.529998779297
112,4,1926,299.739990234375
113,5,1926,478.75
114,6,1926,515.22998046875
115,7,1926,265.75
116,8,1926,161.559997558594
117,9,1926,253.320007324219
118,10,1926,277.20001220703097
119,11,1926,361.579986572266
120,12,1926,352.690002441406
121,1,1927,453.140014648438
122,2,1927,430.47000122070295
123,3,1927,220.350006103516
124,4,1927,267.95001220703097
125,5,1927,187.440002441406
126,6,1927,136.36999511718798
127,7,1927,166.929992675781
128,8,1927,171.169998168945
129,9,1927,442.570007324219
130,10,1927,344.549987792969
131,11,1927,317.70001220703097
132,12,1927,404.640014648438
133,1,1928,420.859985351562
134,2,1928,294.130004882812
135,3,1928,245.24000549316398
136,4,1928,188.330001831055
137,5,1928,153.960006713867
138,6,1928,120.51999664306601
139,7,1928,159.5
140,8,1928,114.150001525879
141,9,1928,105.970001220703
142,10,1928,263.80999755859403
143,11,1928,410.880004882812
144,12,1928,346.489990234375
145,1,1929,314.329986572266
146,2,1929,398.910003662109
147,3,1929,266.29998779296903
148,4,1929,129.509994506836
149,5,1929,130.759994506836
150,6,1929,259.94000244140597
151,7,1929,36.0999984741211
152,8,1929,130.13000488281202
153,9,1929,270.160003662109
154,10,1929,222.88000488281202
155,11,1929,370.75
156,12,1929,333.779998779297
157,1,1930,378.04000854492205
158,2,1930,179.820007324219
159,3,1930,288.619995117188
160,4,1930,227.139999389648
161,5,1930,228.089996337891
162,6,1930,199.88000488281202
163,7,1930,58.41999816894529
164,8,1930,113.94000244140601
165,9,1930,160.960006713867
166,10,1930,477.630004882812
167,11,1930,340.20001220703097
168,12,1930,345.54000854492205
169,1,1931,529.679992675781
170,2,1931,259.980010986328
171,3,1931,232.00999450683602
172,4,1931,170.259994506836
173,5,1931,165.550003051758
174,6,1931,191.300003051758
175,7,1931,231.220001220703
176,8,1931,79.6699981689453
177,9,1931,313.20001220703097
178,10,1931,283.019989013672
179,11,1931,294.75
180,12,1931,445.70999145507795
181,1,1932,398.179992675781
182,2,1932,139.690002441406
183,3,1932,256.649993896484
184,4,1932,239.13000488281202
185,5,1932,287.42999267578097
186,6,1932,189.97999572753898
187,7,1932,186.639999389648
188,8,1932,301.410003662109
189,9,1932,182.38000488281202
190,10,1932,389.670013427734
191,11,1932,324.220001220703
192,12,1932,358.23001098632795
193,1,1933,413.350006103516
194,2,1933,284.25
195,3,1933,323.410003662109
196,4,1933,235.25999450683602
197,5,1933,281.079986572266
198,6,1933,142.690002441406
199,7,1933,218.11999511718798
200,8,1933,270.760009765625
201,9,1933,319.25
202,10,1933,320.04998779296903
203,11,1933,391.76998901367205
204,12,1933,369.51998901367205
205,1,1934,443.989990234375
206,2,1934,295.890014648438
207,3,1934,221.389999389648
208,4,1934,149.610000610352
209,5,1934,135.350006103516
210,6,1934,269.779998779297
211,7,1934,173.179992675781
212,8,1934,155.089996337891
213,9,1934,237.660003662109
214,10,1934,255.399993896484
215,11,1934,475.130004882812
216,12,1934,477.899993896484
217,1,1935,237.74000549316398
218,2,1935,237.220001220703
219,3,1935,221.279998779297
220,4,1935,152.100006103516
221,5,1935,186.72999572753898
222,6,1935,256.170013427734
223,7,1935,79.4000015258789
224,8,1935,263.339996337891
225,9,1935,154.0
226,10,1935,384.79000854492205
227,11,1935,439.329986572266
228,12,1935,325.079986572266
229,1,1936,426.489990234375
230,2,1936,318.970001220703
231,3,1936,395.799987792969
232,4,1936,152.080001831055
233,5,1936,355.130004882812
234,6,1936,179.699996948242
235,7,1936,129.949996948242
236,8,1936,80.2200012207031
237,9,1936,228.75999450683602
238,10,1936,462.880004882812
239,11,1936,338.880004882812
240,12,1936,243.669998168945
241,1,1937,308.329986572266
242,2,1937,386.149993896484
243,3,1937,181.789993286133
244,4,1937,245.100006103516
245,5,1937,274.079986572266
246,6,1937,134.580001831055
247,7,1937,170.100006103516
248,8,1937,159.479995727539
249,9,1937,280.339996337891
250,10,1937,408.070007324219
251,11,1937,311.0
252,12,1937,330.640014648438
253,1,1938,389.119995117188
254,2,1938,170.389999389648
255,3,1938,373.200012207031
256,4,1938,305.600006103516
257,5,1938,288.70001220703097
258,6,1938,107.050003051758
259,7,1938,105.58999633789101
