nobs,month,year,prec
1,1,1917,321.790008544922
2,2,1917,299.45001220703097
3,3,1917,362.79000854492205
4,4,1917,295.609985351562
5,5,1917,239.190002441406
6,6,1917,199.839996337891
7,7,1917,192.210006713867
8,8,1917,219.419998168945
9,9,1917,224.050003051758
10,10,1917,262.42999267578097
11,11,1917,247.199996948242
12,12,1917,292.890014648438
13,1,1918,197.919998168945
14,2,1918,434.339996337891
15,3,1918,264.369995117188
16,4,1918,334.220001220703
17,5,1918,205.080001831055
18,6,1918,228.22999572753898
19,7,1918,151.800003051758
20,8,1918,193.169998168945
21,9,1918,175.440002441406
22,10,1918,190.789993286133
23,11,1918,144.419998168945
24,12,1918,279.980010986328
25,1,1919,226.5
26,2,1919,255.389999389648
27,3,1919,355.190002441406
28,4,1919,425.170013427734
29,5,1919,305.959991455078
30,6,1919,293.790008544922
31,7,1919,150.940002441406
32,8,1919,261.69000244140597
33,9,1919,201.669998168945
34,10,1919,267.910003662109
35,11,1919,165.699996948242
36,12,1919,248.550003051758
37,1,1920,285.829986572266
38,2,1920,295.779998779297
39,3,1920,301.350006103516
40,4,1920,336.100006103516
41,5,1920,275.75
42,6,1920,220.820007324219
43,7,1920,221.22999572753898
44,8,1920,151.729995727539
45,9,1920,221.679992675781
46,10,1920,348.670013427734
47,11,1920,144.63000488281202
48,12,1920,332.30999755859403
49,1,1921,297.859985351562
50,2,1921,133.429992675781
51,3,1921,325.869995117188
52,4,1921,326.660003662109
53,5,1921,221.320007324219
54,6,1921,244.38000488281202
55,7,1921,239.570007324219
56,8,1921,215.190002441406
57,9,1921,237.699996948242
58,10,1921,361.829986572266
59,11,1921,256.029998779297
60,12,1921,355.239990234375
61,1,1922,356.399993896484
62,2,1922,338.359985351562
63,3,1922,402.440002441406
64,4,1922,291.019989013672
65,5,1922,210.850006103516
66,6,1922,210.559997558594
67,7,1922,259.970001220703
68,8,1922,351.320007324219
69,9,1922,196.610000610352
70,10,1922,158.72000122070298
71,11,1922,270.279998779297
72,12,1922,172.27000427246102
73,1,1923,345.950012207031
74,2,1923,296.19000244140597
75,3,1923,254.940002441406
76,4,1923,220.169998168945
77,5,1923,226.72999572753898
78,6,1923,177.02000427246102
79,7,1923,145.699996948242
80,8,1923,208.910003662109
81,9,1923,214.100006103516
82,10,1923,182.460006713867
83,11,1923,258.640014648438
84,12,1923,211.300003051758
85,1,1924,411.04000854492205
86,2,1924,287.399993896484
87,3,1924,235.470001220703
88,4,1924,210.820007324219
89,5,1924,215.589996337891
90,6,1924,152.889999389648
91,7,1924,77.2399978637695
92,8,1924,196.059997558594
93,9,1924,158.339996337891
94,10,1924,210.660003662109
95,11,1924,190.289993286133
96,12,1924,163.11999511718798
97,1,1925,224.75999450683602
98,2,1925,309.910003662109
99,3,1925,232.86999511718798
100,4,1925,343.160003662109
101,5,1925,282.279998779297
102,6,1925,211.110000610352
103,7,1925,105.73000335693399
104,8,1925,336.410003662109
105,9,1925,203.47999572753898
106,10,1925,195.600006103516
107,11,1925,241.559997558594
108,12,1925,275.390014648438
109,1,1926,378.27999877929705
110,2,1926,465.869995117188
111,3,1926,516.679992675781
112,4,1926,369.429992675781
113,5,1926,244.929992675781
114,6,1926,164.550003051758
115,7,1926,162.410003662109
116,8,1926,337.260009765625
117,9,1926,183.210006713867
118,10,1926,252.139999389648
119,11,1926,350.140014648438
120,12,1926,238.029998779297
121,1,1927,297.209991455078
122,2,1927,285.910003662109
123,3,1927,267.29998779296903
124,4,1927,337.220001220703
125,5,1927,218.589996337891
126,6,1927,98.02999877929692
127,7,1927,147.759994506836
128,8,1927,378.170013427734
129,9,1927,313.040008544922
130,10,1927,378.97000122070295
131,11,1927,515.669982910156
132,12,1927,462.51998901367205
133,1,1928,391.820007324219
134,2,1928,406.77999877929705
135,3,1928,410.48001098632795
136,4,1928,332.579986572266
137,5,1928,177.75999450683602
138,6,1928,113.16999816894501
139,7,1928,115.959999084473
140,8,1928,229.529998779297
141,9,1928,229.49000549316398
142,10,1928,341.779998779297
143,11,1928,188.089996337891
144,12,1928,161.080001831055
145,1,1929,365.070007324219
146,2,1929,334.100006103516
147,3,1929,386.089996337891
148,4,1929,456.820007324219
149,5,1929,388.079986572266
150,6,1929,374.54000854492205
151,7,1929,389.809997558594
152,8,1929,272.82000732421903
153,9,1929,180.789993286133
154,10,1929,229.820007324219
155,11,1929,228.539993286133
156,12,1929,360.04000854492205
157,1,1930,378.440002441406
158,2,1930,286.0
159,3,1930,443.890014648438
160,4,1930,284.95001220703097
161,5,1930,218.25
162,6,1930,165.729995727539
163,7,1930,164.740005493164
164,8,1930,240.350006103516
165,9,1930,143.990005493164
166,10,1930,269.839996337891
167,11,1930,322.489990234375
168,12,1930,302.350006103516
169,1,1931,272.720001220703
170,2,1931,297.739990234375
171,3,1931,337.859985351562
172,4,1931,206.809997558594
173,5,1931,308.140014648438
174,6,1931,152.75
175,7,1931,128.149993896484
176,8,1931,194.690002441406
177,9,1931,172.279998779297
178,10,1931,192.0
179,11,1931,192.809997558594
180,12,1931,309.829986572266
181,1,1932,312.119995117188
182,2,1932,528.489990234375
183,3,1932,227.580001831055
184,4,1932,258.040008544922
185,5,1932,255.0
186,6,1932,144.839996337891
187,7,1932,187.080001831055
188,8,1932,151.710006713867
189,9,1932,211.61999511718798
190,10,1932,196.0
191,11,1932,320.839996337891
192,12,1932,338.519989013672
193,1,1933,228.350006103516
194,2,1933,246.839996337891
195,3,1933,574.090026855469
196,4,1933,363.29000854492205
197,5,1933,311.380004882812
198,6,1933,239.61999511718798
199,7,1933,330.540008544922
200,8,1933,196.160003662109
201,9,1933,252.190002441406
202,10,1933,240.75
203,11,1933,273.829986572266
204,12,1933,266.130004882812
205,1,1934,266.579986572266
206,2,1934,284.040008544922
207,3,1934,365.369995117188
208,4,1934,373.510009765625
209,5,1934,258.410003662109
210,6,1934,173.850006103516
211,7,1934,211.49000549316398
212,8,1934,221.100006103516
213,9,1934,214.99000549316398
214,10,1934,235.639999389648
215,11,1934,381.76998901367205
216,12,1934,448.130004882812
217,1,1935,404.51998901367205
218,2,1935,317.619995117188
219,3,1935,341.839996337891
220,4,1935,294.17999267578097
221,5,1935,303.42999267578097
222,6,1935,132.940002441406
223,7,1935,169.020004272461
224,8,1935,174.070007324219
225,9,1935,274.82000732421903
226,10,1935,225.289993286133
227,11,1935,256.399993896484
228,12,1935,258.390014648438
229,1,1936,322.269989013672
230,2,1936,280.589996337891
231,3,1936,419.299987792969
232,4,1936,310.260009765625
233,5,1936,216.75
234,6,1936,212.179992675781
235,7,1936,253.800003051758
236,8,1936,258.230010986328
237,9,1936,304.32000732421903
238,10,1936,262.05999755859403
239,11,1936,233.36999511718798
240,12,1936,269.75
241,1,1937,439.690002441406
242,2,1937,337.07000732421903
243,3,1937,414.20999145507795
244,4,1937,337.910003662109
245,5,1937,180.550003051758
246,6,1937,222.410003662109
247,7,1937,327.510009765625
248,8,1937,324.80999755859403
249,9,1937,282.359985351562
250,10,1937,254.0
251,11,1937,245.600006103516
252,12,1937,340.019989013672
253,1,1938,392.390014648438
254,2,1938,224.49000549316398
255,3,1938,285.899993896484
256,4,1938,305.899993896484
257,5,1938,248.199996948242
258,6,1938,181.25
259,7,1938,195.169998168945
260,8,1938,204.22999572753898
261,9,1938,205.059997558594
262,10,1938,305.230010986328
