1.000000000000000000e+00 5.185256857042253031e-01 8.879092702964573869e-01 3.574432970064069237e-01 8.904831537043714773e-01 8.878968958792073929e-01 9.157765861997075874e-01 2.914319800096267787e-01 6.584141575362216781e-01 4.107468395861131882e-01 9.414289298076025103e-01 9.073135344463241214e-01 3.341751177390505645e-01 3.385307872443336086e-01 9.413034986352444289e-01 8.885179516046083359e-01 5.803552348309044540e-01 9.318937109700062837e-01 9.675638653249130083e-01 8.810151784015219922e-01 4.725699040331917122e-01 8.541663177155096598e-01 8.196927440672343579e-01 4.884780383095347900e-01 6.872765885699767541e-01 6.524657337788165590e-01 7.904423544437663152e-01 6.733916528175244443e-01 5.987442258849517973e-01 8.354181738077467445e-01 2.620309616150235943e-01 2.646318944738604295e-01 3.719614994413897868e-01 9.131636500543681700e-01 7.166417021460536052e-01 8.439408563375578876e-01 7.945158435868875380e-01 9.099125564413836909e-01 9.079946446297859630e-01 8.550436690665833561e-01 8.199076174222155178e-01 9.227877640613373345e-01 7.862333295089360963e-01 8.460264558966864579e-01 2.585847952656297188e-01 6.570386064445248309e-01 8.128579019378516790e-01 7.934131933601816788e-01 8.974907871552973981e-01 6.427108958223721746e-01 6.199906774552984556e-01 8.596161836456778227e-01
5.185256857042253031e-01 1.000000000000000000e+00 2.624831906557549277e-01 3.749317764152279020e-01 4.041319437905310785e-01 5.529592164263472664e-01 4.117984753563216360e-01 2.446833405565685127e-01 4.357639362808070072e-01 6.407435946046308173e-01 4.942380550863483268e-01 4.652438287186859700e-01 2.942026857962157238e-01 2.458672563537873113e-01 4.137913838306845338e-01 6.747230254696849894e-01 5.582117382598331679e-01 5.437022098591064445e-01 5.586390486782305542e-01 3.311497753802871702e-01 1.994525427050321265e-01 3.871042698251231373e-01 2.801108453967094958e-01 1.301410407115942414e-01 5.417158370231540676e-01 4.952644413862181683e-01 7.625174732542537859e-01 2.741946646809771404e-01 6.586094874365036045e-01 2.964304026752526133e-01 7.535860887882556147e-01 6.723611082919587201e-01 2.852998915423982651e-01 3.662496785942473965e-01 2.533324062114610808e-01 5.802959990249191291e-01 5.701800009947326497e-01 4.703473249897220376e-01 6.403813463437777465e-01 6.752463776641929316e-01 4.101062644593635453e-01 4.252598556222937365e-01 7.476407670579120479e-01 5.660711528073800736e-01 4.125186319972335425e-01 3.467566080691993902e-01 3.952015392101283497e-01 6.442665508211070646e-01 6.062281491431353864e-01 5.256729701119922105e-01 2.339259156103412063e-01 2.562648444961852512e-01
8.879092702964573869e-01 2.624831906557549277e-01 1.000000000000000000e+00 5.259872892048315096e-01 8.293876148521878156e-01 8.276632848394003261e-01 9.298677170932260205e-01 3.003862318468272230e-01 4.294237726114101261e-01 1.950185586913317504e-01 8.134966311282654239e-01 8.499450704421271929e-01 2.431464775092803121e-01 3.693178271396503898e-01 8.658879745072287637e-01 7.138941079059405448e-01 4.323430745335038461e-01 7.477243155377147898e-01 8.842522922950039055e-01 8.820042911368800587e-01 5.242158004540039551e-01 8.562225644021246307e-01 8.593062417004243558e-01 6.366863992925365645e-01 5.702841965054787909e-01 5.674835235022185342e-01 5.231541500541653233e-01 6.580800074271184741e-01 4.687390326217337755e-01 8.014589949670309910e-01 2.797975107208056644e-01 3.937667645469253297e-01 4.453554357658631724e-01 8.948352689896801326e-01 7.288819924538956219e-01 7.116622050485614803e-01 7.445034113889910099e-01 7.842795174267093161e-01 7.642816803105897394e-01 6.886276624218621301e-01 6.842645446968318446e-01 8.348530876381122789e-01 5.808969412254020304e-01 6.120128856571617204e-01 3.445450571177479659e-01 5.819367396169934370e-01 6.754766199979752583e-01 5.739635607666486727e-01 7.806971016999911805e-01 4.304628096148732652e-01 6.690088545537326015e-01 9.211833681877619195e-01
3.574432970064069237e-01 3.749317764152279020e-01 5.259872892048315096e-01 1.000000000000000000e+00 4.255938659568916926e-01 3.243202501398734783e-01 4.310409535477093823e-01 2.740072135931121977e-01 3.406738020820105906e-01 5.393616939830924162e-01 3.886582819949198631e-01 3.806754668083816573e-01 2.226019310750676772e-01 4.051393383508901658e-01 3.697157312539338658e-01 3.101130425214847497e-01 3.143041895685632636e-01 3.302573204955196462e-01 3.488852083745134225e-01 3.643056964315405932e-01 4.432639898273689205e-01 3.538056495725631634e-01 5.119805150126166549e-01 5.631544510176806906e-01 3.495149326747984397e-01 3.765302097431159623e-01 2.770639314409426568e-01 5.190615921719015091e-01 4.914144521525677933e-01 4.819048985727074630e-01 5.163586923664287287e-01 5.721971780132670826e-01 5.316800641819818818e-01 5.139443480950762755e-01 5.740108582722868169e-01 2.730155058111278232e-01 2.598349694958621559e-01 3.796845043085232962e-01 3.194091974555300917e-01 3.102135762450471401e-01 3.978575475590811483e-01 4.921580433072661465e-01 2.322233996810841306e-01 3.021236175627578513e-01 2.453508226230894373e-01 2.462871712247970968e-01 3.985575794076370859e-01 3.325678235540386884e-01 3.125780189765195449e-01 2.663682971183263803e-01 2.982436834866248887e-01 4.637107495327925100e-01
8.904831537043714773e-01 4.041319437905310785e-01 8.293876148521878156e-01 4.255938659568916926e-01 1.000000000000000000e+00 8.246313002412313242e-01 8.018315185889376417e-01 2.211583667718128587e-01 5.477991114533605765e-01 2.272179036043815992e-01 9.142633554354820946e-01 8.304085054178613756e-01 1.749163230925768753e-01 2.673014915127867597e-01 8.932537066704474560e-01 7.792276498562561438e-01 4.265738848034174024e-01 8.152003551878432841e-01 8.868596733205533766e-01 7.982317159891031411e-01 4.501076564740689179e-01 7.576722365427476236e-01 8.566645585225098891e-01 4.674673909129599680e-01 4.974546082092011212e-01 4.687859682113763027e-01 6.291658407456854896e-01 7.971702894875791756e-01 5.168113743132800586e-01 8.432003687660826197e-01 2.291959761409464724e-01 2.572313016904618221e-01 4.138479940675595103e-01 8.997125363181204261e-01 7.245178379171852701e-01 6.498764459952669492e-01 7.129244318533354274e-01 8.961194126426337281e-01 7.640285383725854418e-01 7.005089842388512178e-01 8.119751683347388171e-01 8.704388998753151974e-01 6.473480227309047486e-01 7.712095866571129221e-01 1.973664006713537755e-01 4.855421504153054624e-01 7.909093680246064295e-01 6.226122481978862977e-01 8.170871630531678642e-01 4.423916314451590837e-01 4.917455110722634415e-01 8.149926516242290697e-01
8.878968958792073929e-01 5.529592164263472664e-01 8.276632848394003261e-01 3.243202501398734783e-01 8.246313002412313242e-01 1.000000000000000000e+00 8.855015668642469695e-01 3.554338171410429958e-01 5.088521701316446322e-01 3.868325767167586360e-01 8.230403968254488278e-01 9.201737331185638746e-01 2.380372118170870632e-01 3.548575767437214812e-01 8.121737190494534575e-01 8.683055765670545378e-01 6.307122394039769153e-01 8.017441201403553430e-01 9.191309913845805424e-01 8.849425395914831682e-01 6.313139717029173648e-01 8.193470588155709056e-01 8.374953619886298384e-01 6.442120303995739761e-01 7.021181642765133013e-01 6.838820614126733810e-01 7.597405744642381498e-01 6.727592628836791544e-01 5.401168592571580218e-01 6.951404476091285201e-01 3.579732686908116412e-01 4.013338642896471797e-01 4.217215210124947711e-01 8.217745069134673175e-01 5.788178317616955448e-01 8.359630313223792575e-01 8.835426947897755401e-01 8.003990126547635420e-01 8.680327115944905803e-01 8.221560020289261361e-01 6.983572332076234401e-01 7.912040866879045398e-01 7.734842880672104792e-01 7.048723853431467790e-01 2.866166060512702618e-01 6.789743356510339334e-01 6.568268322158153927e-01 7.555083825704851375e-01 9.813187845059644365e-01 5.481667198199321467e-01 6.304208726625047943e-01 8.638154574181641232e-01
9.157765861997075874e-01 4.117984753563216360e-01 9.298677170932260205e-01 4.310409535477093823e-01 8.018315185889376417e-01 8.855015668642469695e-01 1.000000000000000000e+00 3.187438375595696427e-01 5.467827910899787369e-01 3.879870672401966036e-01 8.187565168267268989e-01 8.971234053576929712e-01 2.705066573765397830e-01 3.825632693801148676e-01 8.605802425908697373e-01 8.173507398495324372e-01 6.111597420195424846e-01 8.088462435390888494e-01 9.131478777924001422e-01 9.136941784467872418e-01 5.569258450130070148e-01 8.767247750079038005e-01 8.481013406153286027e-01 6.592176577586958963e-01 7.085526139400007972e-01 6.959249783204494166e-01 6.986171145153535766e-01 6.091373487087970995e-01 5.746512722331784673e-01 7.535214417669832132e-01 3.092845859904670980e-01 4.060161729083124338e-01 4.968546282334668773e-01 8.668267020816760038e-01 6.638068391026439308e-01 8.393227457395009417e-01 8.060863377464196899e-01 7.812827990668731459e-01 8.335857002378688208e-01 7.735647850719451490e-01 6.818984200660569428e-01 8.306362714324818652e-01 7.321466544710524271e-01 6.883228403528988126e-01 2.408417970669423924e-01 6.911833311514951061e-01 6.979125972714388393e-01 7.369283841864625595e-01 8.621368848533176310e-01 5.790712905830950330e-01 7.086032041748098198e-01 9.117720962127736639e-01
2.914319800096267787e-01 2.446833405565685127e-01 3.003862318468272230e-01 2.740072135931121977e-01 2.211583667718128587e-01 3.554338171410429958e-01 3.187438375595696427e-01 1.000000000000000000e+00 4.299158561387854682e-01 2.619727915879009883e-01 2.566743778795216313e-01 3.077230648001847979e-01 3.581127940959052403e-01 2.543322092288085035e-01 2.341160275798159218e-01 2.518554899120059032e-01 2.329180556779105737e-01 2.886059139042498889e-01 2.803662805908904709e-01 3.375498005628186915e-01 2.143130518183629929e-01 3.277741404445496665e-01 3.393145962280779693e-01 2.152747049156025494e-01 2.941420313552692289e-01 3.192843611949708338e-01 2.444987382193679615e-01 2.572065741263441230e-01 2.644578818649792606e-01 3.075747628561148472e-01 2.348931856196870283e-01 2.424456593959947170e-01 1.742731110430869035e-01 2.644910248354859772e-01 3.298787112274238487e-01 3.558898566546233599e-01 2.859766508275394803e-01 2.474857314345587367e-01 2.996974918830198620e-01 2.880188163447219285e-01 3.173688912665269535e-01 2.980689972825431577e-01 2.092195825694479205e-01 3.152666417489561335e-01 5.414479951100956701e-01 2.246413945144101476e-01 3.338819086733023078e-01 3.174583421756245749e-01 3.185245182535253461e-01 2.791515821399397357e-01 5.796432726534417323e-01 3.152332875810392454e-01
6.584141575362216781e-01 4.357639362808070072e-01 4.294237726114101261e-01 3.406738020820105906e-01 5.477991114533605765e-01 5.088521701316446322e-01 5.467827910899787369e-01 4.299158561387854682e-01 1.000000000000000000e+00 6.570646882973979475e-01 7.426825570048097847e-01 5.681222186776599958e-01 5.604823959163168778e-01 5.373943075291651716e-01 6.572685736989470895e-01 7.151418631490220612e-01 6.032791294328777587e-01 7.571218245133957137e-01 5.970113663209932753e-01 4.842124870990006102e-01 3.659718170282943439e-01 4.553891119078513072e-01 3.390434626546918184e-01 3.379331312859690239e-01 6.748540136976945991e-01 6.505171655124344365e-01 7.034318085316573210e-01 3.390911480248532395e-01 6.136235043721053328e-01 7.280957904878909703e-01 3.536344207326554967e-01 3.749561490877786896e-01 3.291068898954410127e-01 6.268440099290232270e-01 6.979310395300846181e-01 6.682813884047221764e-01 4.151594719829352353e-01 7.676199871683180298e-01 6.739541667532777947e-01 6.646798522444152812e-01 7.575862210990375045e-01 7.217393858224725456e-01 6.579867083771264724e-01 8.682408390162678069e-01 1.969327274078394585e-01 4.453225389325997097e-01 7.980217290710102107e-01 7.566634307431671091e-01 5.838703678302926692e-01 7.294233455115822773e-01 4.997687276988777572e-01 4.004443005155647328e-01
4.107468395861131882e-01 6.407435946046308173e-01 1.950185586913317504e-01 5.393616939830924162e-01 2.272179036043815992e-01 3.868325767167586360e-01 3.879870672401966036e-01 2.619727915879009883e-01 6.570646882973979475e-01 1.000000000000000000e+00 3.817042487904943049e-01 4.305811883508380289e-01 4.906524893900497397e-01 6.182442325995808341e-01 3.486397577154968785e-01 5.574778155617201580e-01 4.971980274897988550e-01 4.878363558011721279e-01 4.142002308722338433e-01 2.826128891329874881e-01 5.110809999171967988e-01 3.257455671796106733e-01 2.640387051581090661e-01 4.490740760199250503e-01 5.271362321423999076e-01 4.952131287531858495e-01 6.756015697311418267e-01 2.959889942062970403e-01 7.440811093076876714e-01 2.926748045086169925e-01 6.943098427133366224e-01 7.478748229208567189e-01 5.689084021699796212e-01 2.903295469575098431e-01 3.072397734801254887e-01 5.058858923610520808e-01 2.903311337090463962e-01 3.756445772875524614e-01 5.037401204387711440e-01 5.209990034593848796e-01 3.398257792379885678e-01 3.826799061567361382e-01 5.897837237024308177e-01 5.990764733515105966e-01 3.262299947016039647e-01 3.406193010234032648e-01 3.914376722342121639e-01 6.086780972213607921e-01 4.498847780122117723e-01 6.597740962448029878e-01 3.550621292784799099e-01 3.172837947234069533e-01
