nobs,month,year,prec
1,1,1917,272.359985351562
2,2,1917,425.52999877929705
3,3,1917,300.29998779296903
4,4,1917,314.480010986328
5,5,1917,233.970001220703
6,6,1917,158.050003051758
7,7,1917,189.86999511718798
8,8,1917,326.019989013672
9,9,1917,293.989990234375
10,10,1917,356.200012207031
11,11,1917,300.170013427734
12,12,1917,329.459991455078
13,1,1918,486.619995117188
14,2,1918,134.860000610352
15,3,1918,433.880004882812
16,4,1918,310.42999267578097
17,5,1918,371.899993896484
18,6,1918,114.08000183105499
19,7,1918,27.2900009155273
20,8,1918,44.869998931884794
21,9,1918,106.25
22,10,1918,166.990005493164
23,11,1918,375.20999145507795
24,12,1918,431.350006103516
25,1,1919,372.26998901367205
26,2,1919,252.559997558594
27,3,1919,321.519989013672
28,4,1919,352.440002441406
29,5,1919,544.739990234375
30,6,1919,129.800003051758
31,7,1919,78.9499969482422
32,8,1919,14.2399997711182
33,9,1919,179.600006103516
34,10,1919,113.680000305176
35,11,1919,340.489990234375
36,12,1919,247.110000610352
37,1,1920,403.820007324219
38,2,1920,193.0
39,3,1920,346.089996337891
40,4,1920,363.20999145507795
41,5,1920,210.72999572753898
42,6,1920,197.059997558594
43,7,1920,70.2900009155273
44,8,1920,283.589996337891
45,9,1920,220.27000427246102
46,10,1920,295.619995117188
47,11,1920,252.289993286133
48,12,1920,251.429992675781
49,1,1921,319.899993896484
50,2,1921,356.450012207031
51,3,1921,472.609985351562
52,4,1921,422.899993896484
53,5,1921,296.540008544922
54,6,1921,242.210006713867
55,7,1921,216.440002441406
56,8,1921,123.459999084473
57,9,1921,257.040008544922
58,10,1921,226.429992675781
59,11,1921,243.88000488281202
60,12,1921,367.440002441406
61,1,1922,356.239990234375
62,2,1922,285.32000732421903
63,3,1922,322.390014648438
64,4,1922,379.77999877929705
65,5,1922,292.45001220703097
66,6,1922,326.739990234375
67,7,1922,160.699996948242
68,8,1922,146.190002441406
69,9,1922,142.440002441406
70,10,1922,437.420013427734
71,11,1922,302.160003662109
72,12,1922,255.27000427246102
73,1,1923,350.149993896484
74,2,1923,342.32000732421903
75,3,1923,257.390014648438
76,4,1923,221.11999511718798
77,5,1923,264.730010986328
78,6,1923,631.760009765625
79,7,1923,233.160003662109
80,8,1923,51.6599998474121
81,9,1923,31.1800003051758
82,10,1923,215.279998779297
83,11,1923,266.209991455078
84,12,1923,394.22000122070295
85,1,1924,396.170013427734
86,2,1924,352.660003662109
87,3,1924,557.059997558594
88,4,1924,455.350006103516
89,5,1924,298.390014648438
90,6,1924,203.330001831055
91,7,1924,213.309997558594
92,8,1924,144.820007324219
93,9,1924,217.99000549316398
94,10,1924,273.790008544922
95,11,1924,345.070007324219
96,12,1924,384.660003662109
97,1,1925,243.080001831055
98,2,1925,266.380004882812
99,3,1925,271.279998779297
100,4,1925,313.470001220703
101,5,1925,284.119995117188
102,6,1925,91.94000244140621
103,7,1925,74.620002746582
104,8,1925,74.4100036621094
105,9,1925,188.940002441406
106,10,1925,165.639999389648
107,11,1925,403.399993896484
108,12,1925,308.390014648438
109,1,1926,208.330001831055
110,2,1926,235.690002441406
111,3,1926,337.07000732421903
112,4,1926,307.480010986328
113,5,1926,413.359985351562
114,6,1926,172.899993896484
115,7,1926,95.0199966430664
116,8,1926,217.199996948242
117,9,1926,268.69000244140597
118,10,1926,170.600006103516
119,11,1926,263.010009765625
120,12,1926,340.0
121,1,1927,281.57000732421903
122,2,1927,278.019989013672
123,3,1927,275.359985351562
124,4,1927,396.29000854492205
125,5,1927,212.050003051758
126,6,1927,283.359985351562
127,7,1927,105.23000335693399
128,8,1927,134.139999389648
129,9,1927,278.850006103516
130,10,1927,257.339996337891
131,11,1927,365.77999877929705
132,12,1927,391.649993896484
133,1,1928,363.369995117188
134,2,1928,340.850006103516
135,3,1928,335.25
136,4,1928,369.02999877929705
137,5,1928,318.630004882812
138,6,1928,218.910003662109
139,7,1928,154.919998168945
140,8,1928,238.75999450683602
141,9,1928,54.779998779296896
142,10,1928,255.02000427246102
143,11,1928,459.010009765625
144,12,1928,302.67999267578097
145,1,1929,306.05999755859403
146,2,1929,251.639999389648
147,3,1929,367.850006103516
148,4,1929,244.25999450683602
149,5,1929,218.529998779297
150,6,1929,160.190002441406
151,7,1929,73.75
152,8,1929,97.44000244140621
153,9,1929,151.289993286133
154,10,1929,79.1999969482422
155,11,1929,338.70001220703097
156,12,1929,341.019989013672
157,1,1930,321.32000732421903
158,2,1930,330.670013427734
159,3,1930,269.899993896484
160,4,1930,507.170013427734
161,5,1930,282.54998779296903
162,6,1930,327.829986572266
163,7,1930,50.7400016784668
164,8,1930,42.3899993896484
165,9,1930,118.12999725341801
166,10,1930,320.619995117188
167,11,1930,326.339996337891
168,12,1930,377.910003662109
169,1,1931,455.899993896484
170,2,1931,219.199996948242
171,3,1931,354.27999877929705
172,4,1931,353.589996337891
173,5,1931,335.709991455078
174,6,1931,258.0
175,7,1931,286.92999267578097
176,8,1931,138.009994506836
177,9,1931,345.299987792969
178,10,1931,261.970001220703
179,11,1931,293.239990234375
180,12,1931,519.320007324219
181,1,1932,339.55999755859403
182,2,1932,251.75
183,3,1932,332.029998779297
184,4,1932,365.089996337891
185,5,1932,287.630004882812
186,6,1932,233.149993896484
187,7,1932,163.039993286133
188,8,1932,255.72999572753898
189,9,1932,170.649993896484
190,10,1932,288.07000732421903
191,11,1932,407.890014648438
192,12,1932,222.220001220703
193,1,1933,444.359985351562
194,2,1933,348.950012207031
195,3,1933,311.220001220703
196,4,1933,417.739990234375
197,5,1933,273.760009765625
198,6,1933,203.399993896484
199,7,1933,188.779998779297
200,8,1933,268.170013427734
201,9,1933,222.289993286133
202,10,1933,312.850006103516
203,11,1933,358.670013427734
204,12,1933,304.44000244140597
205,1,1934,294.670013427734
206,2,1934,263.529998779297
207,3,1934,308.20001220703097
208,4,1934,374.29000854492205
209,5,1934,203.75
210,6,1934,386.880004882812
211,7,1934,190.789993286133
212,8,1934,138.910003662109
213,9,1934,124.209999084473
214,10,1934,302.209991455078
215,11,1934,486.660003662109
216,12,1934,325.790008544922
217,1,1935,230.220001220703
218,2,1935,250.889999389648
219,3,1935,393.410003662109
220,4,1935,381.25
221,5,1935,249.470001220703
222,6,1935,248.350006103516
223,7,1935,86.4300003051758
224,8,1935,145.729995727539
225,9,1935,159.809997558594
226,10,1935,313.17999267578097
227,11,1935,338.30999755859403
228,12,1935,336.600006103516
229,1,1936,356.190002441406
230,2,1936,275.05999755859403
231,3,1936,419.670013427734
232,4,1936,373.799987792969
233,5,1936,300.25
234,6,1936,281.67999267578097
235,7,1936,117.150001525879
236,8,1936,131.149993896484
237,9,1936,107.87999725341801
238,10,1936,334.890014648438
239,11,1936,387.839996337891
240,12,1936,241.47999572753898
241,1,1937,277.42999267578097
242,2,1937,324.5
243,3,1937,307.359985351562
244,4,1937,475.200012207031
245,5,1937,459.320007324219
246,6,1937,175.679992675781
247,7,1937,354.75
248,8,1937,302.30999755859403
249,9,1937,392.399993896484
250,10,1937,356.350006103516
251,11,1937,324.540008544922
252,12,1937,462.390014648438
253,1,1938,309.390014648438
254,2,1938,227.320007324219
255,3,1938,465.910003662109
256,4,1938,380.679992675781
257,5,1938,334.609985351562
258,6,1938,131.649993896484
259,7,1938,186.029998779297
260,8,1938,332.79998779296903
261,9,1938,225.350006103516
262,10,1938,163.320007324219
263,11,1938,374.410003662109
264,12,1938,314.92999267578097
