0.55195,0.52351,0.54648,0.36748,0.25009,0.24681,0.16806,0.25191,0.26212,0.27889,0.38425,0.38425
0.52351,0.54648,0.36748,0.25009,0.24681,0.16806,0.25191,0.26212,0.27889,0.38425,0.38425,0.4156
0.54648,0.36748,0.25009,0.24681,0.16806,0.25191,0.26212,0.27889,0.38425,0.38425,0.4156,0.43128
0.36748,0.25009,0.24681,0.16806,0.25191,0.26212,0.27889,0.38425,0.38425,0.4156,0.43128,0.49435
0.25009,0.24681,0.16806,0.25191,0.26212,0.27889,0.38425,0.38425,0.4156,0.43128,0.49435,0.36894
0.24681,0.16806,0.25191,0.26212,0.27889,0.38425,0.38425,0.4156,0.43128,0.49435,0.36894,0.24244
0.16806,0.25191,0.26212,0.27889,0.38425,0.38425,0.4156,0.43128,0.49435,0.36894,0.24244,0.11666
0.25191,0.26212,0.27889,0.38425,0.38425,0.4156,0.43128,0.49435,0.36894,0.24244,0.11666,0.23077
0.26212,0.27889,0.38425,0.38425,0.4156,0.43128,0.49435,0.36894,0.24244,0.11666,0.23077,0.1553
0.27889,0.38425,0.38425,0.4156,0.43128,0.49435,0.36894,0.24244,0.11666,0.23077,0.1553,0.22129
0.38425,0.38425,0.4156,0.43128,0.49435,0.36894,0.24244,0.11666,0.23077,0.1553,0.22129,0.24717
0.38425,0.4156,0.43128,0.49435,0.36894,0.24244,0.11666,0.23077,0.1553,0.22129,0.24717,0.34852
0.4156,0.43128,0.49435,0.36894,0.24244,0.11666,0.23077,0.1553,0.22129,0.24717,0.34852,0.45862
0.43128,0.49435,0.36894,0.24244,0.11666,0.23077,0.1553,0.22129,0.24717,0.34852,0.45862,0.48997
0.49435,0.36894,0.24244,0.11666,0.23077,0.1553,0.22129,0.24717,0.34852,0.45862,0.48997,0.49471
0.36894,0.24244,0.11666,0.23077,0.1553,0.22129,0.24717,0.34852,0.45862,0.48997,0.49471,0.44914
0.24244,0.11666,0.23077,0.1553,0.22129,0.24717,0.34852,0.45862,0.48997,0.49471,0.44914,0.36748
0.11666,0.23077,0.1553,0.22129,0.24717,0.34852,0.45862,0.48997,0.49471,0.44914,0.36748,0.2891
0.23077,0.1553,0.22129,0.24717,0.34852,0.45862,0.48997,0.49471,0.44914,0.36748,0.2891,0.13781
0.1553,0.22129,0.24717,0.34852,0.45862,0.48997,0.49471,0.44914,0.36748,0.2891,0.13781,0.10609
0.22129,0.24717,0.34852,0.45862,0.48997,0.49471,0.44914,0.36748,0.2891,0.13781,0.10609,0.20634
0.24717,0.34852,0.45862,0.48997,0.49471,0.44914,0.36748,0.2891,0.13781,0.10609,0.20634,0.22968
0.34852,0.45862,0.48997,0.49471,0.44914,0.36748,0.2891,0.13781,0.10609,0.20634,0.22968,0.284
0.45862,0.48997,0.49471,0.44914,0.36748,0.2891,0.13781,0.10609,0.20634,0.22968,0.284,0.34743
0.48997,0.49471,0.44914,0.36748,0.2891,0.13781,0.10609,0.20634,0.22968,0.284,0.34743,0.39883
0.49471,0.44914,0.36748,0.2891,0.13781,0.10609,0.20634,0.22968,0.284,0.34743,0.39883,0.45607
0.44914,0.36748,0.2891,0.13781,0.10609,0.20634,0.22968,0.284,0.34743,0.39883,0.45607,0.4907
0.36748,0.2891,0.13781,0.10609,0.20634,0.22968,0.284,0.34743,0.39883,0.45607,0.4907,0.52242
0.2891,0.13781,0.10609,0.20634,0.22968,0.284,0.34743,0.39883,0.45607,0.4907,0.52242,0.38753
0.13781,0.10609,0.20634,0.22968,0.284,0.34743,0.39883,0.45607,0.4907,0.52242,0.38753,0.25811
0.10609,0.20634,0.22968,0.284,0.34743,0.39883,0.45607,0.4907,0.52242,0.38753,0.25811,0.22129
0.20634,0.22968,0.284,0.34743,0.39883,0.45607,0.4907,0.52242,0.38753,0.25811,0.22129,0.1553
0.22968,0.284,0.34743,0.39883,0.45607,0.4907,0.52242,0.38753,0.25811,0.22129,0.1553,0.1841
0.284,0.34743,0.39883,0.45607,0.4907,0.52242,0.38753,0.25811,0.22129,0.1553,0.1841,0.25228
0.34743,0.39883,0.45607,0.4907,0.52242,0.38753,0.25811,0.22129,0.1553,0.1841,0.25228,0.24244
0.39883,0.45607,0.4907,0.52242,0.38753,0.25811,0.22129,0.1553,0.1841,0.25228,0.24244,0.37404
0.45607,0.4907,0.52242,0.38753,0.25811,0.22129,0.1553,0.1841,0.25228,0.24244,0.37404,0.45935
0.4907,0.52242,0.38753,0.25811,0.22129,0.1553,0.1841,0.25228,0.24244,0.37404,0.45935,0.50492
0.52242,0.38753,0.25811,0.22129,0.1553,0.1841,0.25228,0.24244,0.37404,0.45935,0.50492,0.53482
0.38753,0.25811,0.22129,0.1553,0.1841,0.25228,0.24244,0.37404,0.45935,0.50492,0.53482,0.49654
0.25811,0.22129,0.1553,0.1841,0.25228,0.24244,0.37404,0.45935,0.50492,0.53482,0.49654,0.37295
0.22129,0.1553,0.1841,0.25228,0.24244,0.37404,0.45935,0.50492,0.53482,0.49654,0.37295,0.27816
0.1553,0.1841,0.25228,0.24244,0.37404,0.45935,0.50492,0.53482,0.49654,0.37295,0.27816,0.26868
0.1841,0.25228,0.24244,0.37404,0.45935,0.50492,0.53482,0.49654,0.37295,0.27816,0.26868,0.14947
0.25228,0.24244,0.37404,0.45935,0.50492,0.53482,0.49654,0.37295,0.27816,0.26868,0.14947,0.18009
0.24244,0.37404,0.45935,0.50492,0.53482,0.49654,0.37295,0.27816,0.26868,0.14947,0.18009,0.1841
0.37404,0.45935,0.50492,0.53482,0.49654,0.37295,0.27816,0.26868,0.14947,0.18009,0.1841,0.249
0.45935,0.50492,0.53482,0.49654,0.37295,0.27816,0.26868,0.14947,0.18009,0.1841,0.249,0.3591
0.50492,0.53482,0.49654,0.37295,0.27816,0.26868,0.14947,0.18009,0.1841,0.249,0.3591,0.40831
0.53482,0.49654,0.37295,0.27816,0.26868,0.14947,0.18009,0.1841,0.249,0.3591,0.40831,0.47576
0.49654,0.37295,0.27816,0.26868,0.14947,0.18009,0.1841,0.249,0.3591,0.40831,0.47576,0.52716
0.37295,0.27816,0.26868,0.14947,0.18009,0.1841,0.249,0.3591,0.40831,0.47576,0.52716,0.49654
0.27816,0.26868,0.14947,0.18009,0.1841,0.249,0.3591,0.40831,0.47576,0.52716,0.49654,0.40394
0.26868,0.14947,0.18009,0.1841,0.249,0.3591,0.40831,0.47576,0.52716,0.49654,0.40394,0.27379
0.14947,0.18009,0.1841,0.249,0.3591,0.40831,0.47576,0.52716,0.49654,0.40394,0.27379,0.22785
0.18009,0.1841,0.249,0.3591,0.40831,0.47576,0.52716,0.49654,0.40394,0.27379,0.22785,0.13999
0.1841,0.249,0.3591,0.40831,0.47576,0.52716,0.49654,0.40394,0.27379,0.22785,0.13999,0.14911
0.249,0.3591,0.40831,0.47576,0.52716,0.49654,0.40394,0.27379,0.22785,0.13999,0.14911,0.17572
0.3591,0.40831,0.47576,0.52716,0.49654,0.40394,0.27379,0.22785,0.13999,0.14911,0.17572,0.23733
0.40831,0.47576,0.52716,0.49654,0.40394,0.27379,0.22785,0.13999,0.14911,0.17572,0.23733,0.36347
0.47576,0.52716,0.49654,0.40394,0.27379,0.22785,0.13999,0.14911,0.17572,0.23733,0.36347,0.42946
0.52716,0.49654,0.40394,0.27379,0.22785,0.13999,0.14911,0.17572,0.23733,0.36347,0.42946,0.50784
0.49654,0.40394,0.27379,0.22785,0.13999,0.14911,0.17572,0.23733,0.36347,0.42946,0.50784,0.46336
0.40394,0.27379,0.22785,0.13999,0.14911,0.17572,0.23733,0.36347,0.42946,0.50784,0.46336,0.49216
0.27379,0.22785,0.13999,0.14911,0.17572,0.23733,0.36347,0.42946,0.50784,0.46336,0.49216,0.3405
0.22785,0.13999,0.14911,0.17572,0.23733,0.36347,0.42946,0.50784,0.46336,0.49216,0.3405,0.24171
0.13999,0.14911,0.17572,0.23733,0.36347,0.42946,0.50784,0.46336,0.49216,0.3405,0.24171,0.071455
0.14911,0.17572,0.23733,0.36347,0.42946,0.50784,0.46336,0.49216,0.3405,0.24171,0.071455,0.20306
0.17572,0.23733,0.36347,0.42946,0.50784,0.46336,0.49216,0.3405,0.24171,0.071455,0.20306,0.19796
0.23733,0.36347,0.42946,0.50784,0.46336,0.49216,0.3405,0.24171,0.071455,0.20306,0.19796,0.2202
0.36347,0.42946,0.50784,0.46336,0.49216,0.3405,0.24171,0.071455,0.20306,0.19796,0.2202,0.23514
0.42946,0.50784,0.46336,0.49216,0.3405,0.24171,0.071455,0.20306,0.19796,0.2202,0.23514,0.36347
0.50784,0.46336,0.49216,0.3405,0.24171,0.071455,0.20306,0.19796,0.2202,0.23514,0.36347,0.48524
0.46336,0.49216,0.3405,0.24171,0.071455,0.20306,0.19796,0.2202,0.23514,0.36347,0.48524,0.52497
0.49216,0.3405,0.24171,0.071455,0.20306,0.19796,0.2202,0.23514,0.36347,0.48524,0.52497,0.54612
0.3405,0.24171,0.071455,0.20306,0.19796,0.2202,0.23514,0.36347,0.48524,0.52497,0.54612,0.46701
0.24171,0.071455,0.20306,0.19796,0.2202,0.23514,0.36347,0.48524,0.52497,0.54612,0.46701,0.29931
0.071455,0.20306,0.19796,0.2202,0.23514,0.36347,0.48524,0.52497,0.54612,0.46701,0.29931,0.26759
0.20306,0.19796,0.2202,0.23514,0.36347,0.48524,0.52497,0.54612,0.46701,0.29931,0.26759,0.19358
0.19796,0.2202,0.23514,0.36347,0.48524,0.52497,0.54612,0.46701,0.29931,0.26759,0.19358,0.17754
0.2202,0.23514,0.36347,0.48524,0.52497,0.54612,0.46701,0.29931,0.26759,0.19358,0.17754,0.26759
0.23514,0.36347,0.48524,0.52497,0.54612,0.46701,0.29931,0.26759,0.19358,0.17754,0.26759,0.22785
0.36347,0.48524,0.52497,0.54612,0.46701,0.29931,0.26759,0.19358,0.17754,0.26759,0.22785,0.24426
0.48524,0.52497,0.54612,0.46701,0.29931,0.26759,0.19358,0.17754,0.26759,0.22785,0.24426,0.34342
0.52497,0.54612,0.46701,0.29931,0.26759,0.19358,0.17754,0.26759,0.22785,0.24426,0.34342,0.48341
0.54612,0.46701,0.29931,0.26759,0.19358,0.17754,0.26759,0.22785,0.24426,0.34342,0.48341,0.48086
0.46701,0.29931,0.26759,0.19358,0.17754,0.26759,0.22785,0.24426,0.34342,0.48341,0.48086,0.55742
0.29931,0.26759,0.19358,0.17754,0.26759,0.22785,0.24426,0.34342,0.48341,0.48086,0.55742,0.51003
0.26759,0.19358,0.17754,0.26759,0.22785,0.24426,0.34342,0.48341,0.48086,0.55742,0.51003,0.358
0.19358,0.17754,0.26759,0.22785,0.24426,0.34342,0.48341,0.48086,0.55742,0.51003,0.358,0.22494
0.17754,0.26759,0.22785,0.24426,0.34342,0.48341,0.48086,0.55742,0.51003,0.358,0.22494,0.19176
0.26759,0.22785,0.24426,0.34342,0.48341,0.48086,0.55742,0.51003,0.358,0.22494,0.19176,0.17608
0.22785,0.24426,0.34342,0.48341,0.48086,0.55742,0.51003,0.358,0.22494,0.19176,0.17608,0.19832
0.24426,0.34342,0.48341,0.48086,0.55742,0.51003,0.358,0.22494,0.19176,0.17608,0.19832,0.21619
0.34342,0.48341,0.48086,0.55742,0.51003,0.358,0.22494,0.19176,0.17608,0.19832,0.21619,0.31717
0.48341,0.48086,0.55742,0.51003,0.358,0.22494,0.19176,0.17608,0.19832,0.21619,0.31717,0.39482
0.48086,0.55742,0.51003,0.358,0.22494,0.19176,0.17608,0.19832,0.21619,0.31717,0.39482,0.47211
0.55742,0.51003,0.358,0.22494,0.19176,0.17608,0.19832,0.21619,0.31717,0.39482,0.47211,0.46081
0.51003,0.358,0.22494,0.19176,0.17608,0.19832,0.21619,0.31717,0.39482,0.47211,0.46081,0.49398
0.358,0.22494,0.19176,0.17608,0.19832,0.21619,0.31717,0.39482,0.47211,0.46081,0.49398,0.48888
0.22494,0.19176,0.17608,0.19832,0.21619,0.31717,0.39482,0.47211,0.46081,0.49398,0.48888,0.37842
0.19176,0.17608,0.19832,0.21619,0.31717,0.39482,0.47211,0.46081,0.49398,0.48888,0.37842,0.27561
0.17608,0.19832,0.21619,0.31717,0.39482,0.47211,0.46081,0.49398,0.48888,0.37842,0.27561,0.2089
0.19832,0.21619,0.31717,0.39482,0.47211,0.46081,0.49398,0.48888,0.37842,0.27561,0.2089,0.17426
0.21619,0.31717,0.39482,0.47211,0.46081,0.49398,0.48888,0.37842,0.27561,0.2089,0.17426,0.1626
0.31717,0.39482,0.47211,0.46081,0.49398,0.48888,0.37842,0.27561,0.2089,0.17426,0.1626,0.20525
0.39482,0.47211,0.46081,0.49398,0.48888,0.37842,0.27561,0.2089,0.17426,0.1626,0.20525,0.27197
0.47211,0.46081,0.49398,0.48888,0.37842,0.27561,0.2089,0.17426,0.1626,0.20525,0.27197,0.33868
0.46081,0.49398,0.48888,0.37842,0.27561,0.2089,0.17426,0.1626,0.20525,0.27197,0.33868,0.42763
0.49398,0.48888,0.37842,0.27561,0.2089,0.17426,0.1626,0.20525,0.27197,0.33868,0.42763,0.5432
0.48888,0.37842,0.27561,0.2089,0.17426,0.1626,0.20525,0.27197,0.33868,0.42763,0.5432,0.51732
0.37842,0.27561,0.2089,0.17426,0.1626,0.20525,0.27197,0.33868,0.42763,0.5432,0.51732,0.48669
0.27561,0.2089,0.17426,0.1626,0.20525,0.27197,0.33868,0.42763,0.5432,0.51732,0.48669,0.45643
0.2089,0.17426,0.1626,0.20525,0.27197,0.33868,0.42763,0.5432,0.51732,0.48669,0.45643,0.29019
0.17426,0.1626,0.20525,0.27197,0.33868,0.42763,0.5432,0.51732,0.48669,0.45643,0.29019,0.15859
0.1626,0.20525,0.27197,0.33868,0.42763,0.5432,0.51732,0.48669,0.45643,0.29019,0.15859,0.17353
0.20525,0.27197,0.33868,0.42763,0.5432,0.51732,0.48669,0.45643,0.29019,0.15859,0.17353,0.19468
0.27197,0.33868,0.42763,0.5432,0.51732,0.48669,0.45643,0.29019,0.15859,0.17353,0.19468,0.18338
0.33868,0.42763,0.5432,0.51732,0.48669,0.45643,0.29019,0.15859,0.17353,0.19468,0.18338,0.25957
0.42763,0.5432,0.51732,0.48669,0.45643,0.29019,0.15859,0.17353,0.19468,0.18338,0.25957,0.42107
0.5432,0.51732,0.48669,0.45643,0.29019,0.15859,0.17353,0.19468,0.18338,0.25957,0.42107,0.44076
0.51732,0.48669,0.45643,0.29019,0.15859,0.17353,0.19468,0.18338,0.25957,0.42107,0.44076,0.46445
0.48669,0.45643,0.29019,0.15859,0.17353,0.19468,0.18338,0.25957,0.42107,0.44076,0.46445,0.52206
0.45643,0.29019,0.15859,0.17353,0.19468,0.18338,0.25957,0.42107,0.44076,0.46445,0.52206,0.46409
0.29019,0.15859,0.17353,0.19468,0.18338,0.25957,0.42107,0.44076,0.46445,0.52206,0.46409,0.41232
0.15859,0.17353,0.19468,0.18338,0.25957,0.42107,0.44076,0.46445,0.52206,0.46409,0.41232,0.27379
0.17353,0.19468,0.18338,0.25957,0.42107,0.44076,0.46445,0.52206,0.46409,0.41232,0.27379,0.13853
0.19468,0.18338,0.25957,0.42107,0.44076,0.46445,0.52206,0.46409,0.41232,0.27379,0.13853,0.098432
0.18338,0.25957,0.42107,0.44076,0.46445,0.52206,0.46409,0.41232,0.27379,0.13853,0.098432,0.21473
0.25957,0.42107,0.44076,0.46445,0.52206,0.46409,0.41232,0.27379,0.13853,0.098432,0.21473,0.25009
0.42107,0.44076,0.46445,0.52206,0.46409,0.41232,0.27379,0.13853,0.098432,0.21473,0.25009,0.22311
0.44076,0.46445,0.52206,0.46409,0.41232,0.27379,0.13853,0.098432,0.21473,0.25009,0.22311,0.32337
0.46445,0.52206,0.46409,0.41232,0.27379,0.13853,0.098432,0.21473,0.25009,0.22311,0.32337,0.45133
0.52206,0.46409,0.41232,0.27379,0.13853,0.098432,0.21473,0.25009,0.22311,0.32337,0.45133,0.52242
0.46409,0.41232,0.27379,0.13853,0.098432,0.21473,0.25009,0.22311,0.32337,0.45133,0.52242,0.53445
0.41232,0.27379,0.13853,0.098432,0.21473,0.25009,0.22311,0.32337,0.45133,0.52242,0.53445,0.47102
0.27379,0.13853,0.098432,0.21473,0.25009,0.22311,0.32337,0.45133,0.52242,0.53445,0.47102,0.42618
0.13853,0.098432,0.21473,0.25009,0.22311,0.32337,0.45133,0.52242,0.53445,0.47102,0.42618,0.24389
0.098432,0.21473,0.25009,0.22311,0.32337,0.45133,0.52242,0.53445,0.47102,0.42618,0.24389,0.13525
0.21473,0.25009,0.22311,0.32337,0.45133,0.52242,0.53445,0.47102,0.42618,0.24389,0.13525,0.17608
0.25009,0.22311,0.32337,0.45133,0.52242,0.53445,0.47102,0.42618,0.24389,0.13525,0.17608,0.086037
0.22311,0.32337,0.45133,0.52242,0.53445,0.47102,0.42618,0.24389,0.13525,0.17608,0.086037,0.27014
0.32337,0.45133,0.52242,0.53445,0.47102,0.42618,0.24389,0.13525,0.17608,0.086037,0.27014,0.29639
0.45133,0.52242,0.53445,0.47102,0.42618,0.24389,0.13525,0.17608,0.086037,0.27014,0.29639,0.37696
0.52242,0.53445,0.47102,0.42618,0.24389,0.13525,0.17608,0.086037,0.27014,0.29639,0.37696,0.4506
0.53445,0.47102,0.42618,0.24389,0.13525,0.17608,0.086037,0.27014,0.29639,0.37696,0.4506,0.49872
0.47102,0.42618,0.24389,0.13525,0.17608,0.086037,0.27014,0.29639,0.37696,0.4506,0.49872,0.48997
0.42618,0.24389,0.13525,0.17608,0.086037,0.27014,0.29639,0.37696,0.4506,0.49872,0.48997,0.45571
0.24389,0.13525,0.17608,0.086037,0.27014,0.29639,0.37696,0.4506,0.49872,0.48997,0.45571,0.39336
0.13525,0.17608,0.086037,0.27014,0.29639,0.37696,0.4506,0.49872,0.48997,0.45571,0.39336,0.2552
0.17608,0.086037,0.27014,0.29639,0.37696,0.4506,0.49872,0.48997,0.45571,0.39336,0.2552,0.21546
0.086037,0.27014,0.29639,0.37696,0.4506,0.49872,0.48997,0.45571,0.39336,0.2552,0.21546,0.16442
0.27014,0.29639,0.37696,0.4506,0.49872,0.48997,0.45571,0.39336,0.2552,0.21546,0.16442,0.15859
0.29639,0.37696,0.4506,0.49872,0.48997,0.45571,0.39336,0.2552,0.21546,0.16442,0.15859,0.14182
0.37696,0.4506,0.49872,0.48997,0.45571,0.39336,0.2552,0.21546,0.16442,0.15859,0.14182,0.25264
0.4506,0.49872,0.48997,0.45571,0.39336,0.2552,0.21546,0.16442,0.15859,0.14182,0.25264,0.32045
0.49872,0.48997,0.45571,0.39336,0.2552,0.21546,0.16442,0.15859,0.14182,0.25264,0.32045,0.45899
0.48997,0.45571,0.39336,0.2552,0.21546,0.16442,0.15859,0.14182,0.25264,0.32045,0.45899,0.46919
0.45571,0.39336,0.2552,0.21546,0.16442,0.15859,0.14182,0.25264,0.32045,0.45899,0.46919,0.5206
0.39336,0.2552,0.21546,0.16442,0.15859,0.14182,0.25264,0.32045,0.45899,0.46919,0.5206,0.4805
0.2552,0.21546,0.16442,0.15859,0.14182,0.25264,0.32045,0.45899,0.46919,0.5206,0.4805,0.4167
0.21546,0.16442,0.15859,0.14182,0.25264,0.32045,0.45899,0.46919,0.5206,0.4805,0.4167,0.23879
0.16442,0.15859,0.14182,0.25264,0.32045,0.45899,0.46919,0.5206,0.4805,0.4167,0.23879,0.27525
0.15859,0.14182,0.25264,0.32045,0.45899,0.46919,0.5206,0.4805,0.4167,0.23879,0.27525,0.20306
0.14182,0.25264,0.32045,0.45899,0.46919,0.5206,0.4805,0.4167,0.23879,0.27525,0.20306,0.26978
0.25264,0.32045,0.45899,0.46919,0.5206,0.4805,0.4167,0.23879,0.27525,0.20306,0.26978,0.27197
0.32045,0.45899,0.46919,0.5206,0.4805,0.4167,0.23879,0.27525,0.20306,0.26978,0.27197,0.28254
0.45899,0.46919,0.5206,0.4805,0.4167,0.23879,0.27525,0.20306,0.26978,0.27197,0.28254,0.30842
0.46919,0.5206,0.4805,0.4167,0.23879,0.27525,0.20306,0.26978,0.27197,0.28254,0.30842,0.42289
0.5206,0.4805,0.4167,0.23879,0.27525,0.20306,0.26978,0.27197,0.28254,0.30842,0.42289,0.53773
0.4805,0.4167,0.23879,0.27525,0.20306,0.26978,0.27197,0.28254,0.30842,0.42289,0.53773,0.59096
0.4167,0.23879,0.27525,0.20306,0.26978,0.27197,0.28254,0.30842,0.42289,0.53773,0.59096,0.59023
0.23879,0.27525,0.20306,0.26978,0.27197,0.28254,0.30842,0.42289,0.53773,0.59096,0.59023,0.45534
0.27525,0.20306,0.26978,0.27197,0.28254,0.30842,0.42289,0.53773,0.59096,0.59023,0.45534,0.29493
0.20306,0.26978,0.27197,0.28254,0.30842,0.42289,0.53773,0.59096,0.59023,0.45534,0.29493,0.14583
0.26978,0.27197,0.28254,0.30842,0.42289,0.53773,0.59096,0.59023,0.45534,0.29493,0.14583,0.18265
0.27197,0.28254,0.30842,0.42289,0.53773,0.59096,0.59023,0.45534,0.29493,0.14583,0.18265,0.18228
0.28254,0.30842,0.42289,0.53773,0.59096,0.59023,0.45534,0.29493,0.14583,0.18265,0.18228,0.22712
0.30842,0.42289,0.53773,0.59096,0.59023,0.45534,0.29493,0.14583,0.18265,0.18228,0.22712,0.2942
0.42289,0.53773,0.59096,0.59023,0.45534,0.29493,0.14583,0.18265,0.18228,0.22712,0.2942,0.39883
0.53773,0.59096,0.59023,0.45534,0.29493,0.14583,0.18265,0.18228,0.22712,0.2942,0.39883,0.46919
0.59096,0.59023,0.45534,0.29493,0.14583,0.18265,0.18228,0.22712,0.2942,0.39883,0.46919,0.4732
0.59023,0.45534,0.29493,0.14583,0.18265,0.18228,0.22712,0.2942,0.39883,0.46919,0.4732,0.49544
0.45534,0.29493,0.14583,0.18265,0.18228,0.22712,0.2942,0.39883,0.46919,0.4732,0.49544,0.42946
0.29493,0.14583,0.18265,0.18228,0.22712,0.2942,0.39883,0.46919,0.4732,0.49544,0.42946,0.39701
0.14583,0.18265,0.18228,0.22712,0.2942,0.39883,0.46919,0.4732,0.49544,0.42946,0.39701,0.24353
0.18265,0.18228,0.22712,0.2942,0.39883,0.46919,0.4732,0.49544,0.42946,0.39701,0.24353,0.22311
0.18228,0.22712,0.2942,0.39883,0.46919,0.4732,0.49544,0.42946,0.39701,0.24353,0.22311,0.15275
0.22712,0.2942,0.39883,0.46919,0.4732,0.49544,0.42946,0.39701,0.24353,0.22311,0.15275,0.2016
0.2942,0.39883,0.46919,0.4732,0.49544,0.42946,0.39701,0.24353,0.22311,0.15275,0.2016,0.23077
0.39883,0.46919,0.4732,0.49544,0.42946,0.39701,0.24353,0.22311,0.15275,0.2016,0.23077,0.24717
0.46919,0.4732,0.49544,0.42946,0.39701,0.24353,0.22311,0.15275,0.2016,0.23077,0.24717,0.28801
0.4732,0.49544,0.42946,0.39701,0.24353,0.22311,0.15275,0.2016,0.23077,0.24717,0.28801,0.42654
0.49544,0.42946,0.39701,0.24353,0.22311,0.15275,0.2016,0.23077,0.24717,0.28801,0.42654,0.57565
0.42946,0.39701,0.24353,0.22311,0.15275,0.2016,0.23077,0.24717,0.28801,0.42654,0.57565,0.51112
0.39701,0.24353,0.22311,0.15275,0.2016,0.23077,0.24717,0.28801,0.42654,0.57565,0.51112,0.50346
0.24353,0.22311,0.15275,0.2016,0.23077,0.24717,0.28801,0.42654,0.57565,0.51112,0.50346,0.39118
0.22311,0.15275,0.2016,0.23077,0.24717,0.28801,0.42654,0.57565,0.51112,0.50346,0.39118,0.22494
0.15275,0.2016,0.23077,0.24717,0.28801,0.42654,0.57565,0.51112,0.50346,0.39118,0.22494,0.12359
0.2016,0.23077,0.24717,0.28801,0.42654,0.57565,0.51112,0.50346,0.39118,0.22494,0.12359,0.12796
0.23077,0.24717,0.28801,0.42654,0.57565,0.51112,0.50346,0.39118,0.22494,0.12359,0.12796,0.19686
0.24717,0.28801,0.42654,0.57565,0.51112,0.50346,0.39118,0.22494,0.12359,0.12796,0.19686,0.24608
0.28801,0.42654,0.57565,0.51112,0.50346,0.39118,0.22494,0.12359,0.12796,0.19686,0.24608,0.29821
0.42654,0.57565,0.51112,0.50346,0.39118,0.22494,0.12359,0.12796,0.19686,0.24608,0.29821,0.29493
0.57565,0.51112,0.50346,0.39118,0.22494,0.12359,0.12796,0.19686,0.24608,0.29821,0.29493,0.4444
0.51112,0.50346,0.39118,0.22494,0.12359,0.12796,0.19686,0.24608,0.29821,0.29493,0.4444,0.49326
0.50346,0.39118,0.22494,0.12359,0.12796,0.19686,0.24608,0.29821,0.29493,0.4444,0.49326,0.52023
0.39118,0.22494,0.12359,0.12796,0.19686,0.24608,0.29821,0.29493,0.4444,0.49326,0.52023,0.51549
0.22494,0.12359,0.12796,0.19686,0.24608,0.29821,0.29493,0.4444,0.49326,0.52023,0.51549,0.39883
0.12359,0.12796,0.19686,0.24608,0.29821,0.29493,0.4444,0.49326,0.52023,0.51549,0.39883,0.29238
0.12796,0.19686,0.24608,0.29821,0.29493,0.4444,0.49326,0.52023,0.51549,0.39883,0.29238,0.25337
0.19686,0.24608,0.29821,0.29493,0.4444,0.49326,0.52023,0.51549,0.39883,0.29238,0.25337,0.17499
0.24608,0.29821,0.29493,0.4444,0.49326,0.52023,0.51549,0.39883,0.29238,0.25337,0.17499,0.10645
0.29821,0.29493,0.4444,0.49326,0.52023,0.51549,0.39883,0.29238,0.25337,0.17499,0.10645,0.23259
0.29493,0.4444,0.49326,0.52023,0.51549,0.39883,0.29238,0.25337,0.17499,0.10645,0.23259,0.2304
